Time (year),fgco2 (PgC a-1)
1985.5,0.8580712676048279
1986.5,0.8438587188720703
1987.5,0.8405728936195374
1988.5,0.8374740481376648
1989.5,0.8262099623680115
1990.5,0.8214794993400574
1991.5,0.8156647086143494
1992.5,0.8114850521087646
1993.5,0.7961558699607849
1994.5,0.7961477041244507
1995.5,0.7878848314285278
1996.5,0.7874760627746582
1997.5,0.7728785276412964
1998.5,0.7746650576591492
1999.5,0.7700693011283875
2000.5,0.7566792964935303
2001.5,0.7528600096702576
2002.5,0.7444601058959961
2003.5,0.740070104598999
2004.5,0.7419421672821045
2005.5,0.7287724614143372
2006.5,0.7211261987686157
2007.5,0.7201991677284241
2008.5,0.7147555947303772
2009.5,0.7053642272949219
2010.5,0.7045273780822754
2011.5,0.697662889957428
2012.5,0.6952293515205383
2013.5,0.6886047720909119
2014.5,0.6829344034194946
2015.5,0.6820188164710999
2016.5,0.6768516898155212
2017.5,0.670596718788147
2018.5,0.6664050817489624
2019.5,0.6608175039291382
2020.5,0.6557897925376892
2021.5,0.6556622982025146
2022.5,0.6525277495384216
2023.5,0.6441008448600769
2024.5,0.6420117020606995
2025.5,0.6373655796051025
2026.5,0.6368074417114258
2027.5,0.6311265230178833
2028.5,0.628109872341156
2029.5,0.620492696762085
2030.5,0.6269842386245728
2031.5,0.6218255162239075
2032.5,0.61119544506073
2033.5,0.6104782223701477
2034.5,0.6072521209716797
2035.5,0.6012542247772217
2036.5,0.5995665788650513
2037.5,0.5957986116409302
2038.5,0.5910200476646423
2039.5,0.5923548340797424
2040.5,0.5855748653411865
2041.5,0.5865088105201721
2042.5,0.5830185413360596
2043.5,0.5764841437339783
2044.5,0.578029453754425
2045.5,0.5690822005271912
2046.5,0.5711273550987244
2047.5,0.5696067810058594
2048.5,0.5609745979309082
2049.5,0.5618650913238525
2050.5,0.5550597906112671
2051.5,0.553205132484436
2052.5,0.544358491897583
2053.5,0.5442698001861572
2054.5,0.5426205396652222
2055.5,0.5413773059844971
2056.5,0.538251519203186
2057.5,0.538611114025116
2058.5,0.5317128300666809
2059.5,0.5353947877883911
2060.5,0.5244963765144348
2061.5,0.5235677361488342
2062.5,0.5212910771369934
2063.5,0.5239514708518982
2064.5,0.516922652721405
2065.5,0.5118904113769531
2066.5,0.5098333954811096
2067.5,0.512742817401886
2068.5,0.508324384689331
2069.5,0.5061858296394348
2070.5,0.49982696771621704
2071.5,0.4964580535888672
2072.5,0.4987080991268158
2073.5,0.4951235055923462
2074.5,0.4905771017074585
2075.5,0.49119681119918823
2076.5,0.48352453112602234
2077.5,0.48519033193588257
2078.5,0.4838508367538452
2079.5,0.4786226749420166
2080.5,0.47950538992881775
2081.5,0.46956995129585266
2082.5,0.4740394055843353
2083.5,0.4668210446834564
2084.5,0.46584779024124146
2085.5,0.45911547541618347
2086.5,0.46883222460746765
2087.5,0.459161639213562
2088.5,0.4587081968784332
2089.5,0.45467114448547363
2090.5,0.45143455266952515
2091.5,0.45127272605895996
2092.5,0.4503881633281708
2093.5,0.44138121604919434
2094.5,0.44467008113861084
2095.5,0.43713805079460144
2096.5,0.43543899059295654
2097.5,0.44053661823272705
2098.5,0.43749427795410156
2099.5,0.4362737536430359
2100.5,0.42189520597457886
2101.5,0.4269956648349762
2102.5,0.42591825127601624
2103.5,0.4211072027683258
2104.5,0.42763304710388184
2105.5,0.4201788604259491
2106.5,0.41820117831230164
2107.5,0.41947752237319946
2108.5,0.41966181993484497
2109.5,0.4131245017051697
2110.5,0.41548046469688416
2111.5,0.412657231092453
2112.5,0.41106587648391724
2113.5,0.39717915654182434
2114.5,0.4092118442058563
2115.5,0.4070296883583069
2116.5,0.3995438516139984
2117.5,0.3987003266811371
2118.5,0.39269834756851196
2119.5,0.3953854739665985
2120.5,0.39696142077445984
2121.5,0.38891229033470154
2122.5,0.39228516817092896
2123.5,0.38677650690078735
2124.5,0.38865718245506287
2125.5,0.3879743218421936
2126.5,0.3875090777873993
2127.5,0.38479292392730713
2128.5,0.3770829141139984
2129.5,0.3773355185985565
2130.5,0.38051339983940125
2131.5,0.37738820910453796
2132.5,0.3766856789588928
2133.5,0.37946364283561707
2134.5,0.37294334173202515
2135.5,0.37645235657691956
2136.5,0.3706265389919281
2137.5,0.3701430559158325
2138.5,0.3649750351905823
2139.5,0.36735063791275024
2140.5,0.36375147104263306
2141.5,0.3655480742454529
2142.5,0.3590944707393646
2143.5,0.3625290095806122
2144.5,0.36060601472854614
2145.5,0.345668762922287
2146.5,0.35375675559043884
2147.5,0.3548526167869568
2148.5,0.34730827808380127
2149.5,0.3481477200984955
2150.5,0.3468106985092163
2151.5,0.34306466579437256
2152.5,0.3441654443740845
2153.5,0.3361870348453522
2154.5,0.3453395664691925
2155.5,0.33534181118011475
2156.5,0.33132660388946533
2157.5,0.33663660287857056
2158.5,0.33476245403289795
2159.5,0.330703467130661
2160.5,0.32584983110427856
2161.5,0.3249768316745758
2162.5,0.32818207144737244
2163.5,0.3274082839488983
2164.5,0.32655319571495056
2165.5,0.3218154311180115
2166.5,0.32461097836494446
2167.5,0.32448244094848633
2168.5,0.3239116370677948
2169.5,0.3171447515487671
2170.5,0.31675881147384644
2171.5,0.31944209337234497
2172.5,0.30872905254364014
2173.5,0.3169579803943634
2174.5,0.312945693731308
2175.5,0.31356802582740784
2176.5,0.31593579053878784
2177.5,0.3060131371021271
2178.5,0.3069930374622345
2179.5,0.301607221364975
2180.5,0.309539794921875
2181.5,0.3077786862850189
2182.5,0.3039098381996155
2183.5,0.30718591809272766
2184.5,0.30295103788375854
2185.5,0.3007017970085144
2186.5,0.2955778241157532
2187.5,0.296419620513916
2188.5,0.29754403233528137
2189.5,0.2952696979045868
2190.5,0.2934197783470154
2191.5,0.2995225489139557
2192.5,0.2935751974582672
2193.5,0.28646576404571533
2194.5,0.2881653308868408
2195.5,0.28971388936042786
2196.5,0.2870729863643646
2197.5,0.2846989035606384
2198.5,0.2795400321483612
2199.5,0.28166118264198303
2200.5,0.2748126983642578
2201.5,0.2796486020088196
2202.5,0.2764800786972046
2203.5,0.2773151993751526
2204.5,0.2778322696685791
2205.5,0.27266988158226013
2206.5,0.2715320885181427
2207.5,0.26866117119789124
2208.5,0.26842445135116577
2209.5,0.2710576057434082
2210.5,0.2732474207878113
2211.5,0.2657229006290436
2212.5,0.2643052637577057
2213.5,0.26230067014694214
2214.5,0.2548724412918091
2215.5,0.2629336714744568
2216.5,0.256838858127594
2217.5,0.26069939136505127
2218.5,0.25733351707458496
2219.5,0.25935569405555725
2220.5,0.2578308582305908
2221.5,0.2529239058494568
2222.5,0.2529034912586212
2223.5,0.25548726320266724
2224.5,0.25123587250709534
2225.5,0.24625776708126068
2226.5,0.24469679594039917
2227.5,0.24969232082366943
2228.5,0.24789117276668549
2229.5,0.2419939637184143
2230.5,0.2414291352033615
2231.5,0.24608463048934937
2232.5,0.23890313506126404
2233.5,0.24018637835979462
2234.5,0.24313001334667206
2235.5,0.24217098951339722
2236.5,0.23890691995620728
2237.5,0.24058912694454193
2238.5,0.2337433248758316
2239.5,0.23886510729789734
2240.5,0.2366725504398346
2241.5,0.2348008006811142
2242.5,0.23687101900577545
2243.5,0.23735396564006805
2244.5,0.23122252523899078
2245.5,0.2384587526321411
2246.5,0.23297256231307983
2247.5,0.23555360734462738
2248.5,0.2326624095439911
2249.5,0.22913630306720734
2250.5,0.23585005104541779
2251.5,0.23071548342704773
2252.5,0.23011818528175354
2253.5,0.229659304022789
2254.5,0.233217254281044
2255.5,0.2349288910627365
2256.5,0.23419801890850067
2257.5,0.22684836387634277
2258.5,0.23151569068431854
2259.5,0.2250557839870453
2260.5,0.22425028681755066
2261.5,0.22574900090694427
2262.5,0.22912320494651794
2263.5,0.23198342323303223
2264.5,0.23257482051849365
2265.5,0.2299257218837738
2266.5,0.23106102645397186
2267.5,0.22748595476150513
2268.5,0.2317696213722229
2269.5,0.2242465764284134
2270.5,0.23220577836036682
2271.5,0.23216275870800018
2272.5,0.22777457535266876
2273.5,0.22626154124736786
2274.5,0.22660134732723236
2275.5,0.22617092728614807
2276.5,0.22676120698451996
2277.5,0.22097675502300262
2278.5,0.22643119096755981
2279.5,0.22383110225200653
2280.5,0.2219637930393219
2281.5,0.2220107614994049
2282.5,0.21962620317935944
2283.5,0.21451812982559204
2284.5,0.21392376720905304
2285.5,0.20693998038768768
2286.5,0.21277514100074768
2287.5,0.2062278389930725
2288.5,0.2075026035308838
2289.5,0.2036391943693161
2290.5,0.20571957528591156
2291.5,0.20463934540748596
2292.5,0.19829389452934265
2293.5,0.1934443712234497
2294.5,0.19689393043518066
2295.5,0.19934207201004028
2296.5,0.19537365436553955
2297.5,0.1908445805311203
2298.5,0.1923237144947052
2299.5,0.19060276448726654
2300.5,0.1879425346851349
2301.5,0.18527546525001526
2302.5,0.1836066097021103
2303.5,0.1837204545736313
2304.5,0.1862802952528
2305.5,0.18367525935173035
2306.5,0.18466287851333618
2307.5,0.18373696506023407
2308.5,0.1821601390838623
2309.5,0.18275806307792664
2310.5,0.18098638951778412
2311.5,0.18202102184295654
2312.5,0.1807229369878769
2313.5,0.18118172883987427
2314.5,0.17865192890167236
2315.5,0.187655508518219
2316.5,0.18303047120571136
2317.5,0.180757537484169
2318.5,0.18405915796756744
2319.5,0.18390139937400818
2320.5,0.1840161383152008
2321.5,0.18273577094078064
2322.5,0.18386542797088623
2323.5,0.18587984144687653
2324.5,0.19105273485183716
2325.5,0.18835514783859253
2326.5,0.189722940325737
2327.5,0.1908998191356659
2328.5,0.1902003139257431
2329.5,0.19212089478969574
2330.5,0.19665609300136566
2331.5,0.19742809236049652
2332.5,0.19693398475646973
2333.5,0.19675865769386292
2334.5,0.2017505168914795
2335.5,0.20408493280410767
2336.5,0.1995561420917511
2337.5,0.20213539898395538
2338.5,0.1992277055978775
2339.5,0.2031422257423401
2340.5,0.20017465949058533
2341.5,0.20109713077545166
2342.5,0.2016022652387619
2343.5,0.1954144537448883
2344.5,0.19350117444992065
2345.5,0.18862590193748474
2346.5,0.1924435943365097
2347.5,0.18390706181526184
2348.5,0.179925337433815
2349.5,0.17521269619464874
2350.5,0.17729856073856354
2351.5,0.17562806606292725
2352.5,0.17392948269844055
2353.5,0.17111621797084808
2354.5,0.1705617606639862
2355.5,0.16937898099422455
2356.5,0.1660221964120865
2357.5,0.16454294323921204
2358.5,0.1613616943359375
2359.5,0.16239692270755768
2360.5,0.15897688269615173
2361.5,0.15761248767375946
2362.5,0.1579097956418991
2363.5,0.15578784048557281
2364.5,0.15679441392421722
2365.5,0.15874263644218445
2366.5,0.15847083926200867
2367.5,0.1563694030046463
2368.5,0.15049082040786743
2369.5,0.15686532855033875
2370.5,0.15590789914131165
2371.5,0.1554071307182312
2372.5,0.15842488408088684
2373.5,0.15218299627304077
2374.5,0.15205834805965424
2375.5,0.1528199464082718
2376.5,0.14918901026248932
2377.5,0.15270085632801056
2378.5,0.14954906702041626
2379.5,0.1542816460132599
2380.5,0.15024752914905548
2381.5,0.147643581032753
2382.5,0.14949244260787964
2383.5,0.1510138362646103
2384.5,0.1508290022611618
2385.5,0.1513834446668625
2386.5,0.1486080437898636
2387.5,0.14362990856170654
2388.5,0.1445879489183426
2389.5,0.14971373975276947
2390.5,0.1509520411491394
2391.5,0.1497424840927124
2392.5,0.1494356095790863
2393.5,0.14888693392276764
2394.5,0.15191687643527985
2395.5,0.14822086691856384
2396.5,0.14093220233917236
2397.5,0.146307110786438
2398.5,0.14304684102535248
2399.5,0.1464454084634781
2400.5,0.1481054127216339
2401.5,0.14930562674999237
2402.5,0.1500481218099594
2403.5,0.1464795619249344
2404.5,0.1488833725452423
2405.5,0.14669187366962433
2406.5,0.14578019082546234
2407.5,0.14457277953624725
2408.5,0.14111410081386566
2409.5,0.14176949858665466
2410.5,0.14096657931804657
2411.5,0.13914962112903595
2412.5,0.14350707828998566
2413.5,0.14021526277065277
2414.5,0.1441187709569931
2415.5,0.1390993297100067
2416.5,0.13631151616573334
2417.5,0.13252069056034088
2418.5,0.13221052289009094
2419.5,0.1316453516483307
2420.5,0.13423289358615875
2421.5,0.13403329253196716
2422.5,0.13363905251026154
2423.5,0.13101209700107574
2424.5,0.13212288916110992
2425.5,0.13203555345535278
2426.5,0.13291838765144348
2427.5,0.13331572711467743
2428.5,0.1283976137638092
2429.5,0.12624451518058777
2430.5,0.12818875908851624
2431.5,0.12744233012199402
2432.5,0.12316574156284332
2433.5,0.12363091856241226
2434.5,0.12390878051519394
2435.5,0.12272274494171143
2436.5,0.12560053169727325
2437.5,0.12339795380830765
2438.5,0.12361651659011841
2439.5,0.1295630931854248
2440.5,0.12179185450077057
2441.5,0.12442806363105774
2442.5,0.12341337651014328
2443.5,0.11773639172315598
2444.5,0.12464935332536697
2445.5,0.11998526006937027
2446.5,0.12041134387254715
2447.5,0.11967214941978455
2448.5,0.12493488937616348
2449.5,0.12234270572662354
2450.5,0.1198352575302124
2451.5,0.11749861389398575
2452.5,0.11653704196214676
2453.5,0.11551804095506668
2454.5,0.12141212075948715
2455.5,0.117949478328228
2456.5,0.11647935956716537
2457.5,0.11612378060817719
2458.5,0.1165108010172844
2459.5,0.11336323618888855
2460.5,0.11602841317653656
2461.5,0.11839116364717484
2462.5,0.11924397200345993
2463.5,0.11346438527107239
2464.5,0.11215651780366898
2465.5,0.11388008296489716
2466.5,0.11561781167984009
2467.5,0.117294542491436
2468.5,0.11409863829612732
2469.5,0.10982576757669449
2470.5,0.11608793586492538
2471.5,0.11215564608573914
2472.5,0.11404585838317871
2473.5,0.1088484674692154
2474.5,0.11269029974937439
2475.5,0.10911517590284348
2476.5,0.10467421263456345
2477.5,0.10784641653299332
2478.5,0.10918404906988144
2479.5,0.11293329298496246
2480.5,0.11171577870845795
2481.5,0.10721449553966522
2482.5,0.11388315260410309
2483.5,0.10374090820550919
2484.5,0.10598058253526688
2485.5,0.10521311312913895
2486.5,0.10562022030353546
2487.5,0.10182618349790573
2488.5,0.09750588238239288
2489.5,0.10319899022579193
2490.5,0.103705033659935
2491.5,0.10496316105127335
2492.5,0.10763449221849442
2493.5,0.10470715910196304
2494.5,0.10277979075908661
2495.5,0.09988396614789963
2496.5,0.09741748124361038
2497.5,0.1015695109963417
2498.5,0.10209398716688156
2499.5,0.09954290091991425
2500.5,0.09753450751304626
2501.5,0.09580763429403305
2502.5,0.09738236665725708
2503.5,0.09839736670255661
2504.5,0.10357151180505753
2505.5,0.09658896178007126
2506.5,0.09258589148521423
2507.5,0.08884917944669724
2508.5,0.09178134053945541
2509.5,0.09557491540908813
2510.5,0.09856166690587997
2511.5,0.09770762920379639
2512.5,0.09710336476564407
2513.5,0.09482061117887497
2514.5,0.08921632170677185
2515.5,0.09073231369256973
2516.5,0.08698217570781708
2517.5,0.09644599258899689
2518.5,0.09156668931245804
2519.5,0.09327125549316406
2520.5,0.08773259818553925
2521.5,0.0891546681523323
2522.5,0.09252307564020157
2523.5,0.09146992117166519
2524.5,0.09012168645858765
2525.5,0.08953186869621277
2526.5,0.08994211256504059
2527.5,0.09000761061906815
2528.5,0.08904177695512772
2529.5,0.08693580329418182
2530.5,0.08815682679414749
2531.5,0.08518113940954208
2532.5,0.08746467530727386
2533.5,0.08743570744991302
2534.5,0.08810801804065704
2535.5,0.08418532460927963
2536.5,0.07642626017332077
2537.5,0.08425326645374298
2538.5,0.08110501617193222
2539.5,0.08568433672189713
2540.5,0.08286739885807037
2541.5,0.08133679628372192
2542.5,0.07800677418708801
2543.5,0.07642371952533722
2544.5,0.08093668520450592
2545.5,0.08012192696332932
2546.5,0.07639413326978683
2547.5,0.07890668511390686
2548.5,0.07761402428150177
2549.5,0.08072932809591293
2550.5,0.0782058984041214
2551.5,0.07315092533826828
2552.5,0.07098941504955292
2553.5,0.07093916088342667
2554.5,0.07398907840251923
2555.5,0.07723807543516159
2556.5,0.07205740362405777
2557.5,0.0714387521147728
2558.5,0.0748053565621376
2559.5,0.07306743413209915
2560.5,0.07392258942127228
2561.5,0.07248740643262863
2562.5,0.07205682247877121
2563.5,0.07242775708436966
2564.5,0.06928808242082596
2565.5,0.07136011123657227
2566.5,0.07124430686235428
2567.5,0.07191122323274612
2568.5,0.06539561599493027
2569.5,0.06876802444458008
2570.5,0.06493436545133591
2571.5,0.06971633434295654
2572.5,0.07113166898488998
2573.5,0.06824035197496414
2574.5,0.07049443572759628
2575.5,0.07040807604789734
2576.5,0.06285087764263153
2577.5,0.06791727244853973
2578.5,0.06455175578594208
2579.5,0.06260263174772263
2580.5,0.06153147295117378
2581.5,0.06022687256336212
2582.5,0.06431902945041656
2583.5,0.06561978161334991
2584.5,0.06207181140780449
2585.5,0.06471744924783707
2586.5,0.05786491930484772
2587.5,0.059831347316503525
2588.5,0.05867695435881615
2589.5,0.062661312520504
2590.5,0.06148633360862732
2591.5,0.057661645114421844
2592.5,0.060393862426280975
2593.5,0.059788767248392105
2594.5,0.06377604603767395
2595.5,0.060817040503025055
2596.5,0.06294583529233932
2597.5,0.05838017910718918
2598.5,0.052894577383995056
2599.5,0.05225670337677002
2600.5,0.0544508695602417
2601.5,0.05561600625514984
2602.5,0.05551191419363022
2603.5,0.05490821599960327
2604.5,0.052795883268117905
2605.5,0.05753110721707344
2606.5,0.05621575191617012
2607.5,0.053462184965610504
2608.5,0.051965855062007904
2609.5,0.049007806926965714
2610.5,0.047636378556489944
2611.5,0.048672765493392944
2612.5,0.049834657460451126
2613.5,0.052953656762838364
2614.5,0.05092332884669304
2615.5,0.05298057571053505
2616.5,0.04948627948760986
2617.5,0.05289991945028305
2618.5,0.05380317196249962
2619.5,0.04742186889052391
2620.5,0.04362359270453453
2621.5,0.04541328549385071
2622.5,0.0447835847735405
2623.5,0.048801057040691376
2624.5,0.046684298664331436
2625.5,0.05197997763752937
2626.5,0.0495939627289772
2627.5,0.04758916422724724
2628.5,0.04000452905893326
2629.5,0.04686398059129715
2630.5,0.042271148413419724
2631.5,0.04265880957245827
2632.5,0.04384017735719681
2633.5,0.039954669773578644
2634.5,0.04475485906004906
2635.5,0.04596153274178505
2636.5,0.042181890457868576
2637.5,0.046790774911642075
2638.5,0.044618021696805954
2639.5,0.04099448025226593
2640.5,0.0412043072283268
2641.5,0.03963341563940048
2642.5,0.033271029591560364
2643.5,0.03759375214576721
2644.5,0.04049283638596535
2645.5,0.046761613339185715
2646.5,0.04826311022043228
2647.5,0.046844225376844406
2648.5,0.0467977374792099
2649.5,0.044607337564229965
2650.5,0.0410759262740612
2651.5,0.03812367841601372
2652.5,0.042221903800964355
2653.5,0.039251040667295456
2654.5,0.03996163606643677
2655.5,0.03937036916613579
2656.5,0.04289854317903519
2657.5,0.04742096737027168
2658.5,0.044338688254356384
2659.5,0.041826650500297546
2660.5,0.04166846722364426
2661.5,0.03776547312736511
2662.5,0.04089513421058655
2663.5,0.03913668915629387
2664.5,0.04271560162305832
2665.5,0.043614331632852554
2666.5,0.04062444344162941
2667.5,0.03944355621933937
2668.5,0.03918147832155228
2669.5,0.03846791386604309
2670.5,0.037405338138341904
2671.5,0.032755665481090546
2672.5,0.034475747495889664
2673.5,0.03868483379483223
2674.5,0.03915979713201523
2675.5,0.03725867718458176
2676.5,0.03397475183010101
2677.5,0.038363777101039886
2678.5,0.03934210538864136
2679.5,0.03885604068636894
2680.5,0.037586137652397156
2681.5,0.03875284269452095
2682.5,0.036327432841062546
2683.5,0.03388967737555504
2684.5,0.03741516172885895
2685.5,0.035716377198696136
2686.5,0.033502668142318726
2687.5,0.03450755774974823
2688.5,0.03523760661482811
2689.5,0.037694480270147324
2690.5,0.032956015318632126
2691.5,0.029538359493017197
2692.5,0.035579390823841095
2693.5,0.03602950647473335
2694.5,0.035596977919340134
2695.5,0.03754398226737976
2696.5,0.037299759685993195
2697.5,0.03704102709889412
2698.5,0.03161366656422615
2699.5,0.03300486505031586
2700.5,0.038385387510061264
2701.5,0.03984321653842926
2702.5,0.03859136626124382
2703.5,0.035907987505197525
2704.5,0.03859853371977806
2705.5,0.03732297196984291
2706.5,0.03747589886188507
2707.5,0.029542280361056328
2708.5,0.0399397537112236
2709.5,0.037263233214616776
2710.5,0.03274824842810631
2711.5,0.03206837549805641
2712.5,0.03385353088378906
2713.5,0.03165405988693237
2714.5,0.032867055386304855
2715.5,0.03542734310030937
2716.5,0.032590173184871674
2717.5,0.0390242300927639
2718.5,0.03202154487371445
2719.5,0.029444705694913864
2720.5,0.030092915520071983
2721.5,0.03467947989702225
2722.5,0.03341873735189438
2723.5,0.03159720450639725
2724.5,0.03608296066522598
2725.5,0.03666916489601135
2726.5,0.028560277074575424
2727.5,0.03423110023140907
2728.5,0.027252348139882088
2729.5,0.03220514580607414
2730.5,0.02735994942486286
2731.5,0.024344906210899353
2732.5,0.025438012555241585
2733.5,0.030903466045856476
2734.5,0.026498369872570038
2735.5,0.027536559849977493
2736.5,0.030425287783145905
2737.5,0.033679019659757614
2738.5,0.022611666470766068
2739.5,0.02123457007110119
2740.5,0.02661821059882641
2741.5,0.025844741612672806
2742.5,0.027507765218615532
2743.5,0.02499930001795292
2744.5,0.02990470826625824
2745.5,0.03125173598527908
2746.5,0.02745744027197361
2747.5,0.023583397269248962
2748.5,0.028133077546954155
2749.5,0.03140958398580551
2750.5,0.031864263117313385
2751.5,0.017119988799095154
2752.5,0.023953920230269432
2753.5,0.02396306023001671
2754.5,0.018854239955544472
2755.5,0.02373865246772766
2756.5,0.025377491489052773
2757.5,0.027898821979761124
2758.5,0.021383043378591537
2759.5,0.024044571444392204
2760.5,0.028345076367259026
2761.5,0.025383129715919495
2762.5,0.019281988963484764
2763.5,0.020930618047714233
2764.5,0.027966884896159172
2765.5,0.029327087104320526
2766.5,0.0238582044839859
2767.5,0.02174370177090168
2768.5,0.019491536542773247
2769.5,0.02988688088953495
2770.5,0.027041949331760406
2771.5,0.023284051567316055
2772.5,0.026106227189302444
2773.5,0.02428578771650791
2774.5,0.018710637465119362
2775.5,0.021034331992268562
2776.5,0.025070281699299812
2777.5,0.0227956585586071
2778.5,0.019911285489797592
2779.5,0.025743713602423668
2780.5,0.027252258732914925
2781.5,0.024738572537899017
2782.5,0.020897412672638893
2783.5,0.018438365310430527
2784.5,0.025095907971262932
2785.5,0.022981883957982063
2786.5,0.02527887001633644
2787.5,0.02091182954609394
2788.5,0.026846665889024734
2789.5,0.023351332172751427
2790.5,0.016399558633565903
2791.5,0.01851867511868477
2792.5,0.02319481037557125
2793.5,0.025402655825018883
2794.5,0.019837694242596626
2795.5,0.024148231372237206
2796.5,0.026721274480223656
2797.5,0.019847599789500237
2798.5,0.019958114251494408
2799.5,0.018488826230168343
2800.5,0.025660313665866852
2801.5,0.0227288119494915
2802.5,0.017870744690299034
2803.5,0.020160304382443428
2804.5,0.024442516267299652
2805.5,0.02071654051542282
2806.5,0.018113858997821808
2807.5,0.017368832603096962
2808.5,0.028215043246746063
2809.5,0.022804690524935722
2810.5,0.01915683224797249
2811.5,0.023702142760157585
2812.5,0.025634780526161194
2813.5,0.025960663333535194
2814.5,0.021171418949961662
2815.5,0.027320506051182747
2816.5,0.03333747759461403
2817.5,0.02725040912628174
2818.5,0.020280802622437477
2819.5,0.0199735164642334
2820.5,0.026286009699106216
2821.5,0.025551442056894302
2822.5,0.01710938662290573
2823.5,0.020937860012054443
2824.5,0.0289040207862854
2825.5,0.023984858766198158
2826.5,0.014991704374551773
2827.5,0.02028079889714718
2828.5,0.02999728173017502
2829.5,0.021892519667744637
2830.5,0.01542446669191122
2831.5,0.019435781985521317
2832.5,0.022092364728450775
2833.5,0.02132958173751831
2834.5,0.014127707108855247
2835.5,0.02001347951591015
2836.5,0.027481045573949814
2837.5,0.019264014437794685
2838.5,0.02084825560450554
2839.5,0.0233292356133461
2840.5,0.020467225462198257
2841.5,0.019518356770277023
2842.5,0.010117804631590843
2843.5,0.017669083550572395
2844.5,0.02647980861365795
2845.5,0.024948809295892715
2846.5,0.017458532005548477
2847.5,0.01920863427221775
2848.5,0.02988128550350666
2849.5,0.01988128013908863
