Time (year),npp (PgC a-1)
2501.5,72.69666290283203
2502.5,72.6891098022461
2503.5,72.67659759521484
2504.5,72.68348693847656
2505.5,72.6813735961914
2506.5,72.66510772705078
2507.5,72.69197082519531
2508.5,72.6805648803711
2509.5,72.66645812988281
2510.5,72.68682861328125
2511.5,72.67971801757812
2512.5,72.66019439697266
2513.5,72.66490173339844
2514.5,72.65953063964844
2515.5,72.64811706542969
2516.5,72.65119171142578
2517.5,72.64239501953125
2518.5,72.62399291992188
2519.5,72.63341522216797
2520.5,72.62434387207031
2521.5,72.61531066894531
2522.5,72.64068603515625
2523.5,72.63565063476562
2524.5,72.61442565917969
2525.5,72.61671447753906
2526.5,72.6156234741211
2527.5,72.60931396484375
2528.5,72.61943054199219
2529.5,72.60714721679688
2530.5,72.60327911376953
2531.5,72.59930419921875
2532.5,72.60356140136719
2533.5,72.5636978149414
2534.5,72.58035278320312
2535.5,72.57445526123047
2536.5,72.56657409667969
2537.5,72.56974792480469
2538.5,72.5582275390625
2539.5,72.54784393310547
2540.5,72.57182312011719
2541.5,72.57516479492188
2542.5,72.54092407226562
2543.5,72.55742645263672
2544.5,72.55841064453125
2545.5,72.54414367675781
2546.5,72.54802703857422
2547.5,72.54315948486328
2548.5,72.53523254394531
2549.5,72.5417709350586
2550.5,72.54473876953125
2551.5,72.50980377197266
2552.5,72.52909088134766
2553.5,72.509765625
2554.5,72.52067565917969
2555.5,72.49657440185547
2556.5,72.50382232666016
2557.5,72.4940414428711
2558.5,72.50006866455078
2559.5,72.5083999633789
2560.5,72.50729370117188
2561.5,72.4677505493164
2562.5,72.49696350097656
2563.5,72.47254943847656
2564.5,72.4798812866211
2565.5,72.47746276855469
2566.5,72.47053527832031
2567.5,72.47728729248047
2568.5,72.44890594482422
2569.5,72.4501953125
2570.5,72.45271301269531
2571.5,72.4358139038086
2572.5,72.44097900390625
2573.5,72.43746948242188
2574.5,72.41841888427734
2575.5,72.41829681396484
2576.5,72.4269790649414
2577.5,72.41852569580078
2578.5,72.42860412597656
2579.5,72.43220520019531
2580.5,72.41047668457031
2581.5,72.39846801757812
2582.5,72.40701293945312
2583.5,72.41603088378906
2584.5,72.40692138671875
2585.5,72.38610076904297
2586.5,72.40503692626953
2587.5,72.37857818603516
2588.5,72.41060638427734
2589.5,72.37277221679688
2590.5,72.37264251708984
2591.5,72.38046264648438
2592.5,72.37992095947266
2593.5,72.36634063720703
2594.5,72.39043426513672
2595.5,72.3621826171875
2596.5,72.37303924560547
2597.5,72.37504577636719
2598.5,72.34649658203125
