Time (year),pr (kg m-2 s-1)
2705.5,3.518302764859982e-05
2706.5,3.518268931657076e-05
2707.5,3.518374796840362e-05
2708.5,3.518332960084081e-05
2709.5,3.518364246701822e-05
2710.5,3.518416269798763e-05
2711.5,3.518493758747354e-05
2712.5,3.518510129651986e-05
2713.5,3.518502489896491e-05
2714.5,3.518433732097037e-05
2715.5,3.5186520108254626e-05
2716.5,3.518552330206148e-05
2717.5,3.5186159948352724e-05
2718.5,3.518601806717925e-05
2719.5,3.5185494198231027e-05
2720.5,3.5187022149330005e-05
2721.5,3.518755693221465e-05
2722.5,3.518695666571148e-05
2723.5,3.518771336530335e-05
2724.5,3.5186672903364524e-05
2725.5,3.5189463233109564e-05
2726.5,3.518796438584104e-05
2727.5,3.51889684679918e-05
2728.5,3.5189659683965147e-05
2729.5,3.518980156513862e-05
2730.5,3.519005622365512e-05
2731.5,3.518953963066451e-05
2732.5,3.519047822919674e-05
2733.5,3.519139136187732e-05
2734.5,3.5190085327485576e-05
2735.5,3.519120946293697e-05
2736.5,3.519178426358849e-05
2737.5,3.519107849569991e-05
2738.5,3.5192100767744705e-05
2739.5,3.519199162838049e-05
2740.5,3.519294114084914e-05
2741.5,3.5192850191378966e-05
2742.5,3.519286110531539e-05
2743.5,3.5193952498957515e-05
2744.5,3.5192402719985694e-05
2745.5,3.519518577377312e-05
2746.5,3.519320671330206e-05
2747.5,3.5194854717701674e-05
2748.5,3.519442179822363e-05
2749.5,3.5194163501728326e-05
2750.5,3.51962517015636e-05
2751.5,3.519540041452274e-05
2752.5,3.519588062772527e-05
2753.5,3.519615711411461e-05
2754.5,3.519577148836106e-05
2755.5,3.5197866964153945e-05
2756.5,3.5195989767089486e-05
2757.5,3.519793608575128e-05
2758.5,3.519657548167743e-05
2759.5,3.519709935062565e-05
2760.5,3.519951133057475e-05
2761.5,3.5197666875319555e-05
2762.5,3.5199082049075514e-05
2763.5,3.5199256672058254e-05
2764.5,3.519705933285877e-05
2765.5,3.520147947710939e-05
2766.5,3.5199605918023735e-05
2767.5,3.5200868296669796e-05
2768.5,3.5200144338887185e-05
2769.5,3.520039172144607e-05
2770.5,3.5201595892431214e-05
2771.5,3.5201319406041875e-05
2772.5,3.5201555874664336e-05
2773.5,3.520177415339276e-05
2774.5,3.5201268474338576e-05
2775.5,3.5202319850213826e-05
2776.5,3.5201283026253805e-05
2777.5,3.520300015225075e-05
2778.5,3.520211612340063e-05
2779.5,3.520282552926801e-05
2780.5,3.5204247978981584e-05
2781.5,3.520368045428768e-05
2782.5,3.520331301842816e-05
2783.5,3.52039496647194e-05
2784.5,3.5203858715249225e-05
2785.5,3.5204822779633105e-05
2786.5,3.520474274409935e-05
2787.5,3.520523750921711e-05
2788.5,3.5204335290472955e-05
2789.5,3.5204222513129935e-05
2790.5,3.520560494507663e-05
2791.5,3.520676546031609e-05
2792.5,3.520511745591648e-05
2793.5,3.520686368574388e-05
2794.5,3.520501923048869e-05
2795.5,3.520659083733335e-05
2796.5,3.5206448956159875e-05
2797.5,3.520654354360886e-05
2798.5,3.52077440766152e-05
2799.5,3.520726386341266e-05
2800.5,3.52074348484166e-05
2801.5,3.520716563798487e-05
2802.5,3.5207438486395404e-05
2803.5,3.520867176121101e-05
2804.5,3.520709287840873e-05
2805.5,3.5209475754527375e-05
2806.5,3.5208860936108977e-05
2807.5,3.5209188354201615e-05
2808.5,3.5210090572945774e-05
2809.5,3.520836980897002e-05
2810.5,3.52102579199709e-05
2811.5,3.521154940244742e-05
2812.5,3.520974860293791e-05
2813.5,3.5211127396905795e-05
2814.5,3.520935933920555e-05
2815.5,3.5211389331379905e-05
2816.5,3.521063263178803e-05
2817.5,3.521113467286341e-05
2818.5,3.5211553040426224e-05
2819.5,3.52112838299945e-05
2820.5,3.521149483276531e-05
2821.5,3.521144753904082e-05
2822.5,3.5211825888836756e-05
2823.5,3.521334656397812e-05
2824.5,3.5211716749472544e-05
2825.5,3.521343387546949e-05
2826.5,3.5212542570661753e-05
2827.5,3.521328108035959e-05
2828.5,3.521330654621124e-05
2829.5,3.521268445183523e-05
2830.5,3.521420148899779e-05
2831.5,3.521447069942951e-05
2832.5,3.5214205126976594e-05
2833.5,3.52144634234719e-05
2834.5,3.5213153751101345e-05
2835.5,3.521550024743192e-05
2836.5,3.521463804645464e-05
2837.5,3.5214867239119485e-05
2838.5,3.521478356560692e-05
2839.5,3.521444523357786e-05
2840.5,3.521544567774981e-05
2841.5,3.521511462167837e-05
2842.5,3.521516191540286e-05
2843.5,3.5216580727137625e-05
2844.5,3.521611142787151e-05
2845.5,3.521695907693356e-05
2846.5,3.521604594425298e-05
2847.5,3.5216868127463385e-05
2848.5,3.521783582982607e-05
2849.5,3.521614053170197e-05
