Time (year),rlut (W m-2 s-1)
2153.5,237.29592895507812
2154.5,237.29513549804688
2155.5,237.2933349609375
2156.5,237.2921600341797
2157.5,237.2975311279297
2158.5,237.30027770996094
2159.5,237.30458068847656
2160.5,237.3097686767578
2161.5,237.3062744140625
2162.5,237.30516052246094
2163.5,237.30230712890625
2164.5,237.3064727783203
2165.5,237.31060791015625
2166.5,237.3120880126953
2167.5,237.31407165527344
2168.5,237.31561279296875
2169.5,237.314697265625
2170.5,237.31549072265625
2171.5,237.3209991455078
2172.5,237.32766723632812
2173.5,237.33023071289062
2174.5,237.33067321777344
2175.5,237.3311309814453
2176.5,237.327880859375
2177.5,237.32899475097656
2178.5,237.3329315185547
2179.5,237.33453369140625
2180.5,237.33717346191406
2181.5,237.33360290527344
2182.5,237.33265686035156
2183.5,237.33346557617188
2184.5,237.33876037597656
2185.5,237.34242248535156
2186.5,237.3466339111328
2187.5,237.35223388671875
2188.5,237.35226440429688
2189.5,237.3515625
2190.5,237.34938049316406
2191.5,237.34886169433594
2192.5,237.35250854492188
2193.5,237.35311889648438
2194.5,237.35836791992188
2195.5,237.3594207763672
2196.5,237.35665893554688
2197.5,237.3555145263672
2198.5,237.35440063476562
2199.5,237.35804748535156
2200.5,237.3643035888672
2201.5,237.36878967285156
2202.5,237.36917114257812
2203.5,237.367431640625
2204.5,237.36473083496094
2205.5,237.36810302734375
2206.5,237.3685302734375
2207.5,237.37152099609375
2208.5,237.3770294189453
2209.5,237.37574768066406
2210.5,237.37527465820312
2211.5,237.37388610839844
2212.5,237.3749237060547
2213.5,237.3747100830078
2214.5,237.38072204589844
2215.5,237.38778686523438
2216.5,237.3899688720703
2217.5,237.3903350830078
2218.5,237.39039611816406
2219.5,237.38844299316406
2220.5,237.39138793945312
2221.5,237.38865661621094
2222.5,237.39356994628906
2223.5,237.39414978027344
2224.5,237.3936309814453
2225.5,237.39390563964844
2226.5,237.39280700683594
2227.5,237.39414978027344
2228.5,237.39659118652344
2229.5,237.40225219726562
2230.5,237.40586853027344
2231.5,237.40802001953125
2232.5,237.4072723388672
2233.5,237.40513610839844
2234.5,237.40989685058594
2235.5,237.4139404296875
2236.5,237.413818359375
2237.5,237.41371154785156
2238.5,237.41510009765625
2239.5,237.41412353515625
2240.5,237.41600036621094
2241.5,237.42018127441406
2242.5,237.42584228515625
2243.5,237.4278564453125
2244.5,237.4308624267578
2245.5,237.43280029296875
2246.5,237.43516540527344
2247.5,237.4384765625
2248.5,237.43968200683594
2249.5,237.4405059814453
2250.5,237.44102478027344
2251.5,237.44210815429688
2252.5,237.44772338867188
2253.5,237.4506378173828
2254.5,237.449951171875
2255.5,237.45358276367188
2256.5,237.4549102783203
2257.5,237.4563751220703
2258.5,237.459228515625
2259.5,237.46035766601562
2260.5,237.46827697753906
2261.5,237.470947265625
2262.5,237.4757080078125
2263.5,237.4802703857422
2264.5,237.48080444335938
2265.5,237.4839630126953
2266.5,237.48532104492188
2267.5,237.48764038085938
2268.5,237.4910888671875
2269.5,237.49356079101562
2270.5,237.4986114501953
2271.5,237.50047302246094
2272.5,237.50140380859375
2273.5,237.501953125
2274.5,237.49978637695312
2275.5,237.50157165527344
2276.5,237.50057983398438
2277.5,237.49948120117188
2278.5,237.4997100830078
2279.5,237.49807739257812
2280.5,237.49932861328125
2281.5,237.49636840820312
2282.5,237.49365234375
2283.5,237.49571228027344
2284.5,237.4945068359375
2285.5,237.49533081054688
2286.5,237.49359130859375
2287.5,237.4943084716797
2288.5,237.4921417236328
2289.5,237.48876953125
2290.5,237.49014282226562
2291.5,237.48907470703125
2292.5,237.48895263671875
2293.5,237.4867706298828
2294.5,237.4829559326172
2295.5,237.4842987060547
2296.5,237.48297119140625
2297.5,237.48133850097656
2298.5,237.48324584960938
2299.5,237.4827880859375
2300.5,237.4847412109375
2301.5,237.48464965820312
2302.5,237.4859619140625
2303.5,237.48709106445312
2304.5,237.48785400390625
2305.5,237.48886108398438
2306.5,237.48748779296875
2307.5,237.4889678955078
2308.5,237.4924774169922
2309.5,237.49090576171875
2310.5,237.49545288085938
2311.5,237.4947052001953
2312.5,237.49826049804688
2313.5,237.4979705810547
2314.5,237.4976348876953
2315.5,237.50218200683594
2316.5,237.50308227539062
2317.5,237.50613403320312
2318.5,237.51065063476562
2319.5,237.51316833496094
2320.5,237.5183868408203
2321.5,237.520751953125
2322.5,237.5229034423828
2323.5,237.526123046875
2324.5,237.5287322998047
2325.5,237.53297424316406
2326.5,237.53396606445312
2327.5,237.5396270751953
2328.5,237.54507446289062
2329.5,237.5486602783203
2330.5,237.55393981933594
2331.5,237.55621337890625
2332.5,237.56201171875
2333.5,237.56224060058594
2334.5,237.56459045410156
2335.5,237.56723022460938
2336.5,237.56788635253906
2337.5,237.570068359375
2338.5,237.568603515625
2339.5,237.5676727294922
2340.5,237.56939697265625
2341.5,237.56643676757812
2342.5,237.5625457763672
2343.5,237.56092834472656
2344.5,237.5574951171875
2345.5,237.55523681640625
2346.5,237.55221557617188
2347.5,237.55514526367188
2348.5,237.55580139160156
2349.5,237.5576934814453
2350.5,237.55751037597656
2351.5,237.55258178710938
2352.5,237.55335998535156
2353.5,237.55152893066406
2354.5,237.54739379882812
2355.5,237.5495147705078
2356.5,237.54934692382812
2357.5,237.55087280273438
2358.5,237.5515594482422
2359.5,237.54995727539062
2360.5,237.5528106689453
2361.5,237.5526123046875
2362.5,237.55250549316406
2363.5,237.5543975830078
2364.5,237.55360412597656
2365.5,237.55458068847656
2366.5,237.5538330078125
2367.5,237.5547637939453
2368.5,237.55551147460938
2369.5,237.55487060546875
2370.5,237.5561065673828
2371.5,237.5523223876953
2372.5,237.55447387695312
2373.5,237.5548858642578
2374.5,237.555908203125
2375.5,237.5583953857422
2376.5,237.55810546875
2377.5,237.56063842773438
2378.5,237.56407165527344
2379.5,237.5649871826172
2380.5,237.5680694580078
2381.5,237.56790161132812
2382.5,237.568115234375
2383.5,237.56878662109375
2384.5,237.56813049316406
2385.5,237.57254028320312
2386.5,237.5732421875
2387.5,237.5761260986328
2388.5,237.57945251464844
2389.5,237.57958984375
2390.5,237.5823974609375
2391.5,237.5808868408203
2392.5,237.5830841064453
2393.5,237.58277893066406
2394.5,237.5808868408203
2395.5,237.58470153808594
2396.5,237.5867156982422
2397.5,237.5890350341797
2398.5,237.5927734375
2399.5,237.5919952392578
2400.5,237.594482421875
2401.5,237.59088134765625
2402.5,237.59170532226562
2403.5,237.5928192138672
2404.5,237.59066772460938
2405.5,237.5927276611328
2406.5,237.59127807617188
2407.5,237.59336853027344
2408.5,237.5963592529297
2409.5,237.59657287597656
2410.5,237.5989227294922
2411.5,237.59814453125
2412.5,237.59800720214844
2413.5,237.59738159179688
2414.5,237.59532165527344
2415.5,237.59628295898438
2416.5,237.59494018554688
2417.5,237.59591674804688
2418.5,237.5970458984375
2419.5,237.59820556640625
2420.5,237.60031127929688
2421.5,237.60052490234375
2422.5,237.60081481933594
2423.5,237.60183715820312
2424.5,237.59991455078125
2425.5,237.5994110107422
2426.5,237.59986877441406
2427.5,237.59933471679688
2428.5,237.59860229492188
2429.5,237.59707641601562
2430.5,237.5986785888672
2431.5,237.60182189941406
2432.5,237.6029510498047
2433.5,237.60572814941406
2434.5,237.6056365966797
2435.5,237.6060791015625
2436.5,237.60499572753906
2437.5,237.60491943359375
2438.5,237.6064453125
2439.5,237.60096740722656
2440.5,237.6024627685547
2441.5,237.6045684814453
2442.5,237.6061248779297
2443.5,237.6115264892578
2444.5,237.60902404785156
2445.5,237.6129913330078
2446.5,237.61282348632812
2447.5,237.6099395751953
2448.5,237.6109161376953
2449.5,237.60816955566406
2450.5,237.6083984375
2451.5,237.6096954345703
2452.5,237.61619567871094
2453.5,237.61691284179688
2454.5,237.61639404296875
2455.5,237.62176513671875
2456.5,237.6196746826172
2457.5,237.6204833984375
2458.5,237.62420654296875
2459.5,237.62034606933594
2460.5,237.619384765625
2461.5,237.62002563476562
2462.5,237.61904907226562
2463.5,237.62440490722656
2464.5,237.6232147216797
2465.5,237.62782287597656
2466.5,237.6265106201172
2467.5,237.6268310546875
2468.5,237.63087463378906
2469.5,237.6278076171875
2470.5,237.62643432617188
2471.5,237.62649536132812
2472.5,237.62510681152344
2473.5,237.6256866455078
2474.5,237.62571716308594
2475.5,237.6308135986328
2476.5,237.63279724121094
2477.5,237.6348419189453
2478.5,237.6362762451172
2479.5,237.63412475585938
2480.5,237.635498046875
2481.5,237.63385009765625
2482.5,237.63116455078125
2483.5,237.63339233398438
2484.5,237.63006591796875
2485.5,237.63381958007812
2486.5,237.63674926757812
2487.5,237.63795471191406
2488.5,237.6411895751953
2489.5,237.6414794921875
2490.5,237.63819885253906
2491.5,237.63491821289062
2492.5,237.63638305664062
2493.5,237.63543701171875
2494.5,237.6338348388672
2495.5,237.6344451904297
2496.5,237.63580322265625
2497.5,237.6402130126953
2498.5,237.64402770996094
2499.5,237.6417236328125
2500.5,237.6449432373047
2501.5,237.64549255371094
2502.5,237.64401245117188
2503.5,237.64495849609375
2504.5,237.6406707763672
2505.5,237.6425323486328
2506.5,237.64466857910156
2507.5,237.6487274169922
2508.5,237.6522216796875
2509.5,237.6531219482422
2510.5,237.65293884277344
2511.5,237.64883422851562
2512.5,237.65081787109375
2513.5,237.64910888671875
2514.5,237.6475830078125
2515.5,237.65017700195312
2516.5,237.64913940429688
2517.5,237.6528778076172
2518.5,237.65484619140625
2519.5,237.65719604492188
2520.5,237.65882873535156
2521.5,237.6576385498047
2522.5,237.65667724609375
2523.5,237.6594696044922
2524.5,237.6578826904297
2525.5,237.6592559814453
2526.5,237.65863037109375
2527.5,237.65762329101562
2528.5,237.6582794189453
2529.5,237.66207885742188
2530.5,237.6623077392578
2531.5,237.66366577148438
2532.5,237.662109375
2533.5,237.663818359375
2534.5,237.66122436523438
2535.5,237.6635284423828
2536.5,237.6607666015625
2537.5,237.6633758544922
2538.5,237.66627502441406
2539.5,237.66554260253906
2540.5,237.6704864501953
2541.5,237.67266845703125
2542.5,237.66940307617188
2543.5,237.67117309570312
2544.5,237.66851806640625
2545.5,237.66867065429688
2546.5,237.66844177246094
2547.5,237.66839599609375
2548.5,237.66653442382812
2549.5,237.66697692871094
2550.5,237.66970825195312
2551.5,237.67063903808594
2552.5,237.6745147705078
2553.5,237.67398071289062
2554.5,237.67462158203125
2555.5,237.67449951171875
2556.5,237.67535400390625
2557.5,237.6743927001953
2558.5,237.67550659179688
2559.5,237.67449951171875
2560.5,237.6759033203125
2561.5,237.67520141601562
2562.5,237.6742706298828
2563.5,237.6763153076172
2564.5,237.67550659179688
2565.5,237.67759704589844
2566.5,237.6769561767578
2567.5,237.6800079345703
2568.5,237.68264770507812
2569.5,237.6824493408203
2570.5,237.68348693847656
2571.5,237.68063354492188
2572.5,237.6823272705078
2573.5,237.6810760498047
2574.5,237.6817626953125
2575.5,237.68348693847656
2576.5,237.68260192871094
2577.5,237.6849365234375
2578.5,237.68951416015625
2579.5,237.68966674804688
2580.5,237.69198608398438
2581.5,237.68862915039062
2582.5,237.69004821777344
2583.5,237.68817138671875
2584.5,237.6878204345703
2585.5,237.69056701660156
2586.5,237.691650390625
2587.5,237.69068908691406
2588.5,237.69386291503906
2589.5,237.69285583496094
2590.5,237.6961669921875
2591.5,237.6942901611328
2592.5,237.6953125
2593.5,237.6950225830078
2594.5,237.69338989257812
2595.5,237.69329833984375
2596.5,237.69114685058594
2597.5,237.69216918945312
2598.5,237.69729614257812
2599.5,237.69644165039062
2600.5,237.69998168945312
2601.5,237.6990966796875
2602.5,237.6993865966797
2603.5,237.7013702392578
2604.5,237.6990509033203
2605.5,237.6993408203125
2606.5,237.69827270507812
2607.5,237.69911193847656
2608.5,237.70066833496094
2609.5,237.7018280029297
2610.5,237.7053985595703
2611.5,237.7034454345703
2612.5,237.7062530517578
2613.5,237.70645141601562
2614.5,237.70562744140625
2615.5,237.70462036132812
2616.5,237.7014617919922
2617.5,237.70155334472656
2618.5,237.70355224609375
2619.5,237.70730590820312
2620.5,237.71156311035156
2621.5,237.7114715576172
2622.5,237.71163940429688
2623.5,237.71197509765625
2624.5,237.7100372314453
2625.5,237.71058654785156
2626.5,237.7102813720703
2627.5,237.71170043945312
2628.5,237.7084197998047
2629.5,237.71136474609375
2630.5,237.71499633789062
2631.5,237.7158966064453
2632.5,237.71905517578125
2633.5,237.71832275390625
2634.5,237.71995544433594
2635.5,237.71934509277344
2636.5,237.71705627441406
2637.5,237.71824645996094
2638.5,237.7180633544922
2639.5,237.71693420410156
2640.5,237.71713256835938
2641.5,237.7165985107422
2642.5,237.72393798828125
2643.5,237.72520446777344
2644.5,237.72694396972656
2645.5,237.7267608642578
2646.5,237.72532653808594
2647.5,237.72352600097656
2648.5,237.72084045410156
2649.5,237.72235107421875
2650.5,237.7257537841797
2651.5,237.7261962890625
2652.5,237.72898864746094
2653.5,237.72889709472656
2654.5,237.72996520996094
2655.5,237.7303466796875
2656.5,237.72569274902344
2657.5,237.7289276123047
2658.5,237.7263641357422
2659.5,237.72486877441406
2660.5,237.7301788330078
2661.5,237.7306365966797
2662.5,237.7341766357422
2663.5,237.73284912109375
2664.5,237.73281860351562
2665.5,237.73117065429688
2666.5,237.73072814941406
2667.5,237.73040771484375
2668.5,237.73080444335938
2669.5,237.72964477539062
2670.5,237.73199462890625
2671.5,237.73220825195312
2672.5,237.73519897460938
2673.5,237.73675537109375
2674.5,237.73818969726562
2675.5,237.73944091796875
2676.5,237.7371063232422
2677.5,237.74122619628906
2678.5,237.74131774902344
2679.5,237.74000549316406
2680.5,237.73687744140625
2681.5,237.7386474609375
2682.5,237.73983764648438
2683.5,237.7389373779297
2684.5,237.73959350585938
2685.5,237.74049377441406
2686.5,237.74302673339844
2687.5,237.74200439453125
2688.5,237.74327087402344
2689.5,237.7443389892578
2690.5,237.74574279785156
2691.5,237.74574279785156
2692.5,237.74427795410156
2693.5,237.74537658691406
2694.5,237.7459716796875
2695.5,237.7444610595703
2696.5,237.74612426757812
2697.5,237.74893188476562
2698.5,237.75111389160156
2699.5,237.75045776367188
2700.5,237.75137329101562
2701.5,237.75205993652344
2702.5,237.75144958496094
2703.5,237.75047302246094
2704.5,237.7509307861328
2705.5,237.75184631347656
2706.5,237.7515411376953
2707.5,237.7500762939453
2708.5,237.75128173828125
2709.5,237.7535858154297
2710.5,237.75587463378906
2711.5,237.75831604003906
2712.5,237.75967407226562
2713.5,237.7606201171875
2714.5,237.76046752929688
2715.5,237.75735473632812
2716.5,237.75523376464844
2717.5,237.75498962402344
2718.5,237.75717163085938
2719.5,237.76016235351562
2720.5,237.76187133789062
2721.5,237.76454162597656
2722.5,237.7621307373047
2723.5,237.761962890625
2724.5,237.76016235351562
2725.5,237.75869750976562
2726.5,237.75814819335938
2727.5,237.7576446533203
2728.5,237.75828552246094
2729.5,237.76406860351562
2730.5,237.76724243164062
2731.5,237.76803588867188
2732.5,237.76971435546875
2733.5,237.7689666748047
2734.5,237.76885986328125
2735.5,237.7676239013672
2736.5,237.76585388183594
2737.5,237.76429748535156
2738.5,237.76512145996094
2739.5,237.7659912109375
2740.5,237.7680206298828
2741.5,237.76905822753906
2742.5,237.76861572265625
2743.5,237.77191162109375
2744.5,237.76947021484375
2745.5,237.77139282226562
2746.5,237.77252197265625
2747.5,237.7703399658203
2748.5,237.76910400390625
2749.5,237.769287109375
2750.5,237.76963806152344
2751.5,237.76962280273438
2752.5,237.77359008789062
2753.5,237.7760009765625
2754.5,237.7793731689453
2755.5,237.77670288085938
2756.5,237.77496337890625
2757.5,237.77569580078125
2758.5,237.77627563476562
2759.5,237.7751922607422
2760.5,237.77366638183594
2761.5,237.77731323242188
2762.5,237.77865600585938
2763.5,237.77906799316406
2764.5,237.7795867919922
2765.5,237.77947998046875
2766.5,237.78233337402344
2767.5,237.7815704345703
2768.5,237.78021240234375
2769.5,237.78103637695312
2770.5,237.7799835205078
2771.5,237.78140258789062
2772.5,237.7805938720703
2773.5,237.78570556640625
2774.5,237.78509521484375
2775.5,237.7877655029297
2776.5,237.78599548339844
2777.5,237.78724670410156
2778.5,237.78623962402344
2779.5,237.7840576171875
2780.5,237.78497314453125
2781.5,237.78562927246094
2782.5,237.78616333007812
2783.5,237.78707885742188
2784.5,237.78895568847656
2785.5,237.7915802001953
2786.5,237.79080200195312
2787.5,237.79080200195312
2788.5,237.79095458984375
2789.5,237.7917938232422
2790.5,237.7941131591797
2791.5,237.79249572753906
2792.5,237.79225158691406
2793.5,237.79225158691406
2794.5,237.7935791015625
2795.5,237.79452514648438
2796.5,237.798095703125
2797.5,237.79945373535156
2798.5,237.79698181152344
2799.5,237.79737854003906
2800.5,237.79652404785156
2801.5,237.7963104248047
2802.5,237.79595947265625
2803.5,237.79483032226562
2804.5,237.79811096191406
2805.5,237.8003692626953
2806.5,237.80096435546875
2807.5,237.80108642578125
2808.5,237.8003692626953
2809.5,237.80413818359375
2810.5,237.8026580810547
2811.5,237.8028564453125
2812.5,237.80288696289062
2813.5,237.8039093017578
2814.5,237.80262756347656
2815.5,237.80201721191406
2816.5,237.80186462402344
2817.5,237.8018341064453
2818.5,237.8030548095703
2819.5,237.8055419921875
2820.5,237.80526733398438
2821.5,237.8070068359375
2822.5,237.8079833984375
2823.5,237.80735778808594
2824.5,237.8073272705078
2825.5,237.80702209472656
2826.5,237.80723571777344
2827.5,237.80859375
2828.5,237.80784606933594
2829.5,237.81011962890625
2830.5,237.81094360351562
2831.5,237.81051635742188
2832.5,237.8118896484375
2833.5,237.81329345703125
2834.5,237.81248474121094
2835.5,237.81246948242188
2836.5,237.8120574951172
2837.5,237.81150817871094
2838.5,237.8097686767578
2839.5,237.8082733154297
2840.5,237.808837890625
2841.5,237.811279296875
2842.5,237.81576538085938
2843.5,237.8162384033203
2844.5,237.8177490234375
2845.5,237.81448364257812
2846.5,237.81558227539062
2847.5,237.81405639648438
2848.5,237.81488037109375
2849.5,237.81375122070312
