Time (year),pr (kg m-2 s-1)
2703.5,3.430444121477194e-05
2704.5,3.430335345910862e-05
2705.5,3.430374636081979e-05
2706.5,3.430348078836687e-05
2707.5,3.430275319260545e-05
2708.5,3.430328069953248e-05
2709.5,3.430166179896332e-05
2710.5,3.430283322813921e-05
2711.5,3.4304961445741355e-05
2712.5,3.430254218983464e-05
2713.5,3.4305950975976884e-05
2714.5,3.4304299333598465e-05
2715.5,3.430556535022333e-05
2716.5,3.430521974223666e-05
2717.5,3.430676952120848e-05
2718.5,3.430645301705226e-05
2719.5,3.430523429415189e-05
2720.5,3.430594370001927e-05
2721.5,3.430620563449338e-05
2722.5,3.4305914596188813e-05
2723.5,3.4306638553971425e-05
2724.5,3.430652941460721e-05
2725.5,3.4307751775486395e-05
2726.5,3.430794458836317e-05
2727.5,3.4309377952013165e-05
2728.5,3.4309214242966846e-05
2729.5,3.4308613976463675e-05
2730.5,3.431093864492141e-05
2731.5,3.4309465263504535e-05
2732.5,3.4309163311263546e-05
2733.5,3.4309952752664685e-05
2734.5,3.4308337490074337e-05
2735.5,3.430951983318664e-05
2736.5,3.4312102798139676e-05
2737.5,3.4310163755435497e-05
2738.5,3.431096047279425e-05
2739.5,3.4311506169615313e-05
2740.5,3.430960714467801e-05
2741.5,3.431322329561226e-05
2742.5,3.431163713685237e-05
2743.5,3.431273944443092e-05
2744.5,3.431186269153841e-05
2745.5,3.43137035088148e-05
2746.5,3.431319782976061e-05
2747.5,3.431342702242546e-05
2748.5,3.431468576309271e-05
2749.5,3.431466393521987e-05
2750.5,3.431532240938395e-05
2751.5,3.4315882658120245e-05
2752.5,3.4313892683712766e-05
2753.5,3.4315806260565296e-05
2754.5,3.4313768992433324e-05
2755.5,3.431487857596949e-05
2756.5,3.431457298574969e-05
2757.5,3.431560980970971e-05
2758.5,3.431792720220983e-05
2759.5,3.431466393521987e-05
2760.5,3.431690493016504e-05
2761.5,3.4316708479309455e-05
2762.5,3.4316868550376967e-05
2763.5,3.4318811231059954e-05
2764.5,3.4317145036766306e-05
2765.5,3.431815275689587e-05
2766.5,3.431763980188407e-05
2767.5,3.431681034271605e-05
2768.5,3.4318134567001835e-05
2769.5,3.431893128436059e-05
2770.5,3.4321750717936084e-05
2771.5,3.4320361010031775e-05
2772.5,3.4320524719078094e-05
2773.5,3.432041921769269e-05
2774.5,3.4320884878979996e-05
2775.5,3.4320986742386594e-05
2776.5,3.432127050473355e-05
2777.5,3.4320597478654236e-05
2778.5,3.432134326430969e-05
2779.5,3.4321848943363875e-05
2780.5,3.432193989283405e-05
2781.5,3.432269295444712e-05
2782.5,3.432251833146438e-05
2783.5,3.432390440138988e-05
2784.5,3.43217579938937e-05
2785.5,3.432457015151158e-05
2786.5,3.432430821703747e-05
2787.5,3.4324562875553966e-05
2788.5,3.4323726140428334e-05
2789.5,3.4325013984926045e-05
2790.5,3.4324664738960564e-05
2791.5,3.4324890293646604e-05
2792.5,3.4323173167649657e-05
2793.5,3.4324351872783154e-05
2794.5,3.432546145631932e-05
2795.5,3.432640005485155e-05
2796.5,3.4326389140915126e-05
2797.5,3.4326629247516394e-05
2798.5,3.43266328854952e-05
2799.5,3.4325876185903326e-05
2800.5,3.43261708621867e-05
2801.5,3.432739686104469e-05
2802.5,3.4326028981013224e-05
2803.5,3.4327491448493674e-05
2804.5,3.432703670114279e-05
2805.5,3.432815719861537e-05
2806.5,3.432788071222603e-05
2807.5,3.432819721638225e-05
2808.5,3.432853918639012e-05
2809.5,3.432831363170408e-05
2810.5,3.432957601035014e-05
2811.5,3.4330143535044044e-05
2812.5,3.432907396927476e-05
2813.5,3.4330216294620186e-05
2814.5,3.432915764278732e-05
2815.5,3.433007441344671e-05
2816.5,3.432953963056207e-05
2817.5,3.4329579648328945e-05
2818.5,3.433044548728503e-05
2819.5,3.433086021686904e-05
2820.5,3.43308383889962e-05
2821.5,3.43326864822302e-05
2822.5,3.43321735272184e-05
2823.5,3.433278470765799e-05
2824.5,3.433127858443186e-05
2825.5,3.4332733775954694e-05
2826.5,3.4332882933085784e-05
2827.5,3.4332533687120304e-05
2828.5,3.433244637562893e-05
2829.5,3.433305028011091e-05
2830.5,3.43345309374854e-05
2831.5,3.4334156225668266e-05
2832.5,3.4333970688749105e-05
2833.5,3.4334534575464204e-05
2834.5,3.433464007684961e-05
2835.5,3.4334356314502656e-05
2836.5,3.4335269447183236e-05
2837.5,3.433557867538184e-05
2838.5,3.433593883528374e-05
2839.5,3.433383608353324e-05
2840.5,3.43358151440043e-05
2841.5,3.4336495446041226e-05
2842.5,3.433593155932613e-05
2843.5,3.433636811678298e-05
2844.5,3.4337121178396046e-05
2845.5,3.4337910619797185e-05
2846.5,3.4337499528191984e-05
2847.5,3.4336273529333994e-05
2848.5,3.433695383137092e-05
2849.5,3.433635720284656e-05
