Time (year),rtmt (W m-2 s-1)
1993.5,2.2414040565490723
1994.5,2.23087739944458
1995.5,2.2236745357513428
1996.5,2.211242198944092
1997.5,2.2041594982147217
1998.5,2.1939806938171387
1999.5,2.187420129776001
2000.5,2.1769955158233643
2001.5,2.1679742336273193
2002.5,2.159764051437378
2003.5,2.151170015335083
2004.5,2.1449050903320312
2005.5,2.1353845596313477
2006.5,2.1289942264556885
2007.5,2.121284008026123
2008.5,2.1119868755340576
2009.5,2.104607343673706
2010.5,2.0959537029266357
2011.5,2.087496042251587
2012.5,2.0811922550201416
2013.5,2.073751211166382
2014.5,2.0667946338653564
2015.5,2.058305025100708
2016.5,2.0508954524993896
2017.5,2.0426299571990967
2018.5,2.0365583896636963
2019.5,2.0292038917541504
2020.5,2.02131724357605
2021.5,2.014770746231079
2022.5,2.007906436920166
2023.5,2.0032262802124023
2024.5,1.9948281049728394
2025.5,1.9882439374923706
2026.5,1.9821656942367554
2027.5,1.9746458530426025
2028.5,1.9681402444839478
2029.5,1.960165023803711
2030.5,1.9525716304779053
2031.5,1.9453355073928833
2032.5,1.9390639066696167
2033.5,1.9323045015335083
2034.5,1.9255242347717285
2035.5,1.9173030853271484
2036.5,1.9108262062072754
2037.5,1.9054890871047974
2038.5,1.8975915908813477
2039.5,1.8905051946640015
2040.5,1.8845007419586182
2041.5,1.8759574890136719
2042.5,1.8699126243591309
2043.5,1.8625551462173462
2044.5,1.8566222190856934
2045.5,1.85117769241333
2046.5,1.842779278755188
2047.5,1.8374487161636353
2048.5,1.8283272981643677
2049.5,1.8242555856704712
2050.5,1.8157459497451782
2051.5,1.8111892938613892
2052.5,1.8019598722457886
2053.5,1.7974625825881958
2054.5,1.7876125574111938
2055.5,1.7843564748764038
2056.5,1.7784219980239868
2057.5,1.7718058824539185
2058.5,1.7637184858322144
2059.5,1.7588651180267334
2060.5,1.7515761852264404
2061.5,1.7461494207382202
2062.5,1.7389721870422363
2063.5,1.7341156005859375
2064.5,1.7260278463363647
2065.5,1.7213391065597534
2066.5,1.7149903774261475
2067.5,1.7078325748443604
2068.5,1.703332781791687
2069.5,1.696150779724121
2070.5,1.6888105869293213
2071.5,1.6848198175430298
2072.5,1.6783735752105713
2073.5,1.6748242378234863
2074.5,1.6673651933670044
2075.5,1.6631529331207275
2076.5,1.6570032835006714
2077.5,1.6529600620269775
2078.5,1.6451202630996704
2079.5,1.640334963798523
2080.5,1.6348553895950317
2081.5,1.6310926675796509
2082.5,1.623022437095642
2083.5,1.6184463500976562
2084.5,1.6149182319641113
2085.5,1.6091750860214233
2086.5,1.6044228076934814
2087.5,1.598839282989502
2088.5,1.5958747863769531
2089.5,1.5908658504486084
2090.5,1.583709478378296
2091.5,1.580356240272522
2092.5,1.574267864227295
2093.5,1.5719201564788818
2094.5,1.5635426044464111
2095.5,1.561335802078247
2096.5,1.5557503700256348
2097.5,1.5501071214675903
2098.5,1.5460208654403687
2099.5,1.5422283411026
2100.5,1.5369603633880615
2101.5,1.5339277982711792
2102.5,1.528189778327942
2103.5,1.5252249240875244
2104.5,1.5213102102279663
2105.5,1.5162829160690308
2106.5,1.5111855268478394
2107.5,1.5074833631515503
2108.5,1.5025888681411743
2109.5,1.499488115310669
2110.5,1.49470853805542
2111.5,1.4902641773223877
2112.5,1.486086130142212
2113.5,1.4817619323730469
2114.5,1.4775729179382324
2115.5,1.4742807149887085
2116.5,1.471253752708435
2117.5,1.4664161205291748
2118.5,1.461785078048706
2119.5,1.4588823318481445
2120.5,1.454738974571228
2121.5,1.4499101638793945
2122.5,1.445759892463684
2123.5,1.4420523643493652
2124.5,1.4380968809127808
2125.5,1.4344682693481445
2126.5,1.4299548864364624
2127.5,1.427207350730896
2128.5,1.4225285053253174
2129.5,1.4188604354858398
2130.5,1.4139628410339355
2131.5,1.4116896390914917
2132.5,1.4073448181152344
2133.5,1.4024062156677246
2134.5,1.3968193531036377
2135.5,1.3952398300170898
2136.5,1.390366554260254
2137.5,1.3870551586151123
2138.5,1.3831264972686768
2139.5,1.3807427883148193
2140.5,1.378472924232483
2141.5,1.373997688293457
2142.5,1.3694679737091064
2143.5,1.3664073944091797
2144.5,1.364005208015442
2145.5,1.3568052053451538
2146.5,1.3561605215072632
2147.5,1.351258635520935
2148.5,1.3482745885849
2149.5,1.3447165489196777
2150.5,1.3398864269256592
2151.5,1.3375895023345947
2152.5,1.3350619077682495
2153.5,1.3310719728469849
2154.5,1.326574683189392
2155.5,1.3236989974975586
2156.5,1.3206411600112915
2157.5,1.3163925409317017
2158.5,1.3103159666061401
2159.5,1.3059993982315063
2160.5,1.3022397756576538
2161.5,1.2964075803756714
2162.5,1.2922946214675903
2163.5,1.287269115447998
2164.5,1.282121181488037
2165.5,1.2772947549819946
2166.5,1.2718480825424194
2167.5,1.2682170867919922
2168.5,1.2627300024032593
2169.5,1.2582002878189087
2170.5,1.2525118589401245
2171.5,1.2471715211868286
2172.5,1.2425949573516846
2173.5,1.2354737520217896
2174.5,1.2312721014022827
2175.5,1.2268612384796143
2176.5,1.2214970588684082
2177.5,1.2172082662582397
2178.5,1.2113350629806519
2179.5,1.207535743713379
2180.5,1.203284502029419
2181.5,1.1966772079467773
2182.5,1.1928223371505737
2183.5,1.1886342763900757
2184.5,1.1835341453552246
2185.5,1.1787058115005493
2186.5,1.1750469207763672
2187.5,1.1711007356643677
2188.5,1.1649528741836548
2189.5,1.1610790491104126
2190.5,1.1572903394699097
2191.5,1.1543744802474976
2192.5,1.149046778678894
2193.5,1.1437454223632812
2194.5,1.1404621601104736
2195.5,1.136372447013855
2196.5,1.130334734916687
2197.5,1.1264054775238037
2198.5,1.1219147443771362
2199.5,1.1187504529953003
2200.5,1.1146081686019897
2201.5,1.1101583242416382
2202.5,1.1054866313934326
2203.5,1.1015106439590454
2204.5,1.097514033317566
2205.5,1.0932652950286865
2206.5,1.0903308391571045
2207.5,1.0860841274261475
2208.5,1.0806477069854736
2209.5,1.075770378112793
2210.5,1.073367714881897
2211.5,1.0693306922912598
2212.5,1.0662610530853271
2213.5,1.0626702308654785
2214.5,1.059678077697754
2215.5,1.055001139640808
2216.5,1.052115797996521
2217.5,1.0474975109100342
2218.5,1.045899510383606
2219.5,1.0433357954025269
2220.5,1.0376511812210083
2221.5,1.0345717668533325
2222.5,1.0312139987945557
2223.5,1.0278297662734985
2224.5,1.0240894556045532
2225.5,1.0198379755020142
2226.5,1.017774224281311
2227.5,1.0138968229293823
2228.5,1.0112473964691162
2229.5,1.0081483125686646
2230.5,1.0050126314163208
2231.5,1.002902626991272
2232.5,0.9982771277427673
2233.5,0.9970741868019104
2234.5,0.9938004016876221
2235.5,0.9896571636199951
2236.5,0.98761385679245
2237.5,0.9841499328613281
2238.5,0.9822327494621277
2239.5,0.9785572290420532
2240.5,0.9762068390846252
2241.5,0.9737096428871155
2242.5,0.9706971049308777
2243.5,0.9681300520896912
2244.5,0.9644133448600769
2245.5,0.9613308310508728
2246.5,0.9590195417404175
2247.5,0.956213116645813
2248.5,0.9538754224777222
2249.5,0.9510546922683716
2250.5,0.947736918926239
2251.5,0.9462019801139832
2252.5,0.9436342716217041
2253.5,0.9414339065551758
2254.5,0.9382660984992981
2255.5,0.9361326098442078
2256.5,0.9332629442214966
2257.5,0.9303556084632874
2258.5,0.9278869032859802
2259.5,0.9245209097862244
2260.5,0.9223661422729492
2261.5,0.9198344945907593
2262.5,0.916822075843811
2263.5,0.9150880575180054
2264.5,0.9129695892333984
2265.5,0.9110812544822693
2266.5,0.9079890847206116
2267.5,0.9060889482498169
2268.5,0.9038140773773193
2269.5,0.9010023474693298
2270.5,0.8970990180969238
2271.5,0.8959242701530457
2272.5,0.8930808305740356
2273.5,0.8913352489471436
2274.5,0.887959361076355
2275.5,0.8867284059524536
2276.5,0.8846331834793091
2277.5,0.8810890913009644
2278.5,0.8797195553779602
2279.5,0.8779392838478088
2280.5,0.8753912448883057
2281.5,0.8716331124305725
2282.5,0.8692457675933838
2283.5,0.8680585026741028
2284.5,0.8649596571922302
2285.5,0.8632864356040955
2286.5,0.8608731031417847
2287.5,0.8583198189735413
2288.5,0.85638427734375
2289.5,0.8523479700088501
2290.5,0.852289617061615
2291.5,0.8492573499679565
2292.5,0.8456835746765137
2293.5,0.843715488910675
2294.5,0.8413178324699402
2295.5,0.8401630520820618
2296.5,0.8371376991271973
2297.5,0.834496259689331
2298.5,0.8328631520271301
2299.5,0.8309381008148193
2300.5,0.8286344408988953
2301.5,0.8262355923652649
2302.5,0.8252829313278198
2303.5,0.8230473399162292
2304.5,0.8200595378875732
2305.5,0.8181126713752747
2306.5,0.8158220648765564
2307.5,0.8143061399459839
2308.5,0.8111173510551453
2309.5,0.8088871240615845
2310.5,0.809095025062561
2311.5,0.8066331148147583
2312.5,0.8041331171989441
2313.5,0.8025009632110596
2314.5,0.8004822134971619
2315.5,0.799408495426178
2316.5,0.7966227531433105
2317.5,0.793439507484436
2318.5,0.7934790253639221
2319.5,0.7905153036117554
2320.5,0.7888318300247192
2321.5,0.78630530834198
2322.5,0.7848497629165649
2323.5,0.7826624512672424
2324.5,0.7787056565284729
2325.5,0.7781009674072266
2326.5,0.7763323783874512
2327.5,0.774330198764801
2328.5,0.7732857465744019
2329.5,0.7707852721214294
2330.5,0.7695907354354858
2331.5,0.7681588530540466
2332.5,0.7648919224739075
2333.5,0.7641801834106445
2334.5,0.7610647678375244
2335.5,0.7604209780693054
2336.5,0.757383406162262
2337.5,0.7562614679336548
2338.5,0.754662275314331
2339.5,0.7515614032745361
2340.5,0.7496495842933655
2341.5,0.7472789883613586
2342.5,0.7451289892196655
2343.5,0.7458354234695435
2344.5,0.7428086996078491
2345.5,0.7418292760848999
2346.5,0.7401042580604553
2347.5,0.7384594082832336
2348.5,0.7365299463272095
2349.5,0.7335847020149231
2350.5,0.7324984073638916
2351.5,0.7304137945175171
2352.5,0.728933572769165
2353.5,0.7271409630775452
2354.5,0.7242937088012695
2355.5,0.7232352495193481
2356.5,0.7197656631469727
2357.5,0.717681884765625
2358.5,0.7154608368873596
2359.5,0.7136517763137817
2360.5,0.7132546305656433
2361.5,0.7112157344818115
2362.5,0.7100511789321899
2363.5,0.707477867603302
2364.5,0.7059098482131958
2365.5,0.7031025886535645
2366.5,0.7014107704162598
2367.5,0.7000529170036316
2368.5,0.6979263424873352
2369.5,0.696172297000885
2370.5,0.6948183178901672
2371.5,0.6913843750953674
2372.5,0.6904355883598328
2373.5,0.6886091828346252
2374.5,0.6878047585487366
2375.5,0.6874275803565979
2376.5,0.6847661733627319
2377.5,0.6831427812576294
2378.5,0.6808605194091797
2379.5,0.6805357933044434
2380.5,0.6788607835769653
2381.5,0.6757553219795227
2382.5,0.6743649840354919
2383.5,0.6726406216621399
2384.5,0.670336902141571
2385.5,0.6697517037391663
2386.5,0.6663554906845093
2387.5,0.6661888957023621
2388.5,0.6643387675285339
2389.5,0.6637231707572937
2390.5,0.6624757051467896
2391.5,0.6607497930526733
2392.5,0.6590220332145691
2393.5,0.6573938727378845
2394.5,0.6553859710693359
2395.5,0.6539998650550842
2396.5,0.652194619178772
2397.5,0.6505265831947327
2398.5,0.6493077874183655
2399.5,0.6465511918067932
2400.5,0.6438619494438171
2401.5,0.6419668197631836
2402.5,0.6396987438201904
2403.5,0.6415499448776245
2404.5,0.6391974091529846
2405.5,0.6392394304275513
2406.5,0.6355811953544617
2407.5,0.6327884197235107
2408.5,0.6294565200805664
2409.5,0.6286044716835022
2410.5,0.6263682246208191
2411.5,0.6273331642150879
2412.5,0.625886857509613
2413.5,0.624967634677887
2414.5,0.6210957169532776
2415.5,0.6186830997467041
2416.5,0.6150282621383667
2417.5,0.6137625575065613
2418.5,0.6134540438652039
2419.5,0.6135468482971191
2420.5,0.6131312847137451
2421.5,0.6122980117797852
2422.5,0.6082303524017334
2423.5,0.6056631207466125
2424.5,0.6026814579963684
2425.5,0.6013418436050415
2426.5,0.6006497144699097
2427.5,0.6009688377380371
2428.5,0.5991244316101074
2429.5,0.5966590642929077
2430.5,0.5940240621566772
2431.5,0.5924080610275269
2432.5,0.5916182994842529
2433.5,0.5930238366127014
2434.5,0.5909373164176941
2435.5,0.5892710089683533
2436.5,0.5858857035636902
2437.5,0.5833662152290344
2438.5,0.5814081430435181
2439.5,0.5820846557617188
2440.5,0.5808815360069275
2441.5,0.580208957195282
2442.5,0.5774955749511719
2443.5,0.5758806467056274
2444.5,0.5732523798942566
2445.5,0.5724552273750305
2446.5,0.5699156522750854
2447.5,0.5692703723907471
2448.5,0.5689972043037415
2449.5,0.566309928894043
2450.5,0.5645391345024109
2451.5,0.5654720067977905
2452.5,0.5626376867294312
2453.5,0.5620092749595642
2454.5,0.5586363077163696
2455.5,0.5566805005073547
2456.5,0.5563322305679321
2457.5,0.5560877919197083
2458.5,0.5545639991760254
2459.5,0.551900327205658
2460.5,0.5488467812538147
2461.5,0.5494936108589172
2462.5,0.5472025275230408
2463.5,0.5474144816398621
2464.5,0.5455256104469299
2465.5,0.5435311198234558
2466.5,0.5418765544891357
2467.5,0.540496289730072
2468.5,0.5398018956184387
2469.5,0.537290632724762
2470.5,0.5365644097328186
2471.5,0.5355252623558044
2472.5,0.5339003801345825
2473.5,0.5333929061889648
2474.5,0.5323042869567871
2475.5,0.5309709906578064
2476.5,0.5280666351318359
2477.5,0.525638222694397
2478.5,0.5259384512901306
2479.5,0.5245036482810974
2480.5,0.524414598941803
2481.5,0.5237780809402466
2482.5,0.5202466249465942
2483.5,0.5187238454818726
2484.5,0.5161713361740112
2485.5,0.5167232751846313
2486.5,0.517096221446991
2487.5,0.5158687233924866
2488.5,0.5144797563552856
2489.5,0.5129216313362122
2490.5,0.5108227729797363
2491.5,0.5079733729362488
2492.5,0.5056959390640259
2493.5,0.5060536861419678
2494.5,0.5057592988014221
2495.5,0.5051779747009277
2496.5,0.5037283897399902
2497.5,0.5018932223320007
2498.5,0.5009768009185791
2499.5,0.49802085757255554
2500.5,0.4970189332962036
2501.5,0.4975112974643707
2502.5,0.4965837001800537
2503.5,0.4955272078514099
2504.5,0.49271532893180847
2505.5,0.4916037321090698
2506.5,0.4892630875110626
2507.5,0.4887847304344177
2508.5,0.48816680908203125
2509.5,0.48833170533180237
2510.5,0.48726868629455566
2511.5,0.48680242896080017
2512.5,0.48395803570747375
2513.5,0.48156654834747314
2514.5,0.4802405834197998
2515.5,0.47883152961730957
2516.5,0.4796763062477112
2517.5,0.4805014729499817
2518.5,0.4782103896141052
2519.5,0.47760024666786194
2520.5,0.4744117856025696
2521.5,0.473855197429657
2522.5,0.47334450483322144
2523.5,0.4722866117954254
2524.5,0.4703919291496277
2525.5,0.46830257773399353
2526.5,0.4668234884738922
2527.5,0.4663274884223938
2528.5,0.4663250148296356
2529.5,0.46753403544425964
2530.5,0.46550285816192627
2531.5,0.4654017984867096
2532.5,0.4632766544818878
2533.5,0.46142277121543884
2534.5,0.459085613489151
2535.5,0.45882847905158997
2536.5,0.45767417550086975
2537.5,0.45812147855758667
2538.5,0.45703545212745667
2539.5,0.45682230591773987
2540.5,0.4536372423171997
2541.5,0.45395970344543457
2542.5,0.4519110321998596
2543.5,0.44999319314956665
2544.5,0.45018696784973145
2545.5,0.4486715793609619
2546.5,0.4492061734199524
2547.5,0.44873571395874023
2548.5,0.44716304540634155
2549.5,0.44692957401275635
2550.5,0.4438791573047638
2551.5,0.4442104995250702
2552.5,0.44252052903175354
2553.5,0.4426770806312561
2554.5,0.44243133068084717
2555.5,0.44135576486587524
2556.5,0.4400619566440582
2557.5,0.43995240330696106
2558.5,0.4378928244113922
2559.5,0.4371049106121063
2560.5,0.4356156289577484
2561.5,0.4366057813167572
2562.5,0.4361196756362915
2563.5,0.4348292946815491
2564.5,0.4331943094730377
2565.5,0.43243956565856934
2566.5,0.4321032166481018
2567.5,0.43183624744415283
2568.5,0.42978760600090027
2569.5,0.4300483763217926
2570.5,0.42831361293792725
2571.5,0.42888695001602173
2572.5,0.4276922047138214
2573.5,0.4269649088382721
2574.5,0.42549461126327515
2575.5,0.4248044788837433
2576.5,0.4238574504852295
2577.5,0.42365404963493347
2578.5,0.422699511051178
2579.5,0.4225282371044159
2580.5,0.4204941987991333
2581.5,0.4205772578716278
2582.5,0.41950568556785583
2583.5,0.4185609519481659
2584.5,0.4184552729129791
2585.5,0.41678035259246826
2586.5,0.41590335965156555
2587.5,0.4154844582080841
2588.5,0.4140744209289551
2589.5,0.41467851400375366
2590.5,0.4127717614173889
2591.5,0.4130457937717438
2592.5,0.41075456142425537
2593.5,0.41048479080200195
2594.5,0.40990838408470154
2595.5,0.4092071056365967
2596.5,0.40849074721336365
2597.5,0.4082973897457123
2598.5,0.40646883845329285
2599.5,0.4066999852657318
2600.5,0.4055730402469635
2601.5,0.4048249125480652
2602.5,0.4037719964981079
2603.5,0.4036099314689636
2604.5,0.4023829996585846
2605.5,0.4017252027988434
2606.5,0.40109407901763916
2607.5,0.40072280168533325
2608.5,0.3993699550628662
2609.5,0.39969736337661743
2610.5,0.39768117666244507
2611.5,0.3980814516544342
2612.5,0.3960798382759094
2613.5,0.3960226774215698
2614.5,0.3950458765029907
2615.5,0.39444008469581604
2616.5,0.3943394422531128
2617.5,0.39321982860565186
2618.5,0.3926960825920105
2619.5,0.3922138810157776
2620.5,0.3908907473087311
2621.5,0.39070621132850647
2622.5,0.38961848616600037
2623.5,0.38857734203338623
2624.5,0.38831058144569397
2625.5,0.388261616230011
2626.5,0.38771963119506836
2627.5,0.3864855170249939
2628.5,0.3860429525375366
2629.5,0.38477376103401184
2630.5,0.3844698667526245
2631.5,0.3841291666030884
2632.5,0.3825433552265167
2633.5,0.38259822130203247
2634.5,0.3808828592300415
2635.5,0.38045534491539
2636.5,0.3809398114681244
2637.5,0.3788149952888489
2638.5,0.3787521719932556
2639.5,0.3779692053794861
2640.5,0.3768669664859772
2641.5,0.3765270709991455
2642.5,0.37519368529319763
2643.5,0.37516942620277405
2644.5,0.37435874342918396
2645.5,0.3732563257217407
2646.5,0.37286272644996643
2647.5,0.3725959360599518
2648.5,0.3715994954109192
2649.5,0.37187424302101135
2650.5,0.37020304799079895
2651.5,0.3705306947231293
2652.5,0.36840248107910156
2653.5,0.3678111732006073
2654.5,0.3677828311920166
2655.5,0.36699962615966797
2656.5,0.36577001214027405
2657.5,0.36596471071243286
2658.5,0.3649613559246063
2659.5,0.36500924825668335
2660.5,0.3639177083969116
2661.5,0.36507096886634827
2662.5,0.3628613352775574
2663.5,0.3633769154548645
2664.5,0.3614485263824463
2665.5,0.3612385392189026
2666.5,0.36120539903640747
2667.5,0.3597250282764435
2668.5,0.35944703221321106
2669.5,0.35905468463897705
2670.5,0.3578367829322815
2671.5,0.3589904010295868
2672.5,0.35675522685050964
2673.5,0.35571807622909546
2674.5,0.3549729883670807
2675.5,0.35581886768341064
2676.5,0.3547852039337158
2677.5,0.35400375723838806
2678.5,0.3533668518066406
2679.5,0.35297197103500366
2680.5,0.3516872227191925
2681.5,0.35283806920051575
2682.5,0.35115182399749756
2683.5,0.3503473699092865
2684.5,0.34890657663345337
2685.5,0.34959807991981506
2686.5,0.34985125064849854
2687.5,0.3490236699581146
2688.5,0.3480576276779175
2689.5,0.3463083505630493
2690.5,0.3449499011039734
2691.5,0.3457046449184418
2692.5,0.3441413938999176
2693.5,0.3452940285205841
2694.5,0.3453305959701538
2695.5,0.34380412101745605
2696.5,0.34316012263298035
2697.5,0.3433906137943268
2698.5,0.34113216400146484
2699.5,0.34140148758888245
2700.5,0.34036651253700256
2701.5,0.3409157693386078
2702.5,0.34023019671440125
2703.5,0.34001076221466064
2704.5,0.33917590975761414
2705.5,0.33866581320762634
2706.5,0.338498055934906
2707.5,0.33780285716056824
2708.5,0.3367382287979126
2709.5,0.337037056684494
2710.5,0.3351978361606598
2711.5,0.336272269487381
2712.5,0.33580708503723145
2713.5,0.3352910876274109
2714.5,0.33438611030578613
2715.5,0.33346620202064514
2716.5,0.33241918683052063
2717.5,0.332666277885437
2718.5,0.3322695195674896
2719.5,0.33214157819747925
2720.5,0.3314361870288849
2721.5,0.33202043175697327
2722.5,0.3307514190673828
2723.5,0.32904478907585144
2724.5,0.328588604927063
2725.5,0.32908979058265686
2726.5,0.32852455973625183
2727.5,0.3289423882961273
2728.5,0.32741624116897583
2729.5,0.3272324204444885
2730.5,0.3251762092113495
2731.5,0.32621824741363525
2732.5,0.3263387382030487
2733.5,0.3262358605861664
2734.5,0.32459545135498047
2735.5,0.3227151930332184
2736.5,0.3211740255355835
2737.5,0.3210044503211975
2738.5,0.3229750990867615
2739.5,0.3235209584236145
2740.5,0.32255837321281433
2741.5,0.32164835929870605
2742.5,0.32063162326812744
2743.5,0.3194219470024109
2744.5,0.3185040354728699
2745.5,0.32052209973335266
2746.5,0.31912359595298767
2747.5,0.3197152316570282
2748.5,0.31862321496009827
2749.5,0.3163149952888489
2750.5,0.3159656226634979
2751.5,0.31619757413864136
2752.5,0.3172856569290161
2753.5,0.3167749345302582
2754.5,0.31569504737854004
2755.5,0.3136206269264221
2756.5,0.3118247389793396
2757.5,0.3122716248035431
2758.5,0.3128954768180847
2759.5,0.3138906955718994
2760.5,0.31439724564552307
2761.5,0.31197452545166016
2762.5,0.3106176257133484
2763.5,0.3090875744819641
2764.5,0.30875375866889954
2765.5,0.31157368421554565
2766.5,0.3103714883327484
2767.5,0.30920088291168213
2768.5,0.3079920709133148
2769.5,0.3067604601383209
2770.5,0.3068164587020874
2771.5,0.30832669138908386
2772.5,0.30773288011550903
2773.5,0.3068428039550781
2774.5,0.3059435188770294
2775.5,0.30522826313972473
2776.5,0.30393001437187195
2777.5,0.3057267367839813
2778.5,0.3055933713912964
2779.5,0.3050326704978943
2780.5,0.3033406138420105
2781.5,0.30186304450035095
2782.5,0.3003880977630615
2783.5,0.3011128902435303
2784.5,0.30260637402534485
2785.5,0.30249130725860596
2786.5,0.30186140537261963
2787.5,0.30033764243125916
2788.5,0.29898712038993835
2789.5,0.29818347096443176
2790.5,0.29963570833206177
2791.5,0.30091217160224915
2792.5,0.3001735210418701
2793.5,0.2998051941394806
2794.5,0.29652759432792664
2795.5,0.29518240690231323
2796.5,0.2964000701904297
2797.5,0.2964794933795929
2798.5,0.2973056137561798
2799.5,0.29643532633781433
2800.5,0.2956594228744507
2801.5,0.2939741015434265
2802.5,0.2933984398841858
2803.5,0.2941594421863556
2804.5,0.2942356765270233
2805.5,0.29458120465278625
2806.5,0.29362571239471436
2807.5,0.29142481088638306
2808.5,0.29064518213272095
2809.5,0.29065582156181335
2810.5,0.29197001457214355
2811.5,0.292464017868042
2812.5,0.2909724712371826
2813.5,0.29108884930610657
2814.5,0.2886643707752228
2815.5,0.28827574849128723
2816.5,0.28989389538764954
2817.5,0.2902069389820099
2818.5,0.28985193371772766
2819.5,0.28837692737579346
2820.5,0.28694942593574524
2821.5,0.28621160984039307
2822.5,0.2868940234184265
2823.5,0.2881473898887634
2824.5,0.28689044713974
2825.5,0.2863650918006897
2826.5,0.2850430905818939
2827.5,0.2841581702232361
2828.5,0.28488990664482117
2829.5,0.2859692871570587
2830.5,0.2851231098175049
2831.5,0.28412625193595886
2832.5,0.2833317816257477
2833.5,0.282650351524353
2834.5,0.28236624598503113
2835.5,0.2832592725753784
2836.5,0.2835536599159241
2837.5,0.2829834520816803
2838.5,0.2819734513759613
2839.5,0.28057390451431274
2840.5,0.2796916365623474
2841.5,0.2808332145214081
2842.5,0.2811655104160309
2843.5,0.28112950921058655
2844.5,0.280366450548172
2845.5,0.2782868444919586
2846.5,0.27705517411231995
2847.5,0.27709972858428955
2848.5,0.2788979709148407
2849.5,0.27819210290908813
