Time (year),pr (kg m-2 s-1)
2463.5,3.424256283324212e-05
2464.5,3.424251190153882e-05
2465.5,3.424387250561267e-05
2466.5,3.4244829294038936e-05
2467.5,3.424345777602866e-05
2468.5,3.424423994147219e-05
2469.5,3.424316309974529e-05
2470.5,3.424600072321482e-05
2471.5,3.424486567382701e-05
2472.5,3.424420356168412e-05
2473.5,3.424411261221394e-05
2474.5,3.424537862883881e-05
2475.5,3.424596434342675e-05
2476.5,3.4247383155161515e-05
2477.5,3.424695023568347e-05
2478.5,3.4248321753693745e-05
2479.5,3.424725218792446e-05
2480.5,3.4248470910824835e-05
2481.5,3.424841634114273e-05
2482.5,3.424768874538131e-05
2483.5,3.424881651881151e-05
2484.5,3.424871465540491e-05
2485.5,3.424864189582877e-05
2486.5,3.424983151489869e-05
2487.5,3.4248685551574454e-05
2488.5,3.425114118726924e-05
2489.5,3.424892929615453e-05
2490.5,3.425070462981239e-05
2491.5,3.4249835152877495e-05
2492.5,3.42497369274497e-05
2493.5,3.425081740715541e-05
2494.5,3.4249311283929273e-05
2495.5,3.425090108066797e-05
2496.5,3.4250861062901095e-05
2497.5,3.4250911994604394e-05
2498.5,3.425364047870971e-05
2499.5,3.425162140047178e-05
2500.5,3.425325485295616e-05
2501.5,3.425439717830159e-05
2502.5,3.425311660976149e-05
2503.5,3.425344402785413e-05
2504.5,3.425337126827799e-05
2505.5,3.4254324418725446e-05
2506.5,3.4255124774063006e-05
2507.5,3.425528120715171e-05
2508.5,3.425651084398851e-05
2509.5,3.4256765502505004e-05
2510.5,3.425659451750107e-05
2511.5,3.4257063816767186e-05
2512.5,3.425657268962823e-05
2513.5,3.4257776860613376e-05
2514.5,3.425664544920437e-05
2515.5,3.425747490837239e-05
2516.5,3.4257765946676955e-05
2517.5,3.425668182899244e-05
2518.5,3.425928298383951e-05
2519.5,3.4258253435837105e-05
2520.5,3.4259392123203725e-05
2521.5,3.425905742915347e-05
2522.5,3.426013427088037e-05
2523.5,3.42619459843263e-05
2524.5,3.425873364903964e-05
2525.5,3.426024704822339e-05
2526.5,3.426088369451463e-05
2527.5,3.426048351684585e-05
2528.5,3.426215334911831e-05
2529.5,3.426176408538595e-05
2530.5,3.426229886827059e-05
2531.5,3.426335388212465e-05
2532.5,3.426325929467566e-05
2533.5,3.426359762670472e-05
2534.5,3.4263106499565765e-05
2535.5,3.4262644476257265e-05
2536.5,3.4263757697772235e-05
2537.5,3.4263932320754975e-05
2538.5,3.42652783729136e-05
2539.5,3.426444891374558e-05
2540.5,3.4265573049196973e-05
2541.5,3.426678085816093e-05
2542.5,3.4265194699401036e-05
2543.5,3.426729381317273e-05
2544.5,3.426618059165776e-05
2545.5,3.426607872825116e-05
2546.5,3.426576222409494e-05
2547.5,3.426569310249761e-05
2548.5,3.4267359296791255e-05
2549.5,3.4267308365087956e-05
2550.5,3.426677722018212e-05
2551.5,3.426785042393021e-05
2552.5,3.4266820875927806e-05
2553.5,3.4268585295649245e-05
2554.5,3.426942930673249e-05
2555.5,3.426930561545305e-05
2556.5,3.427000774536282e-05
2557.5,3.426713010412641e-05
2558.5,3.4271150070708245e-05
2559.5,3.426924376981333e-05
2560.5,3.427028423175216e-05
2561.5,3.427099727559835e-05
2562.5,3.4267734008608386e-05
2563.5,3.427155752433464e-05
2564.5,3.427052070037462e-05
2565.5,3.427080446272157e-05
2566.5,3.427265619393438e-05
2567.5,3.4270888136234134e-05
2568.5,3.427276169531979e-05
2569.5,3.4271637559868395e-05
2570.5,3.4273252822458744e-05
2571.5,3.427341653150506e-05
2572.5,3.4271874028490856e-05
2573.5,3.427444971748628e-05
2574.5,3.4272252378286794e-05
2575.5,3.4273063647560775e-05
2576.5,3.427438059588894e-05
2577.5,3.427359479246661e-05
2578.5,3.427498086239211e-05
2579.5,3.4275177313247696e-05
2580.5,3.427533738431521e-05
2581.5,3.4275541111128405e-05
2582.5,3.427593401283957e-05
2583.5,3.427787669352256e-05
2584.5,3.4277280064998195e-05
2585.5,3.427549745538272e-05
2586.5,3.4276839869562536e-05
2587.5,3.42777966579888e-05
2588.5,3.427870251471177e-05
2589.5,3.427822230150923e-05
2590.5,3.4279004466952756e-05
2591.5,3.427930278121494e-05
2592.5,3.427832416491583e-05
2593.5,3.427911360631697e-05
2594.5,3.427749834372662e-05
2595.5,3.4280481486348435e-05
2596.5,3.4279655665159225e-05
2597.5,3.4278669772902504e-05
2598.5,3.427945193834603e-05
2599.5,3.4280707041034475e-05
2600.5,3.427997944527306e-05
2601.5,3.428186028031632e-05
2602.5,3.428065974730998e-05
2603.5,3.428267518756911e-05
2604.5,3.428233685554005e-05
2605.5,3.428127820370719e-05
2606.5,3.428299896768294e-05
2607.5,3.4281420084880665e-05
2608.5,3.428351192269474e-05
2609.5,3.428239142522216e-05
2610.5,3.4283246350241825e-05
2611.5,3.428451236686669e-05
2612.5,3.4284497814951465e-05
2613.5,3.428438867558725e-05
2614.5,3.4284657886018977e-05
2615.5,3.428471609367989e-05
2616.5,3.4285010769963264e-05
2617.5,3.4282908018212765e-05
2618.5,3.4286349546164274e-05
2619.5,3.4284996218048036e-05
2620.5,3.42848252330441e-05
2621.5,3.428640775382519e-05
2622.5,3.4286334994249046e-05
2623.5,3.428755371714942e-05
2624.5,3.42855419148691e-05
2625.5,3.428662603255361e-05
2626.5,3.4288626920897514e-05
2627.5,3.428689160500653e-05
2628.5,3.428693162277341e-05
2629.5,3.428845593589358e-05
2630.5,3.428806667216122e-05
2631.5,3.428907075431198e-05
2632.5,3.428780473768711e-05
2633.5,3.4290613257326186e-05
2634.5,3.428928175708279e-05
2635.5,3.429194475756958e-05
2636.5,3.4290089388377964e-05
2637.5,3.4290540497750044e-05
2638.5,3.429103526286781e-05
2639.5,3.429135904298164e-05
2640.5,3.429069329285994e-05
2641.5,3.429140633670613e-05
2642.5,3.4291362680960447e-05
2643.5,3.4293454518774524e-05
2644.5,3.429258140386082e-05
2645.5,3.4293978387722746e-05
2646.5,3.429430216783658e-05
2647.5,3.429315620451234e-05
2648.5,3.4292166674276814e-05
2649.5,3.4292865166207775e-05
2650.5,3.429512435104698e-05
2651.5,3.4296117519261315e-05
2652.5,3.429573553148657e-05
2653.5,3.4295153454877436e-05
2654.5,3.429496064200066e-05
2655.5,3.429567004786804e-05
2656.5,3.429529897402972e-05
2657.5,3.4295579098397866e-05
2658.5,3.429609932936728e-05
2659.5,3.4294604120077565e-05
2660.5,3.429529533605091e-05
2661.5,3.429639036767185e-05
2662.5,3.429761636652984e-05
2663.5,3.429856587899849e-05
2664.5,3.4296754165552557e-05
2665.5,3.4297831007279456e-05
2666.5,3.429832941037603e-05
2667.5,3.429767457419075e-05
2668.5,3.429739808780141e-05
2669.5,3.429815478739329e-05
2670.5,3.4297583624720573e-05
2671.5,3.42991879733745e-05
2672.5,3.42981111316476e-05
2673.5,3.4299806429771706e-05
2674.5,3.4299933759029955e-05
2675.5,3.430066135479137e-05
2676.5,3.429973730817437e-05
2677.5,3.4300432162126526e-05
2678.5,3.430151264183223e-05
2679.5,3.4298831451451406e-05
2680.5,3.430178912822157e-05
2681.5,3.4301632695132867e-05
2682.5,3.430069409660064e-05
2683.5,3.4300595871172845e-05
2684.5,3.4300319384783506e-05
2685.5,3.430128708714619e-05
2686.5,3.430276410654187e-05
2687.5,3.430243305047043e-05
2688.5,3.4302236599614844e-05
2689.5,3.430171636864543e-05
2690.5,3.430313154240139e-05
2691.5,3.430359356570989e-05
2692.5,3.4303462598472834e-05
2693.5,3.430507058510557e-05
2694.5,3.430334618315101e-05
2695.5,3.430271681281738e-05
2696.5,3.430486685829237e-05
2697.5,3.4304710425203666e-05
2698.5,3.430580909480341e-05
2699.5,3.4305714507354423e-05
2700.5,3.430525612202473e-05
2701.5,3.4306649467907846e-05
2702.5,3.430702054174617e-05
2703.5,3.430665674386546e-05
