Time (year),gpp (PgC a-1)
1850.5,126.32144165039062
1851.5,126.66339111328125
1852.5,127.12565612792969
1853.5,127.63500213623047
1854.5,128.13632202148438
1855.5,128.64361572265625
1856.5,129.14346313476562
1857.5,129.6765899658203
1858.5,130.1661376953125
1859.5,130.68167114257812
1860.5,131.19464111328125
1861.5,131.7230682373047
1862.5,132.22463989257812
1863.5,132.76239013671875
1864.5,133.26617431640625
1865.5,133.7985382080078
1866.5,134.34808349609375
1867.5,134.89059448242188
1868.5,135.45809936523438
1869.5,136.0330810546875
1870.5,136.57516479492188
1871.5,137.16131591796875
1872.5,137.6619415283203
1873.5,138.22763061523438
1874.5,138.7481231689453
1875.5,139.28515625
1876.5,139.7940216064453
1877.5,140.3812255859375
1878.5,140.89227294921875
1879.5,141.48171997070312
1880.5,142.03280639648438
1881.5,142.6285400390625
1882.5,143.17398071289062
1883.5,143.75474548339844
1884.5,144.264892578125
1885.5,144.8913116455078
1886.5,145.43502807617188
1887.5,146.0531463623047
1888.5,146.6239471435547
1889.5,147.27322387695312
1890.5,147.87330627441406
1891.5,148.45291137695312
1892.5,149.10488891601562
1893.5,149.71063232421875
1894.5,150.3402099609375
1895.5,150.96156311035156
1896.5,151.62391662597656
1897.5,152.2320098876953
1898.5,152.88290405273438
1899.5,153.48104858398438
1900.5,154.12669372558594
1901.5,154.7883758544922
1902.5,155.39617919921875
1903.5,156.04844665527344
1904.5,156.56773376464844
1905.5,156.68658447265625
1906.5,156.41644287109375
1907.5,156.19369506835938
1908.5,155.9454803466797
1909.5,155.75863647460938
1910.5,155.55685424804688
1911.5,155.39773559570312
1912.5,155.2393798828125
1913.5,155.05686950683594
1914.5,154.91786193847656
1915.5,154.7453155517578
1916.5,154.59059143066406
1917.5,154.4571075439453
1918.5,154.299560546875
1919.5,154.1368865966797
1920.5,154.0007781982422
1921.5,153.83168029785156
1922.5,153.69564819335938
1923.5,153.537109375
1924.5,153.4104461669922
1925.5,153.2855224609375
1926.5,153.1530303955078
1927.5,153.01463317871094
1928.5,152.86448669433594
1929.5,152.7365264892578
1930.5,152.6018524169922
1931.5,152.477294921875
1932.5,152.36534118652344
1933.5,152.2237091064453
1934.5,152.10195922851562
1935.5,151.9689178466797
1936.5,151.8666534423828
1937.5,151.72274780273438
1938.5,151.62289428710938
1939.5,151.5342559814453
1940.5,151.38221740722656
1941.5,151.28765869140625
1942.5,151.18247985839844
1943.5,151.07852172851562
1944.5,151.00241088867188
1945.5,150.86924743652344
1946.5,150.78927612304688
1947.5,150.6980438232422
1948.5,150.6282501220703
1949.5,150.50262451171875
1950.5,150.4449920654297
1951.5,150.3402862548828
1952.5,150.28018188476562
1953.5,150.21929931640625
1954.5,150.1033172607422
1955.5,150.02728271484375
1956.5,149.96701049804688
1957.5,149.88670349121094
1958.5,149.81224060058594
1959.5,149.76187133789062
1960.5,149.67124938964844
1961.5,149.6104278564453
1962.5,149.5461883544922
1963.5,149.4745635986328
1964.5,149.42987060546875
1965.5,149.34121704101562
1966.5,149.31044006347656
1967.5,149.2407684326172
1968.5,149.19415283203125
1969.5,149.12098693847656
1970.5,149.09889221191406
1971.5,149.05892944335938
1972.5,149.03822326660156
1973.5,149.01156616210938
1974.5,148.9745635986328
1975.5,148.89703369140625
1976.5,148.87234497070312
1977.5,148.86260986328125
1978.5,148.79159545898438
1979.5,148.7976837158203
1980.5,148.76559448242188
1981.5,148.6916961669922
1982.5,148.6703338623047
1983.5,148.6417236328125
1984.5,148.5972137451172
1985.5,148.56651306152344
1986.5,148.5438690185547
1987.5,148.48104858398438
1988.5,148.44195556640625
1989.5,148.44955444335938
1990.5,148.3820343017578
1991.5,148.36688232421875
1992.5,148.35765075683594
1993.5,148.2910614013672
1994.5,148.2560577392578
1995.5,148.2380828857422
1996.5,148.20668029785156
1997.5,148.1510467529297
1998.5,148.13632202148438
1999.5,148.11489868164062
2000.5,148.09645080566406
2001.5,148.04083251953125
2002.5,148.03262329101562
2003.5,147.97406005859375
2004.5,147.9709930419922
2005.5,147.97854614257812
2006.5,147.89483642578125
2007.5,147.8857879638672
2008.5,147.8750762939453
2009.5,147.84410095214844
2010.5,147.8641815185547
2011.5,147.7845916748047
2012.5,147.7763671875
2013.5,147.75640869140625
2014.5,147.74075317382812
2015.5,147.7164764404297
2016.5,147.69944763183594
2017.5,147.65817260742188
2018.5,147.6525115966797
2019.5,147.6466522216797
2020.5,147.603271484375
2021.5,147.5800323486328
2022.5,147.58248901367188
2023.5,147.55584716796875
2024.5,147.50482177734375
2025.5,147.5174102783203
2026.5,147.48712158203125
2027.5,147.4805908203125
2028.5,147.46946716308594
2029.5,147.42771911621094
2030.5,147.40960693359375
2031.5,147.4254913330078
2032.5,147.42330932617188
2033.5,147.3600616455078
2034.5,147.36376953125
2035.5,147.33551025390625
2036.5,147.3422393798828
2037.5,147.29493713378906
2038.5,147.31553649902344
2039.5,147.30364990234375
2040.5,147.28785705566406
2041.5,147.25723266601562
2042.5,147.25439453125
2043.5,147.2211456298828
2044.5,147.25135803222656
2045.5,147.2308349609375
2046.5,147.2021942138672
2047.5,147.2181396484375
2048.5,147.2012939453125
2049.5,147.1630859375
2050.5,147.16307067871094
2051.5,147.15858459472656
2052.5,147.1525421142578
2053.5,147.10479736328125
2054.5,147.1153106689453
2055.5,147.0768585205078
2056.5,147.09759521484375
2057.5,147.0960693359375
2058.5,147.02947998046875
2059.5,147.0340576171875
2060.5,147.05902099609375
2061.5,147.037353515625
2062.5,147.02587890625
2063.5,147.01364135742188
2064.5,146.98019409179688
2065.5,147.0054473876953
2066.5,146.9759063720703
2067.5,146.951171875
2068.5,146.94810485839844
2069.5,146.96994018554688
2070.5,146.92726135253906
2071.5,146.91668701171875
2072.5,146.91766357421875
2073.5,146.91488647460938
2074.5,146.91506958007812
2075.5,146.90817260742188
2076.5,146.86302185058594
2077.5,146.8728485107422
2078.5,146.89089965820312
2079.5,146.83871459960938
2080.5,146.83624267578125
2081.5,146.84300231933594
2082.5,146.83673095703125
2083.5,146.80276489257812
2084.5,146.8369598388672
2085.5,146.76914978027344
2086.5,146.79330444335938
2087.5,146.78294372558594
2088.5,146.76475524902344
2089.5,146.74075317382812
2090.5,146.7625732421875
2091.5,146.7498016357422
2092.5,146.77565002441406
2093.5,146.72900390625
2094.5,146.71060180664062
2095.5,146.70474243164062
2096.5,146.73046875
2097.5,146.7307586669922
2098.5,146.7029266357422
2099.5,146.7216339111328
2100.5,146.6417999267578
2101.5,146.6652069091797
2102.5,146.71240234375
2103.5,146.6624755859375
2104.5,146.65890502929688
2105.5,146.6770782470703
2106.5,146.65771484375
2107.5,146.65216064453125
2108.5,146.6732177734375
2109.5,146.6444854736328
2110.5,146.62831115722656
2111.5,146.6704864501953
2112.5,146.64801025390625
2113.5,146.6218719482422
2114.5,146.6342315673828
2115.5,146.61036682128906
2116.5,146.62425231933594
2117.5,146.61996459960938
2118.5,146.6175079345703
2119.5,146.57908630371094
2120.5,146.56552124023438
2121.5,146.5850830078125
2122.5,146.5966339111328
2123.5,146.56385803222656
2124.5,146.56829833984375
2125.5,146.5816650390625
2126.5,146.54481506347656
2127.5,146.5718994140625
2128.5,146.53456115722656
2129.5,146.5289306640625
2130.5,146.52175903320312
2131.5,146.52879333496094
2132.5,146.53111267089844
2133.5,146.5254364013672
2134.5,146.51925659179688
2135.5,146.45529174804688
2136.5,146.47592163085938
2137.5,146.4529266357422
2138.5,146.44729614257812
2139.5,146.4414825439453
2140.5,146.4468536376953
2141.5,146.42237854003906
2142.5,146.41102600097656
2143.5,146.3992156982422
2144.5,146.40963745117188
2145.5,146.43023681640625
2146.5,146.43609619140625
2147.5,146.3821258544922
2148.5,146.3820037841797
2149.5,146.36758422851562
2150.5,146.3788604736328
2151.5,146.3645782470703
2152.5,146.36468505859375
2153.5,146.3607177734375
2154.5,146.3567352294922
2155.5,146.3463897705078
2156.5,146.29080200195312
2157.5,146.3375701904297
2158.5,146.34324645996094
2159.5,146.3387451171875
2160.5,146.318115234375
2161.5,146.3218231201172
2162.5,146.27891540527344
2163.5,146.28367614746094
2164.5,146.29566955566406
2165.5,146.30348205566406
2166.5,146.2797393798828
2167.5,146.26695251464844
2168.5,146.27662658691406
2169.5,146.26144409179688
2170.5,146.2418212890625
2171.5,146.28663635253906
2172.5,146.28929138183594
2173.5,146.27000427246094
2174.5,146.2659149169922
2175.5,146.25404357910156
2176.5,146.25367736816406
2177.5,146.21543884277344
2178.5,146.23204040527344
2179.5,146.24102783203125
2180.5,146.21658325195312
2181.5,146.21624755859375
2182.5,146.18128967285156
2183.5,146.19204711914062
2184.5,146.19834899902344
2185.5,146.17173767089844
2186.5,146.21853637695312
2187.5,146.17922973632812
2188.5,146.1925048828125
2189.5,146.19818115234375
2190.5,146.18629455566406
2191.5,146.15325927734375
2192.5,146.15090942382812
2193.5,146.154296875
2194.5,146.182373046875
2195.5,146.15892028808594
2196.5,146.1417236328125
2197.5,146.08474731445312
2198.5,146.1348114013672
2199.5,146.10250854492188
2200.5,146.10800170898438
2201.5,146.1065673828125
2202.5,146.10260009765625
2203.5,146.0965576171875
2204.5,146.08547973632812
2205.5,146.0616455078125
2206.5,146.05889892578125
2207.5,146.07778930664062
2208.5,146.06704711914062
2209.5,146.0341796875
2210.5,146.03269958496094
2211.5,146.03749084472656
2212.5,146.01771545410156
2213.5,145.99533081054688
2214.5,145.99151611328125
2215.5,146.02224731445312
2216.5,146.0229949951172
2217.5,145.99195861816406
2218.5,145.9947052001953
2219.5,145.95310974121094
2220.5,145.98336791992188
2221.5,145.95960998535156
2222.5,145.96063232421875
2223.5,145.97850036621094
2224.5,145.93711853027344
2225.5,145.9199981689453
2226.5,145.91836547851562
2227.5,145.89230346679688
2228.5,145.91307067871094
2229.5,145.9154052734375
2230.5,145.9066925048828
2231.5,145.91220092773438
2232.5,145.89715576171875
2233.5,145.85931396484375
2234.5,145.87985229492188
2235.5,145.90756225585938
2236.5,145.8670196533203
2237.5,145.87448120117188
2238.5,145.8560791015625
2239.5,145.81092834472656
2240.5,145.84703063964844
2241.5,145.85433959960938
2242.5,145.86073303222656
2243.5,145.8442840576172
2244.5,145.85781860351562
2245.5,145.82461547851562
2246.5,145.83151245117188
2247.5,145.87840270996094
2248.5,145.8427734375
2249.5,145.851318359375
2250.5,145.83226013183594
2251.5,145.82012939453125
2252.5,145.84527587890625
2253.5,145.8472442626953
2254.5,145.8524932861328
2255.5,145.8358154296875
2256.5,145.8451690673828
2257.5,145.8460693359375
2258.5,145.84165954589844
2259.5,145.8601531982422
2260.5,145.86215209960938
2261.5,145.83534240722656
2262.5,145.89947509765625
2263.5,145.86013793945312
2264.5,145.89610290527344
2265.5,145.8914031982422
2266.5,145.89666748046875
2267.5,145.8851318359375
2268.5,145.91709899902344
2269.5,145.9408416748047
2270.5,145.91786193847656
2271.5,145.96168518066406
2272.5,145.92848205566406
2273.5,145.92227172851562
2274.5,145.96307373046875
2275.5,145.90213012695312
2276.5,145.94125366210938
2277.5,145.9326171875
2278.5,145.89132690429688
2279.5,145.8995361328125
2280.5,145.90965270996094
2281.5,145.86119079589844
2282.5,145.8368682861328
2283.5,145.85357666015625
2284.5,145.8308563232422
2285.5,145.79888916015625
2286.5,145.77720642089844
2287.5,145.79107666015625
2288.5,145.7755889892578
2289.5,145.73944091796875
2290.5,145.7443084716797
2291.5,145.7540740966797
2292.5,145.6867218017578
2293.5,145.68014526367188
2294.5,145.67210388183594
2295.5,145.67237854003906
2296.5,145.63934326171875
2297.5,145.6390838623047
2298.5,145.60531616210938
2299.5,145.60281372070312
2300.5,145.55740356445312
2301.5,145.5959930419922
2302.5,145.56390380859375
2303.5,145.55807495117188
2304.5,145.53123474121094
2305.5,145.55313110351562
2306.5,145.53123474121094
2307.5,145.54388427734375
2308.5,145.52667236328125
2309.5,145.50045776367188
2310.5,145.51820373535156
2311.5,145.52491760253906
2312.5,145.51686096191406
2313.5,145.50555419921875
2314.5,145.52378845214844
2315.5,145.49095153808594
2316.5,145.494384765625
2317.5,145.5055389404297
2318.5,145.48814392089844
2319.5,145.52517700195312
2320.5,145.5551300048828
2321.5,145.5288543701172
2322.5,145.53445434570312
2323.5,145.51571655273438
2324.5,145.55784606933594
2325.5,145.59469604492188
2326.5,145.5748748779297
2327.5,145.59100341796875
2328.5,145.6306915283203
2329.5,145.61476135253906
2330.5,145.62315368652344
2331.5,145.68092346191406
2332.5,145.67095947265625
2333.5,145.68902587890625
2334.5,145.68226623535156
2335.5,145.69117736816406
2336.5,145.71673583984375
2337.5,145.75389099121094
2338.5,145.7079315185547
2339.5,145.7383575439453
2340.5,145.74354553222656
2341.5,145.70382690429688
2342.5,145.71446228027344
2343.5,145.7113800048828
2344.5,145.685302734375
2345.5,145.67250061035156
2346.5,145.6473388671875
2347.5,145.64598083496094
2348.5,145.6393280029297
2349.5,145.63429260253906
2350.5,145.61997985839844
2351.5,145.5893096923828
2352.5,145.5647735595703
2353.5,145.5848846435547
2354.5,145.5216522216797
2355.5,145.54031372070312
2356.5,145.54849243164062
2357.5,145.51113891601562
2358.5,145.4735870361328
2359.5,145.49021911621094
2360.5,145.458251953125
2361.5,145.4858856201172
2362.5,145.4408416748047
2363.5,145.43997192382812
2364.5,145.4537811279297
2365.5,145.44740295410156
2366.5,145.41629028320312
2367.5,145.428955078125
2368.5,145.4088134765625
2369.5,145.38406372070312
2370.5,145.4044952392578
2371.5,145.36459350585938
2372.5,145.3681182861328
2373.5,145.36965942382812
2374.5,145.3469696044922
2375.5,145.37158203125
2376.5,145.34181213378906
2377.5,145.33692932128906
2378.5,145.3387908935547
2379.5,145.34580993652344
2380.5,145.35513305664062
2381.5,145.36549377441406
2382.5,145.33656311035156
2383.5,145.3314971923828
2384.5,145.34713745117188
2385.5,145.33714294433594
2386.5,145.3146514892578
2387.5,145.35508728027344
2388.5,145.32403564453125
2389.5,145.33778381347656
2390.5,145.33151245117188
2391.5,145.34051513671875
2392.5,145.36595153808594
2393.5,145.34837341308594
2394.5,145.3282928466797
2395.5,145.33056640625
2396.5,145.32003784179688
2397.5,145.3484649658203
2398.5,145.35910034179688
2399.5,145.3648681640625
2400.5,145.3297882080078
2401.5,145.34109497070312
2402.5,145.32191467285156
2403.5,145.3438262939453
2404.5,145.34434509277344
2405.5,145.3202667236328
2406.5,145.30796813964844
2407.5,145.31439208984375
2408.5,145.3080291748047
2409.5,145.32260131835938
2410.5,145.32920837402344
2411.5,145.3116455078125
2412.5,145.30792236328125
2413.5,145.29884338378906
2414.5,145.2725372314453
2415.5,145.2920684814453
2416.5,145.27903747558594
2417.5,145.23411560058594
2418.5,145.2687530517578
2419.5,145.22601318359375
2420.5,145.23773193359375
2421.5,145.26022338867188
2422.5,145.2332763671875
2423.5,145.25784301757812
2424.5,145.21710205078125
2425.5,145.21878051757812
2426.5,145.19688415527344
2427.5,145.21636962890625
2428.5,145.17599487304688
2429.5,145.1951904296875
2430.5,145.15968322753906
2431.5,145.16310119628906
2432.5,145.18531799316406
2433.5,145.17616271972656
2434.5,145.14862060546875
2435.5,145.16067504882812
2436.5,145.1241912841797
2437.5,145.130615234375
2438.5,145.14088439941406
2439.5,145.11614990234375
2440.5,145.1097869873047
2441.5,145.1346435546875
2442.5,145.11053466796875
2443.5,145.11593627929688
