Time (year),nbp (PgC a-1)
2082.5,-0.41794541478157043
2083.5,-0.41448304057121277
2084.5,-0.4249103367328644
2085.5,-0.429878294467926
2086.5,-0.4411501884460449
2087.5,-0.429312527179718
2088.5,-0.44542840123176575
2089.5,-0.44439902901649475
2090.5,-0.4559095501899719
2091.5,-0.4775877296924591
2092.5,-0.46793702244758606
2093.5,-0.4639451205730438
2094.5,-0.46943092346191406
2095.5,-0.48193249106407166
2096.5,-0.470495343208313
2097.5,-0.5142442584037781
2098.5,-0.5100752115249634
2099.5,-0.5186015367507935
2100.5,-0.5458911061286926
2101.5,-0.5261838436126709
2102.5,-0.5359899401664734
2103.5,-0.5383254885673523
2104.5,-0.5687870383262634
2105.5,-0.5283479690551758
2106.5,-0.5367099046707153
2107.5,-0.5275936126708984
2108.5,-0.5472790002822876
2109.5,-0.5257828235626221
2110.5,-0.541339635848999
2111.5,-0.5159826278686523
2112.5,-0.5011100172996521
2113.5,-0.5224167704582214
2114.5,-0.526405930519104
2115.5,-0.5254145264625549
2116.5,-0.5148158669471741
2117.5,-0.5183317065238953
2118.5,-0.5309975743293762
2119.5,-0.5249483585357666
2120.5,-0.5028934478759766
2121.5,-0.5133616328239441
2122.5,-0.4937562644481659
2123.5,-0.49859124422073364
2124.5,-0.4882771074771881
2125.5,-0.5130634307861328
2126.5,-0.48522621393203735
2127.5,-0.4859912395477295
2128.5,-0.5032332539558411
2129.5,-0.47832757234573364
2130.5,-0.5174102187156677
2131.5,-0.48190730810165405
2132.5,-0.4615882337093353
2133.5,-0.47973236441612244
2134.5,-0.4650481045246124
2135.5,-0.469256728887558
2136.5,-0.47485485672950745
2137.5,-0.4495407044887543
2138.5,-0.46231335401535034
2139.5,-0.4551266133785248
2140.5,-0.4138515889644623
2141.5,-0.43266066908836365
2142.5,-0.42751023173332214
2143.5,-0.4407258927822113
2144.5,-0.41881728172302246
2145.5,-0.4450172483921051
2146.5,-0.4172925055027008
2147.5,-0.411288321018219
2148.5,-0.39876219630241394
2149.5,-0.41188010573387146
2150.5,-0.40534186363220215
2151.5,-0.3899817168712616
2152.5,-0.39067891240119934
2153.5,-0.396622896194458
2154.5,-0.40425145626068115
2155.5,-0.4111258387565613
2156.5,-0.4018006920814514
2157.5,-0.3891713619232178
2158.5,-0.3963199555873871
2159.5,-0.38641035556793213
2160.5,-0.3983367085456848
2161.5,-0.38969963788986206
2162.5,-0.3926180303096771
2163.5,-0.37886592745780945
2164.5,-0.404226154088974
2165.5,-0.4176447093486786
2166.5,-0.3909652829170227
2167.5,-0.35530272126197815
2168.5,-0.38674816489219666
2169.5,-0.40350425243377686
2170.5,-0.3802577555179596
2171.5,-0.3740011751651764
2172.5,-0.39169013500213623
2173.5,-0.3851415812969208
2174.5,-0.38170409202575684
2175.5,-0.3792884349822998
2176.5,-0.40332451462745667
2177.5,-0.3812980353832245
2178.5,-0.3852890729904175
2179.5,-0.3770619034767151
2180.5,-0.37444695830345154
2181.5,-0.3871135711669922
2182.5,-0.37110793590545654
2183.5,-0.354902058839798
2184.5,-0.39078062772750854
2185.5,-0.38435667753219604
2186.5,-0.37292319536209106
2187.5,-0.3701426684856415
2188.5,-0.36514148116111755
2189.5,-0.3611663579940796
2190.5,-0.37664324045181274
2191.5,-0.3832065761089325
2192.5,-0.35349640250205994
2193.5,-0.349602073431015
2194.5,-0.36409792304039
2195.5,-0.33390238881111145
2196.5,-0.36314642429351807
2197.5,-0.3410128355026245
2198.5,-0.3523958623409271
2199.5,-0.3234918713569641
2200.5,-0.3387613296508789
2201.5,-0.30975255370140076
2202.5,-0.3290886878967285
2203.5,-0.3379339873790741
2204.5,-0.34661293029785156
2205.5,-0.30374130606651306
2206.5,-0.31885606050491333
2207.5,-0.3121502995491028
2208.5,-0.3009696304798126
2209.5,-0.3192252516746521
2210.5,-0.31699368357658386
2211.5,-0.30672696232795715
2212.5,-0.3238319456577301
2213.5,-0.28882652521133423
2214.5,-0.31581202149391174
2215.5,-0.3071257174015045
2216.5,-0.2814122438430786
2217.5,-0.2915736734867096
2218.5,-0.26093974709510803
2219.5,-0.28087249398231506
2220.5,-0.2868972420692444
2221.5,-0.2613244652748108
2222.5,-0.2725599408149719
2223.5,-0.2517637312412262
2224.5,-0.23744553327560425
2225.5,-0.26001057028770447
2226.5,-0.25175338983535767
2227.5,-0.25153419375419617
2228.5,-0.2333468198776245
2229.5,-0.23807144165039062
2230.5,-0.21896755695343018
2231.5,-0.2367614507675171
2232.5,-0.23532746732234955
2233.5,-0.239622101187706
2234.5,-0.19700239598751068
2235.5,-0.22359035909175873
2236.5,-0.18909767270088196
2237.5,-0.18944154679775238
2238.5,-0.21370908617973328
2239.5,-0.21379931271076202
2240.5,-0.20507535338401794
2241.5,-0.19840796291828156
2242.5,-0.16137292981147766
2243.5,-0.17135728895664215
2244.5,-0.1623677909374237
2245.5,-0.1551806628704071
2246.5,-0.1916588693857193
2247.5,-0.1683163195848465
2248.5,-0.1513819396495819
2249.5,-0.1762019693851471
2250.5,-0.15296997129917145
2251.5,-0.14813299477100372
2252.5,-0.14797097444534302
2253.5,-0.14654314517974854
2254.5,-0.1402563899755478
2255.5,-0.11829297244548798
2256.5,-0.1296818107366562
2257.5,-0.1333940476179123
2258.5,-0.132558673620224
2259.5,-0.13904879987239838
2260.5,-0.09784715622663498
2261.5,-0.09046880155801773
2262.5,-0.10959425568580627
2263.5,-0.12056059390306473
2264.5,-0.11714999377727509
2265.5,-0.08475790172815323
2266.5,-0.10756193846464157
2267.5,-0.07185148447751999
2268.5,-0.06463581323623657
2269.5,-0.07293472439050674
2270.5,-0.09495745599269867
2271.5,-0.09432575106620789
2272.5,-0.045445773750543594
2273.5,-0.051234759390354156
2274.5,-0.06924329698085785
2275.5,-0.04305918514728546
2276.5,-0.04349659010767937
2277.5,-0.05876023694872856
2278.5,-0.033789217472076416
2279.5,-0.036872345954179764
2280.5,-0.029475172981619835
2281.5,-0.014771447516977787
2282.5,-0.03441043198108673
2283.5,-0.03440430015325546
2284.5,0.0011629160726442933
2285.5,0.010818390175700188
2286.5,0.0003318438830319792
2287.5,0.005646414589136839
2288.5,-0.0191964041441679
2289.5,-0.010410245507955551
2290.5,0.022344859316945076
2291.5,0.01577432081103325
2292.5,-0.0019286064198240638
2293.5,-0.004942802246659994
2294.5,-0.0006283055990934372
2295.5,0.02349136956036091
2296.5,0.007826849818229675
2297.5,-0.0009777044178918004
2298.5,0.008038241416215897
2299.5,0.007665737997740507
2300.5,0.029492588713765144
2301.5,0.005706497468054295
2302.5,0.013657817617058754
2303.5,0.01657727174460888
2304.5,0.010659171268343925
2305.5,0.04402051866054535
2306.5,0.004771552514284849
2307.5,0.01568629778921604
2308.5,-0.0076888976618647575
2309.5,0.024033958092331886
2310.5,0.059115443378686905
2311.5,0.03818955644965172
2312.5,0.00027321965899318457
2313.5,0.04516441747546196
2314.5,0.027601227164268494
2315.5,0.030807973816990852
2316.5,0.047550592571496964
2317.5,0.03438778221607208
2318.5,0.07408814877271652
2319.5,0.0385538786649704
2320.5,0.022370444610714912
2321.5,0.05526696518063545
2322.5,0.07840843498706818
2323.5,0.05946819856762886
2324.5,0.0169588141143322
2325.5,0.0287623293697834
2326.5,0.029610423371195793
2327.5,0.0544026680290699
2328.5,0.04960412159562111
2329.5,0.044092725962400436
2330.5,0.030799755826592445
2331.5,0.044100381433963776
2332.5,0.03583548218011856
2333.5,0.06375151127576828
2334.5,0.05936942994594574
2335.5,0.05168153718113899
2336.5,0.049580853432416916
2337.5,0.03789384663105011
2338.5,0.06351383030414581
2339.5,0.06989940255880356
2340.5,0.08869579434394836
2341.5,0.08140286803245544
2342.5,0.058427441865205765
2343.5,0.07771404087543488
2344.5,0.06134701892733574
2345.5,0.09461800754070282
2346.5,0.08653131127357483
2347.5,0.1110764741897583
2348.5,0.08718234300613403
2349.5,0.08539419621229172
2350.5,0.08997459709644318
2351.5,0.07915464788675308
2352.5,0.08533892780542374
2353.5,0.1206103041768074
2354.5,0.09151096642017365
2355.5,0.09440137445926666
2356.5,0.07403366267681122
2357.5,0.1062508374452591
2358.5,0.10815325379371643
2359.5,0.11718088388442993
2360.5,0.1258060783147812
2361.5,0.09984780102968216
2362.5,0.08489442616701126
2363.5,0.09244182705879211
2364.5,0.12583570182323456
2365.5,0.12137029320001602
2366.5,0.09797187149524689
2367.5,0.08512545377016068
2368.5,0.10876499116420746
2369.5,0.10002219676971436
2370.5,0.1423335075378418
2371.5,0.10757643729448318
2372.5,0.09674300253391266
2373.5,0.1047375351190567
2374.5,0.08073363453149796
2375.5,0.11886664479970932
2376.5,0.11608407646417618
2377.5,0.1190653070807457
2378.5,0.09695912897586823
2379.5,0.09099053591489792
2380.5,0.11016957461833954
2381.5,0.09651673585176468
2382.5,0.11125382035970688
2383.5,0.0921671912074089
2384.5,0.07315170764923096
2385.5,0.11663257330656052
2386.5,0.07852675765752792
2387.5,0.1128929853439331
2388.5,0.10847590118646622
2389.5,0.12225127965211868
2390.5,0.12123803794384003
2391.5,0.08008717745542526
2392.5,0.10174467414617538
2393.5,0.10494383424520493
2394.5,0.1016770601272583
2395.5,0.12552978098392487
2396.5,0.08238629251718521
2397.5,0.11623434722423553
2398.5,0.07200393825769424
2399.5,0.08476892113685608
2400.5,0.06916587799787521
2401.5,0.06734875589609146
2402.5,0.07016541063785553
2403.5,0.10800660401582718
2404.5,0.05736583471298218
2405.5,0.09936898946762085
2406.5,0.10224643349647522
2407.5,0.08802047371864319
2408.5,0.05784913897514343
2409.5,0.05349057912826538
2410.5,0.016849355772137642
2411.5,0.09539816528558731
2412.5,0.08836662769317627
2413.5,0.08146816492080688
2414.5,0.039826419204473495
2415.5,0.056441135704517365
2416.5,0.02062983065843582
2417.5,0.03337309882044792
2418.5,0.04152468219399452
2419.5,0.04898267611861229
2420.5,0.06772685796022415
2421.5,0.0728973001241684
2422.5,0.05291843041777611
2423.5,0.05136997997760773
2424.5,0.04572588950395584
2425.5,0.027908531948924065
2426.5,0.03163456916809082
2427.5,0.05670187622308731
2428.5,0.042405977845191956
2429.5,0.052890799939632416
2430.5,0.0323648527264595
2431.5,0.04028072580695152
2432.5,0.02772371470928192
2433.5,0.049091637134552
2434.5,0.0353424996137619
2435.5,0.03662704676389694
2436.5,0.018158409744501114
2437.5,0.06197686493396759
2438.5,0.01727614365518093
2439.5,0.057352010160684586
2440.5,0.05126981437206268
2441.5,0.07766584306955338
2442.5,0.051100075244903564
2443.5,0.05811186879873276
2444.5,0.03228674456477165
2445.5,0.056092534214258194
2446.5,0.04810256510972977
2447.5,0.054490961134433746
2448.5,0.05762885510921478
2449.5,0.04911534860730171
2450.5,0.043256357312202454
2451.5,0.059782832860946655
2452.5,0.06318289786577225
2453.5,0.04487602040171623
2454.5,0.034543197602033615
2455.5,0.04819219931960106
2456.5,0.03752809390425682
2457.5,0.07540030032396317
2458.5,0.03800982981920242
2459.5,0.0570220910012722
2460.5,0.06356293708086014
2461.5,0.057362355291843414
2462.5,0.05311770737171173
2463.5,0.0646083727478981
2464.5,0.039950933307409286
2465.5,0.054725632071495056
2466.5,0.059587568044662476
2467.5,0.07777244597673416
2468.5,0.033294446766376495
2469.5,0.06257584691047668
2470.5,0.023009534925222397
2471.5,0.06502389907836914
2472.5,0.05254948511719704
2473.5,0.08950884640216827
2474.5,0.04646909981966019
2475.5,0.06283233314752579
2476.5,0.05312702804803848
2477.5,0.05963125452399254
2478.5,0.0627107247710228
2479.5,0.03302597627043724
2480.5,0.04429030045866966
2481.5,0.07451505213975906
2482.5,0.0217894334346056
2483.5,0.0553385391831398
2484.5,0.040977802127599716
2485.5,0.0652480348944664
2486.5,0.0588131882250309
2487.5,0.05131058394908905
2488.5,0.044112756848335266
2489.5,0.06162773445248604
2490.5,0.04776313528418541
2491.5,0.021590610966086388
2492.5,0.007187613286077976
2493.5,0.02331378683447838
2494.5,0.029337996616959572
2495.5,0.049428198486566544
2496.5,0.057012978941202164
2497.5,0.053494423627853394
2498.5,0.02738162875175476
2499.5,0.017703218385577202
2500.5,-0.006647567730396986
2501.5,0.030564380809664726
2502.5,0.04575046896934509
2503.5,0.03633920103311539
2504.5,-0.01115999836474657
2505.5,0.0062596555799245834
2506.5,-0.011345523409545422
2507.5,0.031248966231942177
2508.5,0.017868205904960632
2509.5,0.04490295425057411
2510.5,0.021935509517788887
2511.5,0.023588262498378754
2512.5,0.020306741818785667
2513.5,-0.009295166470110416
2514.5,0.013508561998605728
2515.5,-0.010198433883488178
2516.5,-0.018905656412243843
2517.5,0.040574006736278534
2518.5,-0.015182062052190304
2519.5,0.030722033232450485
2520.5,-0.004618148785084486
2521.5,0.0030503799207508564
2522.5,0.014695173129439354
2523.5,0.01827617920935154
2524.5,-0.031726669520139694
2525.5,-0.025289516896009445
2526.5,-0.027036167681217194
2527.5,0.008001022972166538
2528.5,-0.03672495856881142
2529.5,0.0035810754634439945
2530.5,0.024657664820551872
2531.5,0.0014606054173782468
2532.5,0.01183009147644043
2533.5,-0.01091465912759304
2534.5,-0.030772145837545395
2535.5,-0.025441370904445648
2536.5,-0.022489752620458603
2537.5,-0.017628159373998642
2538.5,-0.004983937833458185
2539.5,0.0017567799659445882
2540.5,-0.01235100906342268
2541.5,-0.03380058705806732
2542.5,-0.027502624318003654
2543.5,-0.041176438331604004
2544.5,-0.0033996424172073603
2545.5,-0.018159952014684677
2546.5,-0.021788684651255608
2547.5,0.007526203989982605
2548.5,-0.05234989523887634
2549.5,-0.014931860379874706
2550.5,-0.0312715582549572
2551.5,-0.03342963755130768
2552.5,-0.019784288480877876
2553.5,-0.03406555578112602
2554.5,-0.011428303085267544
2555.5,-0.017642218619585037
2556.5,-0.05462991073727608
2557.5,-0.01512568537145853
2558.5,-0.03339644521474838
2559.5,-0.03708712011575699
2560.5,-0.06578357517719269
2561.5,0.0019102379446849227
2562.5,-0.008666363544762135
2563.5,-0.026557069271802902
2564.5,-0.058872636407613754
2565.5,-0.03662703558802605
2566.5,-0.06088252738118172
2567.5,-0.022774258628487587
2568.5,-0.027768321335315704
2569.5,-0.008128149434924126
2570.5,-0.04477223381400108
2571.5,-0.026977183297276497
2572.5,-0.029677219688892365
2573.5,-0.047592874616384506
2574.5,-0.023098332807421684
2575.5,-0.03584975004196167
2576.5,-0.03493243828415871
2577.5,-0.02044430561363697
2578.5,-0.029956167563796043
2579.5,-0.016817482188344002
2580.5,-0.03798072040081024
2581.5,-0.023690637201070786
2582.5,-0.03517149016261101
2583.5,-0.0453563816845417
2584.5,-0.02813829481601715
2585.5,-0.03131570667028427
2586.5,-0.050843268632888794
2587.5,-0.04375915601849556
2588.5,-0.03637348487973213
2589.5,-0.036828212440013885
2590.5,-0.05435549467802048
2591.5,-0.0270016361027956
2592.5,-0.057317640632390976
2593.5,-0.05044068023562431
2594.5,-0.0449293777346611
2595.5,-0.024226443842053413
2596.5,-0.08530909568071365
2597.5,-0.023671386763453484
2598.5,-0.042041558772325516
2599.5,-0.03244435042142868
2600.5,-0.03456059470772743
2601.5,-0.05258774012327194
2602.5,-0.06047743558883667
2603.5,-0.05759493261575699
2604.5,-0.058021701872348785
2605.5,-0.034662529826164246
2606.5,-0.048570629209280014
2607.5,-0.037161536514759064
2608.5,-0.08607909828424454
2609.5,-0.016615357249975204
2610.5,-0.05653350427746773
2611.5,-0.011126863770186901
2612.5,-0.049507804214954376
2613.5,-0.054460231214761734
2614.5,-0.058771971613168716
2615.5,-0.06346894800662994
2616.5,-0.054168857634067535
2617.5,-0.049352359026670456
2618.5,-0.03133564442396164
2619.5,-0.049273159354925156
2620.5,-0.05760224908590317
2621.5,-0.04165820777416229
2622.5,-0.04892322048544884
2623.5,-0.07695838809013367
2624.5,-0.0628378689289093
2625.5,-0.06028200685977936
2626.5,-0.05997602641582489
2627.5,-0.05322059243917465
2628.5,-0.05699481815099716
2629.5,-0.04743348807096481
2630.5,-0.07454211264848709
2631.5,-0.060963135212659836
2632.5,-0.05687287822365761
2633.5,-0.05106784775853157
2634.5,-0.0655488595366478
2635.5,-0.04095611348748207
2636.5,-0.06815925240516663
2637.5,-0.07407773286104202
2638.5,-0.0860505923628807
2639.5,-0.04476544260978699
2640.5,-0.05079440400004387
2641.5,-0.062148865312337875
2642.5,-0.07087182998657227
2643.5,-0.07455720752477646
2644.5,-0.09079159796237946
2645.5,-0.06451220065355301
2646.5,-0.06279149651527405
2647.5,-0.04703817144036293
2648.5,-0.0841340646147728
2649.5,-0.06550067663192749
2650.5,-0.06102139502763748
2651.5,-0.09477737545967102
2652.5,-0.05889127776026726
2653.5,-0.08097667247056961
2654.5,-0.06435300409793854
2655.5,-0.07056835293769836
2656.5,-0.109728142619133
2657.5,-0.0532553493976593
2658.5,-0.08734885603189468
2659.5,-0.07942533493041992
2660.5,-0.09799761325120926
2661.5,-0.06277479231357574
2662.5,-0.11033804714679718
2663.5,-0.07233548909425735
2664.5,-0.08986745029687881
2665.5,-0.07007408142089844
2666.5,-0.07360593974590302
2667.5,-0.06705838441848755
2668.5,-0.09194783121347427
2669.5,-0.06542253494262695
2670.5,-0.08594460040330887
2671.5,-0.0645664632320404
2672.5,-0.10798197239637375
2673.5,-0.07223615795373917
2674.5,-0.09986264258623123
2675.5,-0.055090729147195816
2676.5,-0.10657913982868195
2677.5,-0.08119361102581024
2678.5,-0.08697240054607391
2679.5,-0.09772054105997086
2680.5,-0.10909061133861542
2681.5,-0.07331007719039917
2682.5,-0.07164542376995087
2683.5,-0.09752500802278519
2684.5,-0.11206106841564178
2685.5,-0.0870329961180687
2686.5,-0.08819643408060074
2687.5,-0.10279689729213715
2688.5,-0.08437129110097885
2689.5,-0.09635984152555466
2690.5,-0.10635893046855927
2691.5,-0.09307106584310532
2692.5,-0.11808689683675766
2693.5,-0.09512294083833694
2694.5,-0.08285050839185715
2695.5,-0.09223923832178116
2696.5,-0.10111279785633087
2697.5,-0.10375392436981201
2698.5,-0.11305928230285645
2699.5,-0.0902925580739975
2700.5,-0.07928792387247086
2701.5,-0.094755157828331
2702.5,-0.08511530607938766
2703.5,-0.08809594064950943
2704.5,-0.10950450599193573
2705.5,-0.0912076085805893
2706.5,-0.08455150574445724
2707.5,-0.09523053467273712
2708.5,-0.08722595870494843
2709.5,-0.07593537867069244
2710.5,-0.10318059474229813
2711.5,-0.10534321516752243
2712.5,-0.055300187319517136
2713.5,-0.07894143462181091
2714.5,-0.08341414481401443
2715.5,-0.0981443002820015
2716.5,-0.10865489393472672
2717.5,-0.09779413044452667
2718.5,-0.0815768837928772
2719.5,-0.0775485709309578
2720.5,-0.08684583008289337
2721.5,-0.096355140209198
2722.5,-0.07746253907680511
2723.5,-0.127149298787117
2724.5,-0.0746561586856842
2725.5,-0.10196948796510696
2726.5,-0.09268788248300552
2727.5,-0.09135754406452179
2728.5,-0.122461698949337
2729.5,-0.07328097522258759
2730.5,-0.0957341194152832
2731.5,-0.07367730140686035
2732.5,-0.0796261578798294
2733.5,-0.07192564755678177
2734.5,-0.09839189052581787
2735.5,-0.09975355863571167
2736.5,-0.10682208091020584
2737.5,-0.10179424285888672
2738.5,-0.07048104703426361
2739.5,-0.06626317650079727
2740.5,-0.08832432329654694
2741.5,-0.09459127485752106
2742.5,-0.07783806324005127
2743.5,-0.10289361327886581
2744.5,-0.10838370025157928
2745.5,-0.08562417328357697
2746.5,-0.08945702761411667
2747.5,-0.0776771754026413
2748.5,-0.07894977182149887
2749.5,-0.08988837152719498
2750.5,-0.09213190525770187
2751.5,-0.09691378474235535
2752.5,-0.10118427872657776
2753.5,-0.076522096991539
2754.5,-0.09094138443470001
2755.5,-0.10707087814807892
2756.5,-0.11558549106121063
2757.5,-0.1266833394765854
2758.5,-0.10739593952894211
2759.5,-0.09550108015537262
2760.5,-0.06655705720186234
2761.5,-0.08478321880102158
2762.5,-0.11136171966791153
2763.5,-0.12712691724300385
2764.5,-0.11609923839569092
2765.5,-0.09302875399589539
2766.5,-0.09288668632507324
2767.5,-0.11408853530883789
2768.5,-0.11866236478090286
2769.5,-0.11243366450071335
2770.5,-0.12138843536376953
2771.5,-0.10378561168909073
2772.5,-0.0627986341714859
2773.5,-0.08618929237127304
2774.5,-0.12693022191524506
2775.5,-0.06631887704133987
2776.5,-0.13153979182243347
2777.5,-0.06850792467594147
2778.5,-0.0960935428738594
2779.5,-0.07465458661317825
2780.5,-0.1027224212884903
2781.5,-0.13448801636695862
2782.5,-0.11834991723299026
2783.5,-0.08992599695920944
2784.5,-0.08970093727111816
2785.5,-0.07654108852148056
2786.5,-0.11512710154056549
2787.5,-0.09558078646659851
2788.5,-0.11686623841524124
2789.5,-0.1250685155391693
2790.5,-0.0912550613284111
2791.5,-0.09036720544099808
2792.5,-0.07674963027238846
2793.5,-0.09729314595460892
2794.5,-0.12713032960891724
2795.5,-0.0999564602971077
2796.5,-0.09125462174415588
2797.5,-0.0876883864402771
2798.5,-0.10211504995822906
2799.5,-0.08105293661355972
2800.5,-0.11590790748596191
2801.5,-0.10896538943052292
2802.5,-0.11145982891321182
2803.5,-0.06879790872335434
2804.5,-0.09290280938148499
2805.5,-0.07715823501348495
2806.5,-0.11650458723306656
2807.5,-0.11602772772312164
