Time (year),fgco2 (PgC a-1)
1850.5,-0.058862388134002686
1851.5,-0.013312476687133312
1852.5,0.028702642768621445
1853.5,0.06976782530546188
1854.5,0.11585980653762817
1855.5,0.15528464317321777
1856.5,0.19325079023838043
1857.5,0.2383396029472351
1858.5,0.29067325592041016
1859.5,0.3455231189727783
1860.5,0.40041589736938477
1861.5,0.4680490493774414
1862.5,0.5454766750335693
1863.5,0.6242271065711975
1864.5,0.7212886214256287
1865.5,0.8289194703102112
1866.5,0.9511786699295044
1867.5,1.0876511335372925
1868.5,1.2373350858688354
1869.5,1.4049350023269653
1870.5,1.5888792276382446
1871.5,1.7866973876953125
1872.5,2.002563238143921
1873.5,2.2379674911499023
1874.5,2.4895591735839844
1875.5,2.7609243392944336
1876.5,3.048006534576416
1877.5,3.3549773693084717
1878.5,3.6757354736328125
1879.5,4.014886379241943
1880.5,4.363402843475342
1881.5,4.721978664398193
1882.5,5.090411186218262
1883.5,5.4605207443237305
1884.5,5.846853733062744
1885.5,6.224844455718994
1886.5,6.589989185333252
1887.5,6.954556465148926
1888.5,7.305185794830322
1889.5,7.632228851318359
1890.5,7.948911190032959
1891.5,8.241910934448242
1892.5,8.513815879821777
1893.5,8.750469207763672
1894.5,8.970290184020996
1895.5,9.15388298034668
1896.5,9.304468154907227
1897.5,9.432504653930664
1898.5,9.519197463989258
1899.5,9.599175453186035
1900.5,9.629591941833496
1901.5,9.631827354431152
1902.5,9.626956939697266
1903.5,9.585623741149902
1904.5,9.540030479431152
1905.5,9.456504821777344
1906.5,9.372637748718262
1907.5,9.259090423583984
1908.5,9.130744934082031
1909.5,8.98184585571289
1910.5,8.836597442626953
1911.5,8.681204795837402
1912.5,8.509847640991211
1913.5,8.339515686035156
1914.5,8.154272079467773
1915.5,7.958923816680908
1916.5,7.7649102210998535
1917.5,7.559830188751221
1918.5,7.367440700531006
1919.5,7.162109375
1920.5,6.951791763305664
1921.5,6.74643087387085
1922.5,6.550813674926758
1923.5,6.357028484344482
1924.5,6.1664605140686035
1925.5,5.980255603790283
1926.5,5.795555591583252
1927.5,5.630377769470215
1928.5,5.458124160766602
1929.5,5.304299831390381
1930.5,5.153069496154785
1931.5,5.007890701293945
1932.5,4.868370056152344
1933.5,4.7332377433776855
1934.5,4.610469341278076
1935.5,4.489199638366699
1936.5,4.374029636383057
1937.5,4.2636871337890625
1938.5,4.163502216339111
1939.5,4.060512542724609
1940.5,3.9740045070648193
1941.5,3.8861963748931885
1942.5,3.808213710784912
1943.5,3.730407476425171
1944.5,3.656902551651001
1945.5,3.5921471118927
1946.5,3.5258729457855225
1947.5,3.4647796154022217
1948.5,3.4075160026550293
1949.5,3.3542237281799316
1950.5,3.296968936920166
1951.5,3.2402822971343994
1952.5,3.1933958530426025
1953.5,3.145941972732544
1954.5,3.1039535999298096
1955.5,3.062798023223877
1956.5,3.0241527557373047
1957.5,2.9893991947174072
1958.5,2.954094171524048
1959.5,2.9169795513153076
1960.5,2.8877084255218506
1961.5,2.8588337898254395
1962.5,2.826561212539673
1963.5,2.801264524459839
1964.5,2.7714903354644775
1965.5,2.7479801177978516
1966.5,2.721203088760376
1967.5,2.6981279850006104
1968.5,2.6749203205108643
1969.5,2.6470322608947754
1970.5,2.624457836151123
1971.5,2.60650634765625
1972.5,2.5818989276885986
1973.5,2.5625503063201904
1974.5,2.5400099754333496
1975.5,2.5226993560791016
1976.5,2.5011959075927734
1977.5,2.4805569648742676
1978.5,2.460489273071289
1979.5,2.444061040878296
1980.5,2.4254651069641113
1981.5,2.4089412689208984
1982.5,2.3908393383026123
1983.5,2.373246192932129
1984.5,2.3586063385009766
1985.5,2.3353378772735596
1986.5,2.3239591121673584
1987.5,2.3054749965667725
1988.5,2.2880804538726807
1989.5,2.272740364074707
1990.5,2.258354902267456
1991.5,2.2411081790924072
1992.5,2.2250168323516846
1993.5,2.208768367767334
1994.5,2.196181058883667
1995.5,2.1772453784942627
1996.5,2.161933183670044
1997.5,2.149101972579956
1998.5,2.1324501037597656
1999.5,2.117356777191162
2000.5,2.0988125801086426
2001.5,2.0869345664978027
2002.5,2.0737643241882324
2003.5,2.059842824935913
2004.5,2.04388427734375
2005.5,2.0315728187561035
2006.5,2.017739772796631
2007.5,2.004425048828125
2008.5,1.9915488958358765
2009.5,1.98076331615448
2010.5,1.965986967086792
2011.5,1.9483028650283813
2012.5,1.9358993768692017
2013.5,1.9230660200119019
2014.5,1.910510540008545
2015.5,1.894538164138794
2016.5,1.8821529150009155
2017.5,1.8691835403442383
2018.5,1.8576260805130005
2019.5,1.8403785228729248
2020.5,1.8300310373306274
2021.5,1.8141273260116577
2022.5,1.8052705526351929
2023.5,1.7870652675628662
2024.5,1.7763413190841675
2025.5,1.765212893486023
2026.5,1.754177451133728
2027.5,1.7416625022888184
2028.5,1.728860855102539
2029.5,1.719991683959961
2030.5,1.7059862613677979
2031.5,1.6924571990966797
2032.5,1.6847294569015503
2033.5,1.6727519035339355
2034.5,1.6635334491729736
2035.5,1.6497925519943237
2036.5,1.6385680437088013
2037.5,1.634129524230957
2038.5,1.618760108947754
2039.5,1.6066278219223022
2040.5,1.598404049873352
2041.5,1.592507004737854
2042.5,1.5812925100326538
2043.5,1.5708590745925903
2044.5,1.562429666519165
2045.5,1.5566474199295044
2046.5,1.54622483253479
2047.5,1.5377588272094727
2048.5,1.5298285484313965
2049.5,1.5233687162399292
2050.5,1.5142524242401123
2051.5,1.5066882371902466
2052.5,1.4992064237594604
2053.5,1.492327094078064
2054.5,1.4854261875152588
2055.5,1.4785871505737305
2056.5,1.469077467918396
2057.5,1.4667454957962036
2058.5,1.456439733505249
2059.5,1.4516435861587524
2060.5,1.442510724067688
2061.5,1.4383598566055298
2062.5,1.433435082435608
2063.5,1.4263367652893066
2064.5,1.4179900884628296
2065.5,1.4161535501480103
2066.5,1.405466914176941
2067.5,1.3992199897766113
2068.5,1.3940577507019043
2069.5,1.3887333869934082
2070.5,1.381921648979187
2071.5,1.3741555213928223
2072.5,1.3695027828216553
2073.5,1.3637406826019287
2074.5,1.3580290079116821
2075.5,1.3513137102127075
2076.5,1.3427865505218506
2077.5,1.33859384059906
2078.5,1.33359956741333
2079.5,1.325143814086914
2080.5,1.320688247680664
2081.5,1.3164300918579102
2082.5,1.3106672763824463
2083.5,1.302818775177002
2084.5,1.2973464727401733
2085.5,1.2944345474243164
2086.5,1.2882870435714722
2087.5,1.2811490297317505
2088.5,1.2772586345672607
2089.5,1.2723867893218994
2090.5,1.2667485475540161
2091.5,1.2579411268234253
2092.5,1.2552196979522705
2093.5,1.2498717308044434
2094.5,1.242303729057312
2095.5,1.235889196395874
2096.5,1.2287894487380981
2097.5,1.2258329391479492
2098.5,1.219256043434143
2099.5,1.2120906114578247
2100.5,1.2065666913986206
2101.5,1.2035547494888306
2102.5,1.1969867944717407
2103.5,1.1926772594451904
2104.5,1.1856343746185303
2105.5,1.1865732669830322
2106.5,1.178268313407898
2107.5,1.1728312969207764
2108.5,1.1669049263000488
2109.5,1.1629499197006226
2110.5,1.1565624475479126
2111.5,1.1515287160873413
2112.5,1.1465038061141968
2113.5,1.139461636543274
2114.5,1.1370524168014526
2115.5,1.1316802501678467
2116.5,1.1263025999069214
2117.5,1.1230435371398926
2118.5,1.116450548171997
2119.5,1.1108341217041016
2120.5,1.1047618389129639
2121.5,1.1036877632141113
2122.5,1.0961400270462036
2123.5,1.0916545391082764
2124.5,1.0893703699111938
2125.5,1.084360957145691
2126.5,1.0754297971725464
2127.5,1.0746135711669922
2128.5,1.0690730810165405
2129.5,1.0667285919189453
2130.5,1.063341736793518
2131.5,1.0558704137802124
2132.5,1.0535715818405151
2133.5,1.048416256904602
2134.5,1.0465830564498901
2135.5,1.0400580167770386
2136.5,1.037477970123291
2137.5,1.0341434478759766
2138.5,1.0286509990692139
2139.5,1.0244896411895752
2140.5,1.0231757164001465
2141.5,1.0218209028244019
2142.5,1.0172041654586792
2143.5,1.013895869255066
2144.5,1.0112351179122925
2145.5,1.0123475790023804
2146.5,1.007310152053833
2147.5,1.0067681074142456
2148.5,1.0023870468139648
2149.5,0.9999669194221497
2150.5,0.9947435855865479
2151.5,0.9930415153503418
2152.5,0.990975022315979
2153.5,0.986589252948761
2154.5,0.9805216193199158
2155.5,0.9770189523696899
2156.5,0.9748809933662415
2157.5,0.9722277522087097
2158.5,0.9655130505561829
2159.5,0.9639300107955933
2160.5,0.9610541462898254
2161.5,0.956436812877655
2162.5,0.9506064057350159
2163.5,0.950590193271637
2164.5,0.9457820057868958
2165.5,0.9420039653778076
2166.5,0.938340425491333
2167.5,0.9358559846878052
2168.5,0.9330456852912903
2169.5,0.9268381595611572
2170.5,0.9229729175567627
2171.5,0.923456609249115
2172.5,0.9208765625953674
2173.5,0.9145286679267883
2174.5,0.9106703400611877
2175.5,0.9083524942398071
2176.5,0.9068371653556824
2177.5,0.9020323157310486
2178.5,0.8960214257240295
2179.5,0.8973973393440247
2180.5,0.8909223079681396
2181.5,0.8852588534355164
2182.5,0.8827682733535767
2183.5,0.8835129141807556
2184.5,0.8761608600616455
2185.5,0.8707394599914551
2186.5,0.8691826462745667
2187.5,0.867032527923584
2188.5,0.8630269169807434
2189.5,0.8600613474845886
2190.5,0.8575453758239746
2191.5,0.8534876108169556
2192.5,0.8525291681289673
2193.5,0.8472627997398376
2194.5,0.8428736329078674
2195.5,0.8437809944152832
2196.5,0.8356505036354065
2197.5,0.8328589200973511
2198.5,0.8300045728683472
2199.5,0.8285682201385498
2200.5,0.8231090903282166
2201.5,0.8172709345817566
2202.5,0.8165789246559143
2203.5,0.8168628811836243
2204.5,0.8089004158973694
2205.5,0.8037956357002258
2206.5,0.8040653467178345
2207.5,0.8010613918304443
2208.5,0.7933419346809387
2209.5,0.7920536398887634
2210.5,0.7902343273162842
2211.5,0.7868732213973999
2212.5,0.7815259099006653
2213.5,0.7775169610977173
2214.5,0.7757790088653564
2215.5,0.7743557691574097
2216.5,0.7676191329956055
2217.5,0.764918863773346
2218.5,0.7622144818305969
2219.5,0.759597897529602
2220.5,0.7528821229934692
2221.5,0.7520909309387207
2222.5,0.7506247162818909
2223.5,0.7470940947532654
2224.5,0.744306206703186
2225.5,0.7437164187431335
2226.5,0.7456243634223938
2227.5,0.7384170293807983
2228.5,0.7321233153343201
2229.5,0.7307523488998413
2230.5,0.7280207276344299
2231.5,0.7220941781997681
2232.5,0.7212836146354675
2233.5,0.7194886207580566
2234.5,0.7162025570869446
2235.5,0.7097419500350952
2236.5,0.7087330222129822
2237.5,0.7077440619468689
2238.5,0.7044151425361633
2239.5,0.6961678266525269
2240.5,0.6971803307533264
2241.5,0.6951262950897217
2242.5,0.6909390091896057
2243.5,0.6853228211402893
2244.5,0.6836151480674744
2245.5,0.6823104023933411
2246.5,0.6781130433082581
2247.5,0.6725327968597412
2248.5,0.6719622611999512
2249.5,0.669712245464325
2250.5,0.6651694178581238
2251.5,0.6601452231407166
2252.5,0.6598002314567566
2253.5,0.6560604572296143
2254.5,0.6506860256195068
2255.5,0.6501051783561707
2256.5,0.644993007183075
2257.5,0.6456066370010376
2258.5,0.6395146250724792
2259.5,0.6342037320137024
2260.5,0.6364681124687195
2261.5,0.6314877271652222
2262.5,0.6281605362892151
2263.5,0.624407172203064
2264.5,0.6233502626419067
2265.5,0.6178897023200989
2266.5,0.616579532623291
2267.5,0.612399160861969
2268.5,0.6094880104064941
2269.5,0.6059332489967346
2270.5,0.6038403511047363
2271.5,0.6004776954650879
2272.5,0.6012760996818542
2273.5,0.5945311188697815
2274.5,0.5937537550926208
2275.5,0.592699408531189
2276.5,0.5884774327278137
2277.5,0.5877692699432373
2278.5,0.5821062326431274
2279.5,0.5816424489021301
2280.5,0.5789827108383179
2281.5,0.5741530060768127
2282.5,0.5761656761169434
2283.5,0.5721778273582458
2284.5,0.5709080696105957
2285.5,0.5664933919906616
2286.5,0.5631847381591797
2287.5,0.5640341639518738
2288.5,0.5605922341346741
2289.5,0.55585116147995
2290.5,0.5579280853271484
2291.5,0.554526686668396
2292.5,0.5507619976997375
2293.5,0.5448810458183289
2294.5,0.5455008745193481
2295.5,0.5450064539909363
2296.5,0.5413414239883423
2297.5,0.5394074320793152
2298.5,0.5379198789596558
2299.5,0.5357081294059753
2300.5,0.5339255332946777
2301.5,0.5323745608329773
2302.5,0.5305222868919373
2303.5,0.5269802808761597
2304.5,0.5240955948829651
2305.5,0.5236070156097412
2306.5,0.5204142928123474
2307.5,0.5180631875991821
2308.5,0.5174745917320251
2309.5,0.5151687264442444
2310.5,0.5139954686164856
2311.5,0.5069975852966309
2312.5,0.5113568902015686
2313.5,0.5049753189086914
2314.5,0.5031658411026001
