Time (year),pr (kg m-2 s-1)
2705.5,3.4520631743362173e-05
2706.5,3.4521206544013694e-05
2707.5,3.451963129919022e-05
2708.5,3.4519529435783625e-05
2709.5,3.451856900937855e-05
2710.5,3.45205953635741e-05
2711.5,3.452015880611725e-05
2712.5,3.4519529435783625e-05
2713.5,3.45208500220906e-05
2714.5,3.4520915505709127e-05
2715.5,3.452245073276572e-05
2716.5,3.4521392080932856e-05
2717.5,3.452438613749109e-05
2718.5,3.452606324572116e-05
2719.5,3.452396413194947e-05
2720.5,3.452472446952015e-05
2721.5,3.4525844966992736e-05
2722.5,3.452764212852344e-05
2723.5,3.4525870432844386e-05
2724.5,3.45256739819888e-05
2725.5,3.4526219678809866e-05
2726.5,3.452493911026977e-05
2727.5,3.452535383985378e-05
2728.5,3.45263906638138e-05
2729.5,3.452729288255796e-05
2730.5,3.4528322430560365e-05
2731.5,3.4526747185736895e-05
2732.5,3.452648161328398e-05
2733.5,3.45277767337393e-05
2734.5,3.4526357922004536e-05
2735.5,3.452885721344501e-05
2736.5,3.452775126788765e-05
2737.5,3.452909004408866e-05
2738.5,3.452917735558003e-05
2739.5,3.4529373806435615e-05
2740.5,3.4530836273916066e-05
2741.5,3.4531538403825834e-05
2742.5,3.452980672591366e-05
2743.5,3.4531825804151595e-05
2744.5,3.4529359254520386e-05
2745.5,3.453195677138865e-05
2746.5,3.453144017839804e-05
2747.5,3.453432145761326e-05
2748.5,3.4533262805780396e-05
2749.5,3.4534565202193335e-05
2750.5,3.453766112215817e-05
2751.5,3.453638419159688e-05
2752.5,3.4537828469183296e-05
2753.5,3.4539280022727326e-05
2754.5,3.453872341196984e-05
2755.5,3.453959652688354e-05
2756.5,3.453815952525474e-05
2757.5,3.453824683674611e-05
2758.5,3.4539567423053086e-05
2759.5,3.453726094448939e-05
2760.5,3.4538417821750045e-05
2761.5,3.453838871791959e-05
2762.5,3.453960380284116e-05
2763.5,3.4541542845545337e-05
2764.5,3.4540018532425165e-05
2765.5,3.4542208595667034e-05
2766.5,3.4543732908787206e-05
2767.5,3.4543772926554084e-05
2768.5,3.454600300756283e-05
2769.5,3.454970646998845e-05
2770.5,3.455074329394847e-05
2771.5,3.454962279647589e-05
2772.5,3.4550776035757735e-05
2773.5,3.455172191024758e-05
2774.5,3.455112891970202e-05
2775.5,3.4553217119537294e-05
2776.5,3.455389378359541e-05
2777.5,3.455211117397994e-05
2778.5,3.4552889701444656e-05
2779.5,3.4550550481071696e-05
2780.5,3.454961552051827e-05
2781.5,3.455165642662905e-05
2782.5,3.454943362157792e-05
2783.5,3.454785473877564e-05
2784.5,3.454803299973719e-05
2785.5,3.455001933616586e-05
2786.5,3.455081969150342e-05
2787.5,3.4551751014078036e-05
2788.5,3.455320620560087e-05
2789.5,3.455602200119756e-05
2790.5,3.455673868302256e-05
2791.5,3.455719706835225e-05
2792.5,3.455637488514185e-05
2793.5,3.455605838098563e-05
2794.5,3.455597470747307e-05
2795.5,3.455540718277916e-05
2796.5,3.455340993241407e-05
2797.5,3.455289697740227e-05
2798.5,3.4553802834125236e-05
2799.5,3.455405749264173e-05
2800.5,3.455456317169592e-05
2801.5,3.4555490856291726e-05
2802.5,3.4555218007881194e-05
2803.5,3.455492696957663e-05
2804.5,3.455418845987879e-05
2805.5,3.4557229810161516e-05
2806.5,3.4559234336484224e-05
2807.5,3.4558557672426105e-05
2808.5,3.4556807804619893e-05
2809.5,3.4557182516437024e-05
2810.5,3.455794649198651e-05
2811.5,3.455715341260657e-05
2812.5,3.455712794675492e-05
2813.5,3.455796468188055e-05
2814.5,3.4556582249933854e-05
2815.5,3.4557444450911134e-05
2816.5,3.4556880564196035e-05
2817.5,3.4557895560283214e-05
2818.5,3.4558757761260495e-05
2819.5,3.4558157494757324e-05
2820.5,3.45578882843256e-05
2821.5,3.455940168350935e-05
2822.5,3.455922706052661e-05
2823.5,3.4560882340883836e-05
2824.5,3.4559820051072165e-05
2825.5,3.456285048741847e-05
2826.5,3.4562959626782686e-05
2827.5,3.456226477283053e-05
2828.5,3.456379636190832e-05
2829.5,3.456360354903154e-05
2830.5,3.456661943346262e-05
2831.5,3.456472040852532e-05
2832.5,3.4564749512355775e-05
2833.5,3.4563785447971895e-05
2834.5,3.456456761341542e-05
2835.5,3.456243939581327e-05
2836.5,3.456247577560134e-05
2837.5,3.456292688497342e-05
2838.5,3.4563021472422406e-05
2839.5,3.456385093159042e-05
2840.5,3.456625563558191e-05
2841.5,3.45686603395734e-05
2842.5,3.456909325905144e-05
2843.5,3.457188358879648e-05
2844.5,3.457064667600207e-05
2845.5,3.45731241395697e-05
2846.5,3.4571079595480114e-05
2847.5,3.4573604352772236e-05
2848.5,3.456991908024065e-05
2849.5,3.457328421063721e-05
