Time (year),nbp (PgC a-1)
1850.5,-0.20884796977043152
1851.5,-0.26109328866004944
1852.5,-0.27489814162254333
1853.5,-0.28133320808410645
1854.5,-0.26318565011024475
1855.5,-0.23455148935317993
1856.5,-0.2025012969970703
1857.5,-0.1865825355052948
1858.5,-0.16190527379512787
1859.5,-0.10743680596351624
1860.5,-0.06823654472827911
1861.5,-0.0462120845913887
1862.5,-0.006326921749860048
1863.5,0.08710666000843048
1864.5,0.12658549845218658
1865.5,0.1570505052804947
1866.5,0.24114757776260376
1867.5,0.30637842416763306
1868.5,0.38007840514183044
1869.5,0.46396005153656006
1870.5,0.5344514846801758
1871.5,0.6215648651123047
1872.5,0.7294436693191528
1873.5,0.8309240341186523
1874.5,0.9370681643486023
1875.5,1.0712709426879883
1876.5,1.17787766456604
1877.5,1.3488670587539673
1878.5,1.4991397857666016
1879.5,1.6343811750411987
1880.5,1.790738582611084
1881.5,1.977295160293579
1882.5,2.133329391479492
1883.5,2.307370662689209
1884.5,2.4946231842041016
1885.5,2.650014877319336
1886.5,2.802481174468994
1887.5,2.963899850845337
1888.5,3.1309988498687744
1889.5,3.3035547733306885
1890.5,3.4750375747680664
1891.5,3.6543943881988525
1892.5,3.817936658859253
1893.5,3.989577531814575
1894.5,4.0975775718688965
1895.5,4.230287551879883
1896.5,4.3503217697143555
1897.5,4.3969035148620605
1898.5,4.466028690338135
1899.5,4.498751163482666
1900.5,4.563971996307373
1901.5,4.581240653991699
1902.5,4.664846420288086
1903.5,4.669034957885742
1904.5,4.680920600891113
1905.5,4.654066562652588
1906.5,4.642688274383545
1907.5,4.5996317863464355
1908.5,4.571616172790527
1909.5,4.50314474105835
1910.5,4.4298787117004395
1911.5,4.352169036865234
1912.5,4.269923686981201
1913.5,4.126449108123779
1914.5,4.020327091217041
1915.5,3.8779261112213135
1916.5,3.722118854522705
1917.5,3.5934371948242188
1918.5,3.4445221424102783
1919.5,3.3079376220703125
1920.5,3.140840768814087
1921.5,2.988661527633667
1922.5,2.805684804916382
1923.5,2.679758310317993
1924.5,2.514826536178589
1925.5,2.376347780227661
1926.5,2.20359468460083
1927.5,2.0610086917877197
1928.5,1.906028151512146
1929.5,1.7655372619628906
1930.5,1.646493911743164
1931.5,1.518779993057251
1932.5,1.406030535697937
1933.5,1.2863869667053223
1934.5,1.1961451768875122
1935.5,1.1226086616516113
1936.5,1.0157324075698853
1937.5,0.941580057144165
1938.5,0.8389809131622314
1939.5,0.7580500841140747
1940.5,0.6582541465759277
1941.5,0.6178554892539978
1942.5,0.5049833059310913
1943.5,0.47221240401268005
1944.5,0.39690011739730835
1945.5,0.3383258581161499
1946.5,0.25628527998924255
1947.5,0.2413558065891266
1948.5,0.16197168827056885
1949.5,0.11948807537555695
1950.5,0.044072266668081284
1951.5,0.0513266995549202
1952.5,-0.02089904248714447
1953.5,-0.035224854946136475
1954.5,-0.08240927010774612
1955.5,-0.14677439630031586
1956.5,-0.19795161485671997
1957.5,-0.19808374345302582
1958.5,-0.2488282322883606
1959.5,-0.2717015743255615
1960.5,-0.30001118779182434
1961.5,-0.3242889642715454
1962.5,-0.3340202867984772
1963.5,-0.3468318581581116
1964.5,-0.35985079407691956
1965.5,-0.37477242946624756
1966.5,-0.36396732926368713
1967.5,-0.40251123905181885
1968.5,-0.40242892503738403
1969.5,-0.4227876365184784
1970.5,-0.4341007173061371
1971.5,-0.41943952441215515
1972.5,-0.4322451651096344
1973.5,-0.4438169300556183
1974.5,-0.45300042629241943
1975.5,-0.45344799757003784
1976.5,-0.4803226590156555
1977.5,-0.4406723380088806
1978.5,-0.434156596660614
1979.5,-0.45931199193000793
1980.5,-0.4724353849887848
1981.5,-0.48153242468833923
1982.5,-0.46437063813209534
1983.5,-0.4949445426464081
1984.5,-0.46834298968315125
1985.5,-0.4616871476173401
1986.5,-0.49307483434677124
1987.5,-0.4632430970668793
1988.5,-0.47322386503219604
1989.5,-0.4385983645915985
1990.5,-0.4534660577774048
1991.5,-0.4425123929977417
1992.5,-0.4340193271636963
1993.5,-0.4315553903579712
1994.5,-0.4506987929344177
1995.5,-0.4491816759109497
1996.5,-0.416800856590271
1997.5,-0.4312790334224701
1998.5,-0.4331532120704651
1999.5,-0.4352411925792694
2000.5,-0.4309966266155243
2001.5,-0.42100754380226135
2002.5,-0.42414653301239014
2003.5,-0.4532109498977661
2004.5,-0.4163493514060974
2005.5,-0.4467955231666565
2006.5,-0.43755558133125305
2007.5,-0.42170315980911255
2008.5,-0.4162338972091675
2009.5,-0.41592884063720703
2010.5,-0.45436516404151917
2011.5,-0.43655040860176086
2012.5,-0.4324378967285156
2013.5,-0.43052938580513
2014.5,-0.4350607991218567
2015.5,-0.4258420765399933
2016.5,-0.441006600856781
2017.5,-0.43165504932403564
2018.5,-0.4226438105106354
2019.5,-0.41457197070121765
2020.5,-0.41614940762519836
2021.5,-0.3780571222305298
2022.5,-0.39606761932373047
2023.5,-0.4077237546443939
2024.5,-0.4048534631729126
2025.5,-0.3860839307308197
2026.5,-0.4017149806022644
2027.5,-0.40947961807250977
2028.5,-0.3919624984264374
2029.5,-0.39204543828964233
2030.5,-0.38591960072517395
2031.5,-0.3725598454475403
2032.5,-0.3240625262260437
2033.5,-0.350754976272583
2034.5,-0.362019419670105
2035.5,-0.36350131034851074
2036.5,-0.3317234218120575
2037.5,-0.3400658667087555
2038.5,-0.32873135805130005
2039.5,-0.34185999631881714
2040.5,-0.33961114287376404
2041.5,-0.3262310028076172
2042.5,-0.31806787848472595
2043.5,-0.3244189918041229
2044.5,-0.325517863035202
2045.5,-0.30442720651626587
2046.5,-0.2850140929222107
2047.5,-0.28839367628097534
2048.5,-0.2946990132331848
2049.5,-0.3065269887447357
2050.5,-0.2699591815471649
2051.5,-0.25347694754600525
2052.5,-0.25132548809051514
2053.5,-0.25990328192710876
2054.5,-0.2566882371902466
2055.5,-0.24567720293998718
2056.5,-0.2176278531551361
2057.5,-0.23305967450141907
2058.5,-0.24728484451770782
2059.5,-0.24058137834072113
2060.5,-0.2507860064506531
2061.5,-0.22601370513439178
2062.5,-0.21632619202136993
2063.5,-0.20159384608268738
2064.5,-0.23979783058166504
2065.5,-0.2185155749320984
2066.5,-0.20609040558338165
2067.5,-0.22002802789211273
2068.5,-0.20528359711170197
2069.5,-0.2130340337753296
2070.5,-0.20314112305641174
2071.5,-0.19339124858379364
2072.5,-0.2132885456085205
2073.5,-0.1987387239933014
2074.5,-0.19467389583587646
2075.5,-0.1794406920671463
2076.5,-0.17957210540771484
2077.5,-0.20343612134456635
2078.5,-0.20000562071800232
2079.5,-0.18107247352600098
2080.5,-0.19026899337768555
2081.5,-0.14068011939525604
2082.5,-0.1719793677330017
2083.5,-0.1828726977109909
2084.5,-0.1588641107082367
2085.5,-0.1589316427707672
2086.5,-0.1343112736940384
2087.5,-0.1679181307554245
2088.5,-0.1679614782333374
2089.5,-0.18583759665489197
2090.5,-0.15202182531356812
2091.5,-0.17851142585277557
2092.5,-0.14218483865261078
2093.5,-0.14142268896102905
2094.5,-0.1484169363975525
2095.5,-0.196061372756958
2096.5,-0.17690153419971466
2097.5,-0.17082470655441284
2098.5,-0.14725999534130096
2099.5,-0.13984258472919464
2100.5,-0.17103411257266998
2101.5,-0.17258940637111664
2102.5,-0.16493745148181915
2103.5,-0.161912202835083
2104.5,-0.15642224252223969
2105.5,-0.13874056935310364
2106.5,-0.1655314862728119
2107.5,-0.1642128974199295
2108.5,-0.1584133505821228
2109.5,-0.18250733613967896
2110.5,-0.1605859398841858
2111.5,-0.1596178412437439
2112.5,-0.14762353897094727
2113.5,-0.17745783925056458
2114.5,-0.19644445180892944
2115.5,-0.1827055662870407
2116.5,-0.18615898489952087
2117.5,-0.16246959567070007
2118.5,-0.16502386331558228
2119.5,-0.18733817338943481
2120.5,-0.1883784383535385
2121.5,-0.20323225855827332
2122.5,-0.19720205664634705
2123.5,-0.1797192394733429
2124.5,-0.18924184143543243
2125.5,-0.20226126909255981
2126.5,-0.2146344631910324
2127.5,-0.19101057946681976
2128.5,-0.188258558511734
2129.5,-0.18491008877754211
2130.5,-0.21428528428077698
2131.5,-0.22926484048366547
2132.5,-0.24749787151813507
2133.5,-0.21409128606319427
2134.5,-0.2166377753019333
2135.5,-0.2283046692609787
2136.5,-0.216093510389328
2137.5,-0.2141532599925995
2138.5,-0.22568608820438385
2139.5,-0.22912456095218658
2140.5,-0.231069415807724
2141.5,-0.2430126965045929
2142.5,-0.27055293321609497
2143.5,-0.2544465959072113
2144.5,-0.256597638130188
2145.5,-0.25572335720062256
2146.5,-0.23685699701309204
2147.5,-0.22143200039863586
2148.5,-0.25081172585487366
2149.5,-0.22696004807949066
2150.5,-0.2525143623352051
2151.5,-0.2563266456127167
2152.5,-0.2520608603954315
2153.5,-0.2562038004398346
2154.5,-0.2553790509700775
2155.5,-0.2530211806297302
2156.5,-0.22232256829738617
2157.5,-0.20460499823093414
2158.5,-0.22669580578804016
2159.5,-0.22934381663799286
2160.5,-0.22830535471439362
2161.5,-0.21819616854190826
2162.5,-0.24555684626102448
2163.5,-0.23240691423416138
2164.5,-0.25042515993118286
2165.5,-0.21447397768497467
2166.5,-0.1912902444601059
2167.5,-0.2336030751466751
2168.5,-0.22129741311073303
2169.5,-0.23499612510204315
2170.5,-0.2279033362865448
2171.5,-0.21234489977359772
2172.5,-0.23591667413711548
2173.5,-0.23123612999916077
2174.5,-0.23460975289344788
2175.5,-0.24342381954193115
2176.5,-0.221985325217247
2177.5,-0.26840999722480774
2178.5,-0.2470317929983139
2179.5,-0.23854894936084747
2180.5,-0.25976088643074036
2181.5,-0.25140276551246643
2182.5,-0.23668251931667328
2183.5,-0.23578031361103058
2184.5,-0.2190954089164734
2185.5,-0.2273193746805191
2186.5,-0.202921524643898
2187.5,-0.20347917079925537
2188.5,-0.23574084043502808
2189.5,-0.23190927505493164
2190.5,-0.22595421969890594
2191.5,-0.23529189825057983
2192.5,-0.2260446846485138
2193.5,-0.21808412671089172
2194.5,-0.21853314340114594
2195.5,-0.2235378623008728
2196.5,-0.24495165050029755
2197.5,-0.24366220831871033
2198.5,-0.23554006218910217
2199.5,-0.24311795830726624
2200.5,-0.2501186430454254
2201.5,-0.22896607220172882
2202.5,-0.23290105164051056
2203.5,-0.2435425966978073
2204.5,-0.2182127982378006
2205.5,-0.20709918439388275
2206.5,-0.21320773661136627
2207.5,-0.21685154736042023
2208.5,-0.21077562868595123
2209.5,-0.23476822674274445
2210.5,-0.20539581775665283
2211.5,-0.18266721069812775
2212.5,-0.19934427738189697
2213.5,-0.20996299386024475
2214.5,-0.21303802728652954
2215.5,-0.21443015336990356
2216.5,-0.22984805703163147
2217.5,-0.23161077499389648
2218.5,-0.21247774362564087
2219.5,-0.17517828941345215
2220.5,-0.1844421774148941
2221.5,-0.17220279574394226
2222.5,-0.1520269364118576
2223.5,-0.167199045419693
2224.5,-0.15611566603183746
2225.5,-0.14343485236167908
2226.5,-0.16669631004333496
2227.5,-0.1857016533613205
2228.5,-0.18294063210487366
2229.5,-0.17169982194900513
2230.5,-0.1983308345079422
2231.5,-0.16704924404621124
2232.5,-0.17823642492294312
2233.5,-0.1614157110452652
2234.5,-0.13932092487812042
2235.5,-0.14396972954273224
2236.5,-0.1492023766040802
2237.5,-0.1131303533911705
2238.5,-0.15244147181510925
2239.5,-0.13213476538658142
2240.5,-0.15888799726963043
2241.5,-0.13186010718345642
2242.5,-0.14002570509910583
2243.5,-0.15071260929107666
2244.5,-0.13355664908885956
2245.5,-0.13166823983192444
2246.5,-0.15044516324996948
2247.5,-0.10736538469791412
2248.5,-0.11670632660388947
2249.5,-0.13036876916885376
2250.5,-0.08759696036577225
2251.5,-0.1226436197757721
2252.5,-0.143465057015419
2253.5,-0.11643392592668533
2254.5,-0.1282413750886917
2255.5,-0.10315407067537308
2256.5,-0.11068033427000046
2257.5,-0.11856894195079803
2258.5,-0.1375446617603302
2259.5,-0.13793140649795532
2260.5,-0.11036170274019241
2261.5,-0.12846815586090088
2262.5,-0.11158549785614014
2263.5,-0.14872822165489197
2264.5,-0.1454669088125229
2265.5,-0.15168048441410065
2266.5,-0.1324547380208969
2267.5,-0.10916981846094131
2268.5,-0.11219751089811325
2269.5,-0.11655063927173615
2270.5,-0.1417454481124878
2271.5,-0.1705758273601532
2272.5,-0.1490231603384018
2273.5,-0.10244759172201157
2274.5,-0.12909770011901855
2275.5,-0.14531418681144714
2276.5,-0.15207639336585999
2277.5,-0.18360599875450134
2278.5,-0.16038784384727478
2279.5,-0.15070265531539917
2280.5,-0.11786998808383942
2281.5,-0.12595699727535248
2282.5,-0.16140836477279663
2283.5,-0.17026637494564056
2284.5,-0.1780015528202057
2285.5,-0.15551021695137024
2286.5,-0.16193464398384094
2287.5,-0.14236396551132202
2288.5,-0.128230482339859
2289.5,-0.15440911054611206
2290.5,-0.15456441044807434
2291.5,-0.12120498716831207
2292.5,-0.1266077309846878
2293.5,-0.11275485903024673
2294.5,-0.12872590124607086
2295.5,-0.1483079195022583
2296.5,-0.1316932737827301
2297.5,-0.16723470389842987
2298.5,-0.1723826676607132
2299.5,-0.14265762269496918
2300.5,-0.1470690667629242
2301.5,-0.14240771532058716
2302.5,-0.1604345440864563
2303.5,-0.18142269551753998
2304.5,-0.1698678433895111
2305.5,-0.16969768702983856
2306.5,-0.12216577678918839
2307.5,-0.10177808254957199
2308.5,-0.12597672641277313
2309.5,-0.12762217223644257
2310.5,-0.11967305839061737
2311.5,-0.12559574842453003
2312.5,-0.13517367839813232
2313.5,-0.11225629597902298
2314.5,-0.10807690024375916
2315.5,-0.13214170932769775
2316.5,-0.16257579624652863
2317.5,-0.18213096261024475
2318.5,-0.17334620654582977
2319.5,-0.15233594179153442
2320.5,-0.13889338076114655
2321.5,-0.08362454921007156
2322.5,-0.09576578438282013
2323.5,-0.12012560665607452
2324.5,-0.13613133132457733
2325.5,-0.08601325005292892
2326.5,-0.09826146811246872
2327.5,-0.08408937603235245
2328.5,-0.11279088258743286
2329.5,-0.1545485556125641
2330.5,-0.16496966779232025
2331.5,-0.17268793284893036
2332.5,-0.15703703463077545
2333.5,-0.15197981894016266
2334.5,-0.13827632367610931
2335.5,-0.11080943048000336
2336.5,-0.12992888689041138
2337.5,-0.08813819289207458
2338.5,-0.12590572237968445
2339.5,-0.04954303056001663
2340.5,-0.07496614009141922
2341.5,-0.08140601217746735
2342.5,-0.08600346744060516
2343.5,-0.10404475033283234
2344.5,-0.12457592040300369
2345.5,-0.11001131683588028
2346.5,-0.09920267760753632
2347.5,-0.12700562179088593
2348.5,-0.12352313101291656
2349.5,-0.11546771973371506
2350.5,-0.12294849008321762
2351.5,-0.09459425508975983
2352.5,-0.07768043130636215
2353.5,-0.05971342325210571
2354.5,-0.08115123212337494
2355.5,-0.06979408115148544
2356.5,-0.07244594395160675
2357.5,-0.08761611580848694
2358.5,-0.11332608014345169
2359.5,-0.1120493933558464
2360.5,-0.14903898537158966
2361.5,-0.10966859012842178
2362.5,-0.0968146100640297
2363.5,-0.13212163746356964
2364.5,-0.09889847040176392
2365.5,-0.03423680365085602
2366.5,-0.04677195847034454
2367.5,-0.0594463087618351
2368.5,-0.045598454773426056
2369.5,-0.055367209017276764
2370.5,-0.06497300416231155
2371.5,-0.06788086891174316
2372.5,-0.08311105519533157
2373.5,-0.09795471280813217
2374.5,-0.11665349453687668
2375.5,-0.13995864987373352
2376.5,-0.12702420353889465
2377.5,-0.1164008304476738
2378.5,-0.09651775658130646
2379.5,-0.0641411766409874
2380.5,-0.05983844771981239
2381.5,-0.046033672988414764
2382.5,-0.0859721377491951
2383.5,-0.05878067389130592
2384.5,-0.02378424070775509
2385.5,-0.04920952022075653
2386.5,-0.07241057604551315
2387.5,-0.06060383841395378
2388.5,-0.11887456476688385
2389.5,-0.13720041513442993
2390.5,-0.09883203357458115
2391.5,-0.06980562210083008
2392.5,-0.0404011495411396
2393.5,-0.029793601483106613
2394.5,-0.04886958375573158
2395.5,-0.04452909901738167
2396.5,-0.03855780512094498
2397.5,-0.02587888017296791
2398.5,-0.012711182236671448
2399.5,-0.036979541182518005
2400.5,-0.04128463566303253
2401.5,-0.07156851887702942
2402.5,-0.10365105420351028
2403.5,-0.08219795674085617
2404.5,-0.041236504912376404
2405.5,-0.03206286579370499
2406.5,-0.06434745341539383
2407.5,-0.06407210975885391
2408.5,-0.04884624481201172
2409.5,-0.08681252598762512
2410.5,-0.07252167165279388
2411.5,-0.04791638255119324
2412.5,-0.05601659417152405
2413.5,-0.041756629943847656
2414.5,-0.07253052294254303
2415.5,-0.08471992611885071
2416.5,-0.10350139439105988
2417.5,-0.052003294229507446
2418.5,-0.07170097529888153
2419.5,-0.05392559990286827
2420.5,-0.0389258936047554
2421.5,-0.03300342336297035
2422.5,-0.036028049886226654
2423.5,-0.025952976197004318
2424.5,-0.038888487964868546
2425.5,-0.028386496007442474
2426.5,-0.02846168540418148
2427.5,-0.023935537785291672
2428.5,-0.060843273997306824
2429.5,-0.08029753714799881
2430.5,-0.046871982514858246
2431.5,-0.03692483529448509
2432.5,-0.02954808995127678
2433.5,-0.007098314352333546
2434.5,-0.014571182429790497
2435.5,-0.040408480912446976
2436.5,-0.0752396434545517
2437.5,-0.03988637030124664
2438.5,-0.04046439751982689
2439.5,-0.04312398284673691
2440.5,-0.032556336373090744
2441.5,-0.051044825464487076
2442.5,-0.06616803258657455
2443.5,-0.08808709681034088
2444.5,-0.043416526168584824
2445.5,-0.05652701482176781
2446.5,-0.04127240553498268
2447.5,-0.053182974457740784
2448.5,-0.045170851051807404
2449.5,-0.04022177308797836
2450.5,-0.0613216832280159
2451.5,-0.06579630821943283
2452.5,-0.0334308035671711
2453.5,-0.02568831294775009
2454.5,-0.06168987974524498
2455.5,-0.07383648306131363
2456.5,-0.07301922142505646
2457.5,-0.0627351626753807
2458.5,-0.054435309022665024
2459.5,-0.04129822924733162
2460.5,-0.03940257057547569
2461.5,-0.04784897714853287
2462.5,-0.017319966107606888
2463.5,-0.019063688814640045
2464.5,-0.0019414022099226713
2465.5,-0.021690761670470238
2466.5,-0.02397729642689228
2467.5,-0.019357897341251373
2468.5,-0.005942282732576132
2469.5,0.00856110081076622
2470.5,-0.02831604890525341
2471.5,-0.01457084622234106
2472.5,-0.03303993120789528
2473.5,-0.045664798468351364
2474.5,-0.05602138116955757
2475.5,-0.01645977981388569
2476.5,-0.04921567812561989
2477.5,-0.046461161226034164
2478.5,-0.08393213152885437
2479.5,-0.055795688182115555
2480.5,-0.07725195586681366
2481.5,-0.05917053297162056
2482.5,-0.03338468447327614
2483.5,-0.06156448274850845
2484.5,-0.05005643889307976
2485.5,-0.05854114145040512
2486.5,-0.07618813961744308
2487.5,-0.05805880203843117
2488.5,-0.07803500443696976
2489.5,-0.06920976936817169
2490.5,-0.09105569869279861
2491.5,-0.08205118030309677
2492.5,-0.11865374445915222
2493.5,-0.08136943727731705
2494.5,-0.04484730213880539
2495.5,-0.012622635811567307
2496.5,-0.01680983416736126
2497.5,0.009897883981466293
2498.5,0.015673989430069923
2499.5,0.028547387570142746
2500.5,0.03799954801797867
2501.5,0.01780843548476696
2502.5,0.03700096532702446
2503.5,0.021797236055135727
2504.5,0.02026977203786373
2505.5,0.026295149698853493
2506.5,-0.015609204769134521
2507.5,-0.021577587351202965
2508.5,-0.014109370298683643
2509.5,0.007103711366653442
2510.5,0.005749044939875603
2511.5,0.030960259959101677
2512.5,0.018847009167075157
2513.5,0.007939008064568043
2514.5,0.01277880184352398
2515.5,0.05949295684695244
2516.5,0.029936468228697777
2517.5,0.03992266580462456
2518.5,0.060035448521375656
2519.5,0.052464455366134644
2520.5,0.010365285910665989
2521.5,-0.03615306690335274
2522.5,-0.028691474348306656
2523.5,-0.02916664071381092
2524.5,-0.00038955570198595524
2525.5,-0.00572978425770998
2526.5,-0.022538142278790474
2527.5,-0.01278888713568449
2528.5,-0.01883026584982872
2529.5,-0.020560910925269127
2530.5,-0.0063044545240700245
2531.5,0.01974441669881344
2532.5,8.957498357631266e-05
2533.5,0.004350361879914999
2534.5,-0.0037820907309651375
2535.5,0.03334176912903786
2536.5,0.007421181537210941
2537.5,-0.002714848844334483
2538.5,0.006988519337028265
2539.5,-0.029476558789610863
2540.5,-0.015757596120238304
2541.5,-0.01769137941300869
2542.5,-0.016847556456923485
2543.5,-0.055853940546512604
2544.5,-0.021255092695355415
2545.5,-0.007958141155540943
2546.5,-0.007715655490756035
2547.5,0.04122240096330643
2548.5,0.021450422704219818
2549.5,0.011668658815324306
2550.5,0.013231522403657436
2551.5,0.03864574059844017
2552.5,0.005875930190086365
2553.5,0.030873578041791916
2554.5,-0.006629661191254854
2555.5,0.01651163585484028
2556.5,-0.0025680679827928543
2557.5,-0.02440105751156807
2558.5,-0.017143497243523598
2559.5,0.0001251247012987733
2560.5,0.0019107997650280595
2561.5,-0.0135355144739151
2562.5,-0.008943396620452404
2563.5,0.007565617561340332
2564.5,-0.019106527790427208
2565.5,0.009496002458035946
2566.5,0.02803012914955616
2567.5,0.023389458656311035
2568.5,-0.003597051138058305
2569.5,-0.0062831612303853035
2570.5,0.024453753605484962
2571.5,0.0015249951975420117
2572.5,-0.0020361049100756645
2573.5,-0.004591807257384062
2574.5,-0.015617267228662968
2575.5,-0.021891659125685692
2576.5,-0.03671245649456978
2577.5,-0.025110309943556786
2578.5,-0.02755972370505333
2579.5,-0.008327163755893707
2580.5,-0.033152054995298386
2581.5,-0.0163583867251873
2582.5,0.0018028634367510676
2583.5,-0.007308239117264748
2584.5,-0.008443683385848999
2585.5,0.01091309729963541
2586.5,0.0389142781496048
2587.5,0.012569962069392204
2588.5,0.036503247916698456
2589.5,0.01502856332808733
2590.5,0.010394529439508915
2591.5,-0.011028289794921875
2592.5,0.0013572279131039977
2593.5,-0.03535958379507065
2594.5,-0.01609182171523571
2595.5,-0.020293699577450752
2596.5,-0.009998612105846405
2597.5,-0.03657778352499008
2598.5,0.001550764194689691
2599.5,-0.01969320885837078
2600.5,0.03324976935982704
2601.5,-0.0011595694813877344
2602.5,0.025932632386684418
2603.5,0.026645958423614502
2604.5,0.01722317561507225
2605.5,0.013270973227918148
2606.5,0.021536972373723984
2607.5,0.03177592158317566
2608.5,0.02651619166135788
2609.5,0.01150224357843399
2610.5,-0.008421868085861206
2611.5,-0.0231575109064579
2612.5,-0.016933279111981392
2613.5,-0.015507560223340988
2614.5,0.005669543985277414
2615.5,0.0094132199883461
2616.5,0.015738312155008316
2617.5,0.00454547256231308
2618.5,0.009665526449680328
2619.5,0.03625220060348511
2620.5,0.04329371824860573
2621.5,0.014455503784120083
2622.5,0.020746035501360893
2623.5,0.04347934201359749
2624.5,0.02580544725060463
2625.5,0.042942460626363754
2626.5,0.009623891673982143
2627.5,-0.0027737810742110014
2628.5,-0.023227723315358162
2629.5,-0.022375065833330154
2630.5,-0.005771135911345482
2631.5,0.010282427072525024
2632.5,0.015999456867575645
2633.5,0.008025654591619968
2634.5,0.011700444854795933
2635.5,0.023473724722862244
2636.5,0.0036176221910864115
2637.5,0.02975098043680191
2638.5,0.034678731113672256
2639.5,0.049686748534440994
2640.5,0.0029927268624305725
2641.5,0.008795471861958504
2642.5,0.012663519009947777
2643.5,-0.003444053465500474
2644.5,-0.004664251580834389
2645.5,-0.01040556002408266
2646.5,-0.00582438288256526
2647.5,-0.01564582996070385
2648.5,-0.01299699954688549
2649.5,-0.008160825818777084
2650.5,0.011777389794588089
2651.5,0.02576778456568718
2652.5,0.01859254390001297
2653.5,0.013317564502358437
2654.5,0.0019205438438802958
2655.5,0.019708286970853806
2656.5,0.015533212572336197
2657.5,0.01315502543002367
2658.5,0.007865594699978828
2659.5,-0.018351444974541664
2660.5,-0.01837434060871601
