Time (year),gpp (PgC a-1)
1850.5,126.2296142578125
1851.5,126.2641830444336
1852.5,126.28777313232422
1853.5,126.3280258178711
1854.5,126.3770751953125
1855.5,126.4638900756836
1856.5,126.52871704101562
1857.5,126.5833740234375
1858.5,126.61593627929688
1859.5,126.72859191894531
1860.5,126.79627990722656
1861.5,126.86338806152344
1862.5,126.96028137207031
1863.5,127.10111236572266
1864.5,127.18779754638672
1865.5,127.33631134033203
1866.5,127.4952392578125
1867.5,127.64069366455078
1868.5,127.85174560546875
1869.5,128.07833862304688
1870.5,128.30111694335938
1871.5,128.5776824951172
1872.5,128.8810272216797
1873.5,129.2170867919922
1874.5,129.57379150390625
1875.5,129.9891357421875
1876.5,130.35955810546875
1877.5,130.8299102783203
1878.5,131.31671142578125
1879.5,131.87643432617188
1880.5,132.42604064941406
1881.5,133.06068420410156
1882.5,133.69459533691406
1883.5,134.3621826171875
1884.5,135.12559509277344
1885.5,135.90972900390625
1886.5,136.72036743164062
1887.5,137.59959411621094
1888.5,138.42269897460938
1889.5,139.35716247558594
1890.5,140.22381591796875
1891.5,141.1595001220703
1892.5,142.04786682128906
1893.5,143.03309631347656
1894.5,143.93345642089844
1895.5,144.9117889404297
1896.5,145.86749267578125
1897.5,146.78273010253906
1898.5,147.72711181640625
1899.5,148.63548278808594
1900.5,149.58633422851562
1901.5,150.48158264160156
1902.5,151.36659240722656
1903.5,152.22621154785156
1904.5,153.08314514160156
1905.5,153.9205780029297
1906.5,154.74728393554688
1907.5,155.5070343017578
1908.5,156.2672119140625
1909.5,156.9873809814453
1910.5,157.6381072998047
1911.5,158.25442504882812
1912.5,158.85818481445312
1913.5,159.39572143554688
1914.5,159.9243927001953
1915.5,160.4004669189453
1916.5,160.84637451171875
1917.5,161.27294921875
1918.5,161.6106414794922
1919.5,161.97828674316406
1920.5,162.2436065673828
1921.5,162.54115295410156
1922.5,162.70333862304688
1923.5,162.94166564941406
1924.5,163.0785369873047
1925.5,163.2420196533203
1926.5,163.33531188964844
1927.5,163.4147491455078
1928.5,163.46449279785156
1929.5,163.49905395507812
1930.5,163.50465393066406
1931.5,163.49949645996094
1932.5,163.46620178222656
1933.5,163.3935089111328
1934.5,163.3057098388672
1935.5,163.24778747558594
1936.5,163.09954833984375
1937.5,163.01197814941406
1938.5,162.8441619873047
1939.5,162.7506103515625
1940.5,162.6019287109375
1941.5,162.47946166992188
1942.5,162.3032989501953
1943.5,162.20152282714844
1944.5,162.02456665039062
1945.5,161.919677734375
1946.5,161.72384643554688
1947.5,161.60316467285156
1948.5,161.47146606445312
1949.5,161.3218231201172
1950.5,161.15081787109375
1951.5,161.03515625
1952.5,160.82513427734375
1953.5,160.7141876220703
1954.5,160.57298278808594
1955.5,160.39552307128906
1956.5,160.2718963623047
1957.5,160.15042114257812
1958.5,159.95558166503906
1959.5,159.86705017089844
1960.5,159.72190856933594
1961.5,159.6111602783203
1962.5,159.4519805908203
1963.5,159.38047790527344
1964.5,159.2699737548828
1965.5,159.16017150878906
1966.5,159.087890625
1967.5,158.96945190429688
1968.5,158.8863067626953
1969.5,158.79751586914062
1970.5,158.71315002441406
1971.5,158.65061950683594
1972.5,158.54930114746094
1973.5,158.48216247558594
1974.5,158.3847198486328
1975.5,158.3362274169922
1976.5,158.2257843017578
1977.5,158.17636108398438
1978.5,158.08868408203125
1979.5,158.02752685546875
1980.5,157.9614715576172
1981.5,157.8837127685547
1982.5,157.80091857910156
1983.5,157.75552368164062
1984.5,157.68927001953125
1985.5,157.6331024169922
1986.5,157.5547332763672
1987.5,157.51773071289062
1988.5,157.429931640625
1989.5,157.39474487304688
1990.5,157.32513427734375
1991.5,157.2756805419922
1992.5,157.2430419921875
1993.5,157.1854705810547
1994.5,157.1145477294922
1995.5,157.083740234375
1996.5,157.05564880371094
1997.5,156.97645568847656
1998.5,156.95555114746094
1999.5,156.90280151367188
2000.5,156.8436279296875
2001.5,156.81118774414062
2002.5,156.80836486816406
2003.5,156.7318115234375
2004.5,156.714599609375
2005.5,156.64334106445312
2006.5,156.6082000732422
2007.5,156.58157348632812
2008.5,156.5255584716797
2009.5,156.520751953125
2010.5,156.4587860107422
2011.5,156.44927978515625
2012.5,156.3975372314453
2013.5,156.36737060546875
2014.5,156.32371520996094
2015.5,156.32859802246094
2016.5,156.28115844726562
2017.5,156.2575225830078
2018.5,156.23391723632812
2019.5,156.19476318359375
2020.5,156.1769256591797
2021.5,156.17701721191406
2022.5,156.08731079101562
2023.5,156.08863830566406
2024.5,156.05250549316406
2025.5,156.0318603515625
2026.5,155.9976806640625
2027.5,156.0089874267578
2028.5,155.96844482421875
2029.5,155.9384765625
2030.5,155.92539978027344
2031.5,155.89422607421875
2032.5,155.89459228515625
2033.5,155.86563110351562
2034.5,155.84390258789062
2035.5,155.80169677734375
2036.5,155.77627563476562
2037.5,155.75750732421875
2038.5,155.74229431152344
2039.5,155.72744750976562
2040.5,155.69558715820312
2041.5,155.67567443847656
2042.5,155.66287231445312
2043.5,155.64141845703125
2044.5,155.6088409423828
2045.5,155.6258087158203
2046.5,155.62081909179688
2047.5,155.57350158691406
2048.5,155.57449340820312
2049.5,155.5341033935547
2050.5,155.5308837890625
2051.5,155.521728515625
2052.5,155.48446655273438
2053.5,155.45782470703125
2054.5,155.46690368652344
2055.5,155.4279022216797
2056.5,155.43670654296875
2057.5,155.40899658203125
2058.5,155.39529418945312
2059.5,155.35911560058594
2060.5,155.34841918945312
2061.5,155.3338165283203
2062.5,155.32009887695312
2063.5,155.3168487548828
2064.5,155.26776123046875
2065.5,155.26637268066406
2066.5,155.26454162597656
2067.5,155.21270751953125
2068.5,155.22366333007812
2069.5,155.20753479003906
2070.5,155.1727294921875
2071.5,155.19329833984375
2072.5,155.13922119140625
2073.5,155.1163330078125
2074.5,155.10755920410156
2075.5,155.1255340576172
2076.5,155.10055541992188
2077.5,155.07699584960938
2078.5,155.07476806640625
2079.5,155.0179901123047
2080.5,155.04116821289062
2081.5,155.05557250976562
2082.5,154.99227905273438
2083.5,155.01055908203125
2084.5,154.9796142578125
2085.5,154.9537353515625
2086.5,154.9519805908203
2087.5,154.94358825683594
2088.5,154.90878295898438
2089.5,154.90000915527344
2090.5,154.8862762451172
2091.5,154.89002990722656
2092.5,154.88296508789062
2093.5,154.85548400878906
2094.5,154.85467529296875
2095.5,154.79937744140625
2096.5,154.8181610107422
2097.5,154.8218994140625
2098.5,154.77651977539062
2099.5,154.78680419921875
2100.5,154.7537078857422
2101.5,154.72900390625
2102.5,154.71734619140625
2103.5,154.71493530273438
2104.5,154.69207763671875
2105.5,154.6923370361328
2106.5,154.6582489013672
2107.5,154.65087890625
2108.5,154.6452178955078
2109.5,154.64987182617188
2110.5,154.6295623779297
2111.5,154.6291961669922
2112.5,154.6157684326172
2113.5,154.56698608398438
2114.5,154.57774353027344
2115.5,154.5301513671875
2116.5,154.54771423339844
2117.5,154.5728302001953
2118.5,154.51805114746094
2119.5,154.5203094482422
2120.5,154.4941864013672
2121.5,154.5068817138672
2122.5,154.4634552001953
2123.5,154.47682189941406
2124.5,154.48023986816406
2125.5,154.4533233642578
2126.5,154.4445343017578
2127.5,154.44454956054688
2128.5,154.4265594482422
2129.5,154.44183349609375
2130.5,154.42213439941406
2131.5,154.40374755859375
2132.5,154.3867950439453
2133.5,154.38339233398438
2134.5,154.38612365722656
2135.5,154.39218139648438
2136.5,154.38478088378906
2137.5,154.3910369873047
2138.5,154.36134338378906
2139.5,154.38186645507812
2140.5,154.38380432128906
2141.5,154.41969299316406
2142.5,154.38438415527344
2143.5,154.38853454589844
2144.5,154.3874969482422
2145.5,154.3861083984375
2146.5,154.37185668945312
2147.5,154.41529846191406
2148.5,154.35498046875
2149.5,154.39511108398438
2150.5,154.38278198242188
2151.5,154.37449645996094
2152.5,154.40074157714844
2153.5,154.4156951904297
2154.5,154.3690643310547
2155.5,154.3947296142578
2156.5,154.38279724121094
2157.5,154.4001007080078
2158.5,154.3573760986328
2159.5,154.37698364257812
2160.5,154.3949432373047
2161.5,154.39173889160156
2162.5,154.37393188476562
2163.5,154.3866729736328
2164.5,154.3602294921875
2165.5,154.36863708496094
2166.5,154.3885955810547
2167.5,154.33706665039062
2168.5,154.35409545898438
