Time (year),fco2nat (PgC a-1)
1953.5,-1.2508354187011719
1954.5,-1.2419302463531494
1955.5,-1.1824226379394531
1956.5,-1.1833890676498413
1957.5,-1.1504878997802734
1958.5,-1.1065165996551514
1959.5,-1.0680848360061646
1960.5,-1.0635602474212646
1961.5,-1.0387580394744873
1962.5,-1.0025982856750488
1963.5,-0.9787623286247253
1964.5,-0.953459620475769
1965.5,-0.9321489334106445
1966.5,-0.9164774417877197
1967.5,-0.9156835079193115
1968.5,-0.8914653062820435
1969.5,-0.8565873503684998
1970.5,-0.8580482006072998
1971.5,-0.8218190670013428
1972.5,-0.8097028732299805
1973.5,-0.7674593925476074
1974.5,-0.7890393733978271
1975.5,-0.765788733959198
1976.5,-0.7752242088317871
1977.5,-0.7419065237045288
1978.5,-0.7658830881118774
1979.5,-0.7571531534194946
1980.5,-0.7431400418281555
1981.5,-0.7122659087181091
1982.5,-0.741183340549469
1983.5,-0.7316291332244873
1984.5,-0.7278448939323425
1985.5,-0.7143253684043884
1986.5,-0.7302360534667969
1987.5,-0.6914368867874146
1988.5,-0.6987155675888062
1989.5,-0.6639928817749023
1990.5,-0.6938639283180237
1991.5,-0.6791548132896423
1992.5,-0.6720178127288818
1993.5,-0.6523000001907349
1994.5,-0.6487208008766174
1995.5,-0.6151360273361206
1996.5,-0.6419081687927246
1997.5,-0.6254472732543945
1998.5,-0.6330091953277588
1999.5,-0.6109851598739624
2000.5,-0.6225927472114563
2001.5,-0.5975813865661621
2002.5,-0.6082397699356079
2003.5,-0.6101254224777222
2004.5,-0.6023306846618652
2005.5,-0.5703167915344238
2006.5,-0.5856720209121704
2007.5,-0.5786747932434082
2008.5,-0.5875853896141052
2009.5,-0.5748838186264038
2010.5,-0.5548659563064575
2011.5,-0.5566225051879883
2012.5,-0.5710942149162292
2013.5,-0.5347239971160889
2014.5,-0.5538562536239624
2015.5,-0.5535464286804199
2016.5,-0.5848625302314758
2017.5,-0.5658859014511108
2018.5,-0.5340842008590698
2019.5,-0.5497483015060425
2020.5,-0.557594895362854
2021.5,-0.5360214710235596
2022.5,-0.552130937576294
2023.5,-0.5009512901306152
2024.5,-0.5225025415420532
2025.5,-0.505676805973053
2026.5,-0.5472782850265503
2027.5,-0.5405042767524719
2028.5,-0.5328400135040283
2029.5,-0.5168017745018005
2030.5,-0.5197554230690002
2031.5,-0.5175872445106506
2032.5,-0.5506691932678223
2033.5,-0.5193002223968506
2034.5,-0.5208699703216553
2035.5,-0.5067377090454102
2036.5,-0.5170972347259521
2037.5,-0.5083562135696411
2038.5,-0.5221115350723267
2039.5,-0.5306544303894043
2040.5,-0.5223809480667114
2041.5,-0.5374710559844971
2042.5,-0.5332694053649902
2043.5,-0.5146669745445251
2044.5,-0.527897834777832
2045.5,-0.5022858381271362
2046.5,-0.5188902020454407
2047.5,-0.532559335231781
2048.5,-0.5159252882003784
2049.5,-0.49283140897750854
2050.5,-0.520771861076355
2051.5,-0.5366837978363037
2052.5,-0.5054853558540344
2053.5,-0.4949288070201874
2054.5,-0.5002210736274719
2055.5,-0.5011867880821228
2056.5,-0.5065708756446838
2057.5,-0.4914897680282593
2058.5,-0.48845356702804565
2059.5,-0.47738948464393616
2060.5,-0.5141153931617737
2061.5,-0.4788808524608612
2062.5,-0.5063129663467407
2063.5,-0.4886271357536316
2064.5,-0.4990942180156708
2065.5,-0.4647698998451233
2066.5,-0.4722052216529846
2067.5,-0.4537517726421356
2068.5,-0.4823801517486572
2069.5,-0.46568578481674194
2070.5,-0.4709843695163727
2071.5,-0.4596266746520996
2072.5,-0.46320587396621704
2073.5,-0.4603995084762573
2074.5,-0.4759472608566284
2075.5,-0.4850994348526001
2076.5,-0.4400726556777954
2077.5,-0.4465934634208679
2078.5,-0.4390960931777954
2079.5,-0.4424414038658142
2080.5,-0.4728055000305176
2081.5,-0.4391394257545471
2082.5,-0.46181750297546387
2083.5,-0.43250325322151184
2084.5,-0.4663574695587158
2085.5,-0.45076292753219604
2086.5,-0.44746071100234985
2087.5,-0.436442494392395
2088.5,-0.43112310767173767
2089.5,-0.40050435066223145
2090.5,-0.41385799646377563
2091.5,-0.411038875579834
2092.5,-0.41747093200683594
2093.5,-0.4185863137245178
2094.5,-0.42412519454956055
2095.5,-0.40446585416793823
2096.5,-0.4062921404838562
2097.5,-0.4149445593357086
2098.5,-0.41519784927368164
2099.5,-0.40925857424736023
2100.5,-0.36752378940582275
2101.5,-0.36314499378204346
2102.5,-0.36234933137893677
2103.5,-0.3697502613067627
2104.5,-0.37221094965934753
2105.5,-0.35625189542770386
2106.5,-0.3776542544364929
2107.5,-0.3395672142505646
2108.5,-0.3349761664867401
2109.5,-0.34270191192626953
2110.5,-0.34939512610435486
2111.5,-0.3217567801475525
2112.5,-0.34417441487312317
2113.5,-0.3208874464035034
2114.5,-0.3273982107639313
2115.5,-0.3176698088645935
2116.5,-0.323888897895813
2117.5,-0.30272114276885986
2118.5,-0.30903446674346924
2119.5,-0.2969183921813965
2120.5,-0.3029904067516327
2121.5,-0.28381064534187317
2122.5,-0.2783516049385071
2123.5,-0.2778419554233551
2124.5,-0.3050742745399475
2125.5,-0.2676406502723694
2126.5,-0.2858045697212219
2127.5,-0.259466290473938
2128.5,-0.2953336238861084
2129.5,-0.27472326159477234
2130.5,-0.2635241746902466
2131.5,-0.2580832540988922
2132.5,-0.2633938789367676
2133.5,-0.2714416980743408
2134.5,-0.2745562791824341
2135.5,-0.25771522521972656
2136.5,-0.27001452445983887
2137.5,-0.2401013821363449
2138.5,-0.2439112812280655
2139.5,-0.24764548242092133
2140.5,-0.2502073645591736
2141.5,-0.23008419573307037
2142.5,-0.26643332839012146
2143.5,-0.23909199237823486
2144.5,-0.26060229539871216
2145.5,-0.2308388203382492
2146.5,-0.22870628535747528
2147.5,-0.23072020709514618
2148.5,-0.22209496796131134
2149.5,-0.19497361779212952
2150.5,-0.23064450919628143
2151.5,-0.2052757740020752
2152.5,-0.2414247989654541
2153.5,-0.2393602877855301
2154.5,-0.2406727820634842
2155.5,-0.2397306114435196
2156.5,-0.23411014676094055
2157.5,-0.21221894025802612
2158.5,-0.20829421281814575
2159.5,-0.23372040688991547
2160.5,-0.2118837833404541
2161.5,-0.2195032685995102
2162.5,-0.2404824048280716
2163.5,-0.216009259223938
2164.5,-0.22895868122577667
2165.5,-0.2347843497991562
2166.5,-0.22364212572574615
2167.5,-0.20644280314445496
2168.5,-0.20361459255218506
2169.5,-0.18868078291416168
2170.5,-0.20391379296779633
2171.5,-0.17947301268577576
2172.5,-0.19936053454875946
2173.5,-0.17583999037742615
2174.5,-0.1792944222688675
2175.5,-0.18735995888710022
2176.5,-0.17817994952201843
2177.5,-0.19701488316059113
2178.5,-0.19612272083759308
2179.5,-0.17719076573848724
2180.5,-0.21199645102024078
2181.5,-0.2166367769241333
2182.5,-0.21329493820667267
2183.5,-0.19345605373382568
2184.5,-0.20758168399333954
2185.5,-0.17225411534309387
2186.5,-0.15709322690963745
2187.5,-0.18404771387577057
2188.5,-0.17497481405735016
2189.5,-0.19355525076389313
2190.5,-0.17339839041233063
2191.5,-0.1730281114578247
2192.5,-0.17536790668964386
2193.5,-0.18170864880084991
2194.5,-0.1725560426712036
2195.5,-0.180327370762825
2196.5,-0.21147678792476654
2197.5,-0.20366017520427704
2198.5,-0.21316136419773102
2199.5,-0.21916595101356506
2200.5,-0.19911204278469086
2201.5,-0.18839918076992035
2202.5,-0.22572584450244904
2203.5,-0.18932195007801056
2204.5,-0.18665947020053864
2205.5,-0.2031584084033966
2206.5,-0.1884775161743164
2207.5,-0.1892683357000351
2208.5,-0.19839727878570557
2209.5,-0.16470935940742493
2210.5,-0.18815122544765472
2211.5,-0.20633868873119354
2212.5,-0.18183188140392303
2213.5,-0.19748903810977936
2214.5,-0.19767658412456512
2215.5,-0.21278983354568481
2216.5,-0.19449825584888458
2217.5,-0.20119072496891022
2218.5,-0.21541573107242584
2219.5,-0.21520060300827026
2220.5,-0.21795876324176788
2221.5,-0.187628835439682
2222.5,-0.1868913173675537
2223.5,-0.16055826842784882
2224.5,-0.1821938157081604
2225.5,-0.15053574740886688
2226.5,-0.17666339874267578
2227.5,-0.18071915209293365
2228.5,-0.18454815447330475
2229.5,-0.19716568291187286
2230.5,-0.2398798018693924
2231.5,-0.22446028888225555
2232.5,-0.20618343353271484
2233.5,-0.19299253821372986
2234.5,-0.1910196989774704
2235.5,-0.1667204052209854
2236.5,-0.19210194051265717
2237.5,-0.1989506185054779
2238.5,-0.187801793217659
2239.5,-0.17137956619262695
2240.5,-0.18551784753799438
2241.5,-0.1916862428188324
2242.5,-0.22797062993049622
2243.5,-0.2145058512687683
2244.5,-0.21018585562705994
2245.5,-0.1904432326555252
2246.5,-0.21882259845733643
2247.5,-0.20620110630989075
2248.5,-0.21697530150413513
2249.5,-0.2024424970149994
2250.5,-0.18805544078350067
2251.5,-0.15468744933605194
2252.5,-0.17158174514770508
2253.5,-0.1825675070285797
2254.5,-0.1754368394613266
2255.5,-0.1848851442337036
2256.5,-0.1613590121269226
2257.5,-0.14304251968860626
2258.5,-0.14090830087661743
2259.5,-0.1642250269651413
2260.5,-0.18549302220344543
2261.5,-0.2112520933151245
2262.5,-0.18669208884239197
2263.5,-0.15756526589393616
2264.5,-0.18267710506916046
2265.5,-0.1600312888622284
2266.5,-0.18078942596912384
2267.5,-0.1719919890165329
2268.5,-0.1691475212574005
2269.5,-0.15124593675136566
2270.5,-0.1209031343460083
2271.5,-0.14384961128234863
2272.5,-0.15154817700386047
2273.5,-0.1707994043827057
2274.5,-0.17745819687843323
2275.5,-0.17680366337299347
2276.5,-0.17284104228019714
2277.5,-0.1421297788619995
2278.5,-0.17841529846191406
2279.5,-0.18485695123672485
2280.5,-0.18066728115081787
2281.5,-0.15867242217063904
2282.5,-0.15763765573501587
2283.5,-0.13865885138511658
2284.5,-0.14747226238250732
2285.5,-0.15585027635097504
2286.5,-0.17310722172260284
2287.5,-0.1468530148267746
2288.5,-0.1570679396390915
2289.5,-0.15071986615657806
2290.5,-0.15539643168449402
2291.5,-0.14226621389389038
2292.5,-0.17094945907592773
2293.5,-0.1461828500032425
2294.5,-0.14430122077465057
2295.5,-0.12362387776374817
2296.5,-0.11438623070716858
2297.5,-0.10247428715229034
2298.5,-0.13880743086338043
2299.5,-0.12304043769836426
2300.5,-0.1445675492286682
2301.5,-0.13608106970787048
2302.5,-0.15410885214805603
2303.5,-0.1369648575782776
2304.5,-0.17841383814811707
2305.5,-0.1651795208454132
2306.5,-0.1579715460538864
2307.5,-0.16105526685714722
2308.5,-0.1708744764328003
2309.5,-0.13695356249809265
2310.5,-0.13106513023376465
2311.5,-0.1352231651544571
2312.5,-0.15586766600608826
2313.5,-0.14548666775226593
2314.5,-0.1453358232975006
2315.5,-0.12166275084018707
2316.5,-0.10541428625583649
2317.5,-0.09825186431407928
2318.5,-0.12926627695560455
2319.5,-0.16019684076309204
2320.5,-0.1378117799758911
2321.5,-0.13795731961727142
2322.5,-0.11912442743778229
2323.5,-0.11677925288677216
2324.5,-0.12436725199222565
2325.5,-0.14053645730018616
2326.5,-0.16551966965198517
2327.5,-0.1756683588027954
2328.5,-0.12357116490602493
2329.5,-0.13131126761436462
2330.5,-0.14055883884429932
2331.5,-0.14180102944374084
2332.5,-0.13993516564369202
2333.5,-0.16672444343566895
2334.5,-0.16254352033138275
2335.5,-0.12957021594047546
2336.5,-0.11915532499551773
2337.5,-0.13816288113594055
2338.5,-0.15918275713920593
2339.5,-0.1661340743303299
2340.5,-0.19033342599868774
2341.5,-0.16393713653087616
2342.5,-0.11385335773229599
2343.5,-0.11821451783180237
2344.5,-0.13245680928230286
2345.5,-0.13024914264678955
2346.5,-0.1723470240831375
2347.5,-0.11452081054449081
2348.5,-0.10848945379257202
2349.5,-0.09527306258678436
2350.5,-0.10826367139816284
2351.5,-0.13944989442825317
2352.5,-0.14608395099639893
2353.5,-0.14200672507286072
2354.5,-0.14303454756736755
2355.5,-0.13448792695999146
2356.5,-0.11603958904743195
2357.5,-0.10365059971809387
2358.5,-0.13726970553398132
2359.5,-0.14709535241127014
2360.5,-0.15943364799022675
2361.5,-0.1434248983860016
2362.5,-0.11540939658880234
2363.5,-0.11083003878593445
2364.5,-0.11875733733177185
2365.5,-0.11624836921691895
2366.5,-0.15359313786029816
2367.5,-0.1623511016368866
2368.5,-0.14626607298851013
2369.5,-0.14739854633808136
2370.5,-0.11498445272445679
2371.5,-0.11711771786212921
2372.5,-0.14775657653808594
2373.5,-0.1615854948759079
2374.5,-0.15761923789978027
2375.5,-0.1542624831199646
2376.5,-0.11563187837600708
2377.5,-0.08165020495653152
2378.5,-0.0990074872970581
2379.5,-0.13710345327854156
2380.5,-0.13910463452339172
2381.5,-0.14127273857593536
2382.5,-0.12576454877853394
2383.5,-0.10908159613609314
2384.5,-0.09282716363668442
2385.5,-0.12726420164108276
2386.5,-0.13248473405838013
2387.5,-0.15077586472034454
2388.5,-0.13877969980239868
2389.5,-0.10643060505390167
2390.5,-0.11442672461271286
2391.5,-0.10770846903324127
2392.5,-0.12351129204034805
2393.5,-0.15190663933753967
2394.5,-0.16171449422836304
2395.5,-0.13389748334884644
2396.5,-0.1394505500793457
2397.5,-0.1322634071111679
2398.5,-0.12623611092567444
2399.5,-0.13818994164466858
2400.5,-0.13566142320632935
2401.5,-0.130413219332695
2402.5,-0.1382361650466919
2403.5,-0.12110191583633423
2404.5,-0.09656455367803574
2405.5,-0.12027734518051147
2406.5,-0.13529072701931
2407.5,-0.14890965819358826
2408.5,-0.13841229677200317
2409.5,-0.13001549243927002
2410.5,-0.12808752059936523
2411.5,-0.1280062198638916
2412.5,-0.13382703065872192
2413.5,-0.13069438934326172
2414.5,-0.14606299996376038
2415.5,-0.1412786841392517
2416.5,-0.13356304168701172
2417.5,-0.13538125157356262
2418.5,-0.11834859102964401
2419.5,-0.10129664093255997
2420.5,-0.14403671026229858
2421.5,-0.128501296043396
2422.5,-0.1401079297065735
2423.5,-0.11539483070373535
2424.5,-0.11161194741725922
2425.5,-0.10754137486219406
2426.5,-0.11629828810691833
2427.5,-0.14255905151367188
2428.5,-0.13050664961338043
2429.5,-0.1407049298286438
2430.5,-0.13603511452674866
2431.5,-0.10082031041383743
2432.5,-0.13142503798007965
2433.5,-0.1341121792793274
2434.5,-0.13206076622009277
2435.5,-0.1293598711490631
2436.5,-0.13332709670066833
2437.5,-0.10217767208814621
2438.5,-0.14201782643795013
2439.5,-0.1464788168668747
2440.5,-0.1290489137172699
2441.5,-0.12415044009685516
2442.5,-0.12170253694057465
2443.5,-0.1101551502943039
2444.5,-0.10459727048873901
2445.5,-0.14239154756069183
2446.5,-0.14227049052715302
2447.5,-0.13560013473033905
2448.5,-0.15055134892463684
2449.5,-0.11415551602840424
2450.5,-0.1267581284046173
2451.5,-0.12302889674901962
2452.5,-0.1298479586839676
2453.5,-0.10992544889450073
2454.5,-0.1156463623046875
2455.5,-0.10110277682542801
2456.5,-0.10829433798789978
2457.5,-0.13344742357730865
2458.5,-0.11721907556056976
2459.5,-0.12396270036697388
2460.5,-0.11695503443479538
2461.5,-0.11803193390369415
2462.5,-0.11906173825263977
2463.5,-0.12295384705066681
2464.5,-0.1279764026403427
2465.5,-0.13093051314353943
2466.5,-0.14202168583869934
2467.5,-0.1042393147945404
2468.5,-0.10254229605197906
2469.5,-0.12463900446891785
2470.5,-0.11192567646503448
2471.5,-0.08518300205469131
2472.5,-0.09609812498092651
2473.5,-0.07615265250205994
2474.5,-0.0970192551612854
2475.5,-0.10180690884590149
2476.5,-0.10857406258583069
2477.5,-0.11492663621902466
2478.5,-0.11999554932117462
2479.5,-0.10024892538785934
2480.5,-0.13368502259254456
2481.5,-0.13771887123584747
2482.5,-0.1450638622045517
2483.5,-0.1302444040775299
2484.5,-0.13297618925571442
2485.5,-0.10086894035339355
2486.5,-0.10546684265136719
2487.5,-0.09157663583755493
2488.5,-0.08749417960643768
2489.5,-0.08815588802099228
2490.5,-0.09250642359256744
2491.5,-0.06935398280620575
2492.5,-0.08838443458080292
2493.5,-0.09921428561210632
2494.5,-0.08269883692264557
2495.5,-0.08461293578147888
2496.5,-0.11779364198446274
2497.5,-0.10700155794620514
2498.5,-0.14262399077415466
2499.5,-0.15579786896705627
2500.5,-0.12910935282707214
2501.5,-0.15014851093292236
2502.5,-0.10320717841386795
2503.5,-0.09357656538486481
2504.5,-0.1071363091468811
2505.5,-0.10351650416851044
2506.5,-0.08215142041444778
2507.5,-0.07977234572172165
2508.5,-0.0789288878440857
2509.5,-0.07248968631029129
2510.5,-0.10568872839212418
2511.5,-0.12671077251434326
2512.5,-0.12117995321750641
2513.5,-0.13962477445602417
2514.5,-0.1110166609287262
2515.5,-0.10234709084033966
2516.5,-0.14076630771160126
2517.5,-0.15040913224220276
2518.5,-0.1221645325422287
2519.5,-0.1175977885723114
2520.5,-0.10595671832561493
2521.5,-0.08794838190078735
2522.5,-0.08451896160840988
2523.5,-0.10107052326202393
2524.5,-0.059370629489421844
2525.5,-0.104969322681427
2526.5,-0.09854830056428909
2527.5,-0.08400119096040726
2528.5,-0.09896226227283478
2529.5,-0.10850606858730316
2530.5,-0.11325829476118088
2531.5,-0.12035998702049255
2532.5,-0.15383487939834595
2533.5,-0.13183246552944183
2534.5,-0.13227801024913788
2535.5,-0.10281933844089508
2536.5,-0.11560661345720291
2537.5,-0.1130870059132576
2538.5,-0.07614884525537491
2539.5,-0.08408863097429276
2540.5,-0.099905826151371
2541.5,-0.10608675330877304
2542.5,-0.06418504565954208
2543.5,-0.0981602817773819
2544.5,-0.09914929419755936
2545.5,-0.10169819742441177
2546.5,-0.10359269380569458
2547.5,-0.09674736857414246
2548.5,-0.0680178552865982
2549.5,-0.09962917864322662
2550.5,-0.09564568847417831
2551.5,-0.08870042115449905
2552.5,-0.12766656279563904
2553.5,-0.12405304610729218
2554.5,-0.12217649817466736
2555.5,-0.0990946888923645
2556.5,-0.10806632786989212
2557.5,-0.08823715895414352
2558.5,-0.07994019985198975
2559.5,-0.10124430060386658
2560.5,-0.11834856122732162
2561.5,-0.0937018021941185
2562.5,-0.1213848888874054
2563.5,-0.0982070043683052
2564.5,-0.08886758238077164
2565.5,-0.09548696875572205
2566.5,-0.10109224170446396
2567.5,-0.12922674417495728
2568.5,-0.1162518784403801
2569.5,-0.12382975220680237
2570.5,-0.12947197258472443
2571.5,-0.09102476388216019
2572.5,-0.10186278074979782
2573.5,-0.10371003299951553
2574.5,-0.10275411605834961
2575.5,-0.10975632071495056
2576.5,-0.07102688401937485
2577.5,-0.0726604163646698
2578.5,-0.07776403427124023
2579.5,-0.07531053572893143
2580.5,-0.0713665708899498
2581.5,-0.08316485583782196
2582.5,-0.09342145174741745
2583.5,-0.09086094051599503
2584.5,-0.08634166419506073
2585.5,-0.07764764130115509
2586.5,-0.11072209477424622
2587.5,-0.08225288987159729
2588.5,-0.10529348999261856
2589.5,-0.09803605079650879
2590.5,-0.07980450242757797
2591.5,-0.11005917191505432
2592.5,-0.06922376155853271
2593.5,-0.057214561849832535
2594.5,-0.0734291672706604
2595.5,-0.05699336901307106
2596.5,-0.06972471624612808
2597.5,-0.1064283698797226
2598.5,-0.060288719832897186
2599.5,-0.0716354250907898
2600.5,-0.0673455074429512
2601.5,-0.078840471804142
2602.5,-0.09394524991512299
2603.5,-0.06010207533836365
2604.5,-0.07312748581171036
2605.5,-0.09676454961299896
2606.5,-0.07046696543693542
2607.5,-0.04902835190296173
2608.5,-0.08463875949382782
2609.5,-0.0632275640964508
2610.5,-0.051676563918590546
2611.5,-0.05496037006378174
2612.5,-0.09804320335388184
2613.5,-0.0900961309671402
2614.5,-0.06014684960246086
2615.5,-0.07553673535585403
2616.5,-0.09133864939212799
2617.5,-0.058360837399959564
2618.5,-0.1119392067193985
2619.5,-0.09266728162765503
2620.5,-0.07329695671796799
2621.5,-0.07787170261144638
2622.5,-0.06268134713172913
2623.5,-0.07965777069330215
2624.5,-0.08062110841274261
2625.5,-0.08546355366706848
2626.5,-0.0864679142832756
2627.5,-0.08070585131645203
2628.5,-0.09072872996330261
2629.5,-0.05389365181326866
2630.5,-0.08107676357030869
2631.5,-0.08251670747995377
2632.5,-0.08428335189819336
2633.5,-0.06080029159784317
2634.5,-0.05112728476524353
2635.5,-0.05057156831026077
2636.5,-0.06429276615381241
2637.5,-0.07399993389844894
2638.5,-0.07838395982980728
2639.5,-0.09496527910232544
2640.5,-0.08919978886842728
2641.5,-0.10683373361825943
2642.5,-0.06910987198352814
2643.5,-0.07566487044095993
2644.5,-0.07154310494661331
2645.5,-0.0844685435295105
2646.5,-0.06428098678588867
2647.5,-0.057623740285634995
2648.5,-0.06287131458520889
2649.5,-0.06649831682443619
2650.5,-0.08273228257894516
2651.5,-0.07265673577785492
2652.5,-0.07187293469905853
2653.5,-0.08733262121677399
2654.5,-0.082803875207901
2655.5,-0.07018328458070755
2656.5,-0.06458697468042374
2657.5,-0.08424638211727142
2658.5,-0.05238641798496246
2659.5,-0.04099077731370926
2660.5,-0.04564306512475014
2661.5,-0.08095549046993256
2662.5,-0.07275234907865524
2663.5,-0.06222870573401451
2664.5,-0.06141450256109238
2665.5,-0.06218438223004341
2666.5,-0.06748472154140472
2667.5,-0.07121169567108154
2668.5,-0.06341766566038132
2669.5,-0.08850770443677902
2670.5,-0.055653080344200134
2671.5,-0.03716203197836876
2672.5,-0.03234952688217163
2673.5,-0.05034303665161133
2674.5,-0.0673600286245346
2675.5,-0.04905933514237404
2676.5,-0.04724709689617157
2677.5,-0.07246162742376328
2678.5,-0.04350842162966728
2679.5,-0.05839318782091141
2680.5,-0.05497068166732788
2681.5,-0.013377655297517776
2682.5,-0.025630535557866096
2683.5,-0.0015546604990959167
2684.5,-0.04277515411376953
2685.5,-0.028866734355688095
2686.5,-0.04720061272382736
2687.5,0.005629219114780426
2688.5,-0.010915502905845642
2689.5,-0.022322963923215866
2690.5,-0.011273015290498734
2691.5,-0.02789156511425972
2692.5,-0.016771797090768814
2693.5,-0.013605654239654541
2694.5,-0.01030157133936882
2695.5,-0.0005913898348808289
2696.5,-0.010899558663368225
2697.5,-0.022821597754955292
2698.5,-0.042779020965099335
2699.5,-0.042186565697193146
2700.5,-0.02760671079158783
2701.5,-0.02103160321712494
2702.5,-0.04394083470106125
2703.5,-0.016482140868902206
2704.5,-0.04147111997008324
2705.5,-0.05425170809030533
2706.5,-0.031941987574100494
2707.5,-0.024340888485312462
2708.5,-0.02699919044971466
2709.5,-0.024600617587566376
2710.5,-0.0542631670832634
2711.5,-0.06729383021593094
2712.5,-0.049348678439855576
2713.5,-0.05876152962446213
2714.5,-0.08697214722633362
2715.5,-0.0628867968916893
2716.5,-0.07816493511199951
2717.5,-0.0791960135102272
2718.5,-0.07359568774700165
2719.5,-0.0862310379743576
2720.5,-0.0711667612195015
2721.5,-0.06975952535867691
2722.5,-0.08109264075756073
2723.5,-0.05536900833249092
2724.5,-0.07037806510925293
2725.5,-0.05643492192029953
2726.5,-0.06084315478801727
2727.5,-0.05648823827505112
2728.5,-0.03575117513537407
2729.5,-0.025007328018546104
2730.5,-0.027360690757632256
2731.5,-0.011721093207597733
2732.5,-0.07066644728183746
2733.5,-0.08386537432670593
2734.5,-0.09778821468353271
2735.5,-0.08738166838884354
2736.5,-0.04984186589717865
2737.5,-0.06192009150981903
2738.5,-0.041999928653240204
2739.5,-0.045389506965875626
2740.5,-0.05127512663602829
2741.5,-0.038350801914930344
2742.5,-0.00947108119726181
2743.5,0.019584236666560173
2744.5,-0.020945170894265175
2745.5,-0.017841771245002747
2746.5,-0.03532475233078003
2747.5,-0.02792801335453987
2748.5,-0.03064430132508278
2749.5,-0.06709867715835571
2750.5,-0.05238593369722366
2751.5,-0.05089201405644417
2752.5,-0.03693593665957451
2753.5,-0.0547688752412796
2754.5,-0.039565734565258026
2755.5,-0.01144784688949585
2756.5,-0.04581446200609207
2757.5,-0.050472576171159744
2758.5,-0.012988390401005745
2759.5,-0.009076353162527084
2760.5,-0.020348455756902695
2761.5,-0.0035347305238246918
2762.5,-0.010886363685131073
2763.5,-0.0028494931757450104
2764.5,-0.008473068475723267
2765.5,-0.04645080864429474
2766.5,-0.024458488449454308
2767.5,-0.0021707136183977127
2768.5,-0.03953924775123596
2769.5,-0.019689038395881653
2770.5,-0.05103902146220207
2771.5,-0.05635802820324898
2772.5,-0.037826407700777054
2773.5,-0.054470039904117584
2774.5,-0.04167098179459572
2775.5,-0.024347668513655663
2776.5,-0.037236541509628296
2777.5,-0.0325065478682518
2778.5,-0.002252824604511261
2779.5,-0.021528340876102448
2780.5,0.0014682523906230927
2781.5,-0.008764110505580902
2782.5,0.021778542548418045
2783.5,0.010405946522951126
2784.5,-0.0032481253147125244
2785.5,-0.02913067489862442
