Time (year),fco2nat (PgC a-1)
2256.5,-0.21337777376174927
2257.5,-0.20489288866519928
2258.5,-0.18184030055999756
2259.5,-0.17909780144691467
2260.5,-0.20996150374412537
2261.5,-0.18917638063430786
2262.5,-0.20508411526679993
2263.5,-0.16440802812576294
2264.5,-0.16862227022647858
2265.5,-0.16413168609142303
2266.5,-0.1834227591753006
2267.5,-0.20390519499778748
2268.5,-0.200303316116333
2269.5,-0.19268037378787994
2270.5,-0.1665487289428711
2271.5,-0.1317046880722046
2272.5,-0.16235338151454926
2273.5,-0.2030683159828186
2274.5,-0.1786506175994873
2275.5,-0.16278842091560364
2276.5,-0.1482095718383789
2277.5,-0.12146124243736267
2278.5,-0.14407679438591003
2279.5,-0.15092581510543823
2280.5,-0.1844334751367569
2281.5,-0.1745409220457077
2282.5,-0.13502460718154907
2283.5,-0.12730874121189117
2284.5,-0.12308958172798157
2285.5,-0.14760538935661316
2286.5,-0.13057124614715576
2287.5,-0.1561070680618286
2288.5,-0.16918706893920898
2289.5,-0.13980498909950256
2290.5,-0.14034301042556763
2291.5,-0.17140023410320282
2292.5,-0.1668148785829544
2293.5,-0.18073153495788574
2294.5,-0.16239432990550995
2295.5,-0.13920360803604126
2296.5,-0.1508837342262268
2297.5,-0.11604909598827362
2298.5,-0.11836759746074677
2299.5,-0.1428551822900772
2300.5,-0.14375555515289307
2301.5,-0.1438293755054474
2302.5,-0.1251535713672638
2303.5,-0.09888924658298492
2304.5,-0.11635288596153259
2305.5,-0.11096282303333282
2306.5,-0.16026762127876282
2307.5,-0.17882049083709717
2308.5,-0.1536809355020523
2309.5,-0.1500094085931778
2310.5,-0.15354596078395844
2311.5,-0.15021565556526184
2312.5,-0.13727805018424988
2313.5,-0.16708046197891235
2314.5,-0.16616210341453552
2315.5,-0.139447420835495
2316.5,-0.10510419309139252
2317.5,-0.08590227365493774
2318.5,-0.0998770147562027
2319.5,-0.11923986673355103
2320.5,-0.13311971724033356
2321.5,-0.18384671211242676
2322.5,-0.16675980389118195
2323.5,-0.14739222824573517
2324.5,-0.12852133810520172
2325.5,-0.1785963773727417
2326.5,-0.16064739227294922
2327.5,-0.17477381229400635
2328.5,-0.14586719870567322
2329.5,-0.10474011301994324
2330.5,-0.0884154886007309
2331.5,-0.08056701719760895
2332.5,-0.10443781316280365
2333.5,-0.10574944317340851
2334.5,-0.12353791296482086
2335.5,-0.1409437209367752
2336.5,-0.12265300750732422
2337.5,-0.1688288450241089
2338.5,-0.13221043348312378
2339.5,-0.19922327995300293
2340.5,-0.1743432879447937
2341.5,-0.16769929230213165
2342.5,-0.15395687520503998
2343.5,-0.13771960139274597
2344.5,-0.11436254531145096
2345.5,-0.13751518726348877
2346.5,-0.14252273738384247
2347.5,-0.11391757428646088
2348.5,-0.1206417977809906
2349.5,-0.1231684461236
2350.5,-0.11830786615610123
2351.5,-0.14397750794887543
2352.5,-0.15746161341667175
2353.5,-0.17800095677375793
2354.5,-0.15509721636772156
2355.5,-0.16680479049682617
2356.5,-0.15434807538986206
2357.5,-0.14387018978595734
2358.5,-0.11495883017778397
2359.5,-0.11885529011487961
2360.5,-0.07919445633888245
2361.5,-0.12231940776109695
2362.5,-0.13275358080863953
2363.5,-0.10442432761192322
2364.5,-0.13011357188224792
2365.5,-0.19678574800491333
2366.5,-0.17791302502155304
2367.5,-0.1590602993965149
2368.5,-0.1701655089855194
2369.5,-0.16321304440498352
2370.5,-0.15646007657051086
2371.5,-0.1543096899986267
2372.5,-0.13830852508544922
2373.5,-0.11831583827733994
2374.5,-0.09736727923154831
2375.5,-0.07499614357948303
2376.5,-0.09505937993526459
2377.5,-0.10047657042741776
2378.5,-0.12448091804981232
2379.5,-0.1548890471458435
2380.5,-0.15696202218532562
2381.5,-0.16564646363258362
2382.5,-0.12904515862464905
2383.5,-0.15173043310642242
2384.5,-0.1895774006843567
2385.5,-0.15985795855522156
2386.5,-0.1350736916065216
2387.5,-0.1418563276529312
2388.5,-0.08437229692935944
2389.5,-0.061788007616996765
2390.5,-0.11169781535863876
2391.5,-0.13716110587120056
2392.5,-0.16769687831401825
2393.5,-0.16788876056671143
2394.5,-0.148871511220932
2395.5,-0.15478956699371338
2396.5,-0.16167527437210083
2397.5,-0.1706257164478302
2398.5,-0.18713560700416565
2399.5,-0.15707606077194214
2400.5,-0.14987075328826904
2401.5,-0.11265665292739868
2402.5,-0.08265110105276108
2403.5,-0.10694364458322525
2404.5,-0.1550939828157425
2405.5,-0.15920931100845337
2406.5,-0.1298309862613678
2407.5,-0.12176502496004105
2408.5,-0.13311125338077545
2409.5,-0.09434489905834198
2410.5,-0.11960095167160034
2411.5,-0.14052650332450867
2412.5,-0.13237625360488892
2413.5,-0.1420658677816391
2414.5,-0.11319230496883392
2415.5,-0.09876692295074463
2416.5,-0.08014741539955139
2417.5,-0.13196110725402832
2418.5,-0.10823650658130646
2419.5,-0.13414673507213593
2420.5,-0.14696702361106873
2421.5,-0.1552015095949173
2422.5,-0.14549985527992249
2423.5,-0.15702098608016968
2424.5,-0.1385352611541748
2425.5,-0.1561550498008728
2426.5,-0.1498595029115677
2427.5,-0.1492290198802948
2428.5,-0.10989856719970703
2429.5,-0.09621832519769669
2430.5,-0.12555554509162903
2431.5,-0.14074435830116272
2432.5,-0.14489564299583435
2433.5,-0.16737188398838043
2434.5,-0.1530238687992096
2435.5,-0.12816184759140015
2436.5,-0.08777180314064026
2437.5,-0.1268625557422638
2438.5,-0.12260258197784424
2439.5,-0.12495707720518112
2440.5,-0.13496173918247223
2441.5,-0.11790138483047485
2442.5,-0.09973824769258499
2443.5,-0.07986700534820557
2444.5,-0.1257375329732895
2445.5,-0.11150014400482178
2446.5,-0.127114400267601
2447.5,-0.1112409383058548
2448.5,-0.1227097287774086
2449.5,-0.1266181766986847
2450.5,-0.10815786570310593
2451.5,-0.09738200157880783
2452.5,-0.13238956034183502
2453.5,-0.13306710124015808
2454.5,-0.09463219344615936
2455.5,-0.08059272915124893
2456.5,-0.08916984498500824
2457.5,-0.09833932667970657
2458.5,-0.11121299862861633
2459.5,-0.12021555006504059
2460.5,-0.11939689517021179
2461.5,-0.11072979122400284
2462.5,-0.13892287015914917
2463.5,-0.13236159086227417
2464.5,-0.14400522410869598
2465.5,-0.136909618973732
2466.5,-0.13258033990859985
2467.5,-0.13930553197860718
2468.5,-0.1508508324623108
2469.5,-0.1609414517879486
2470.5,-0.12026055157184601
2471.5,-0.12732695043087006
2472.5,-0.10633032023906708
2473.5,-0.10321073234081268
2474.5,-0.08887360990047455
2475.5,-0.1283005177974701
2476.5,-0.09271220862865448
2477.5,-0.09947027266025543
2478.5,-0.06304308772087097
2479.5,-0.08955198526382446
2480.5,-0.06162753701210022
2481.5,-0.08349841833114624
2482.5,-0.11520378291606903
2483.5,-0.08439328521490097
2484.5,-0.10014759004116058
2485.5,-0.08948592096567154
2486.5,-0.07338757067918777
2487.5,-0.08297504484653473
2488.5,-0.06726662069559097
2489.5,-0.07670533657073975
2490.5,-0.05741726607084274
2491.5,-0.06030476838350296
2492.5,-0.03627179563045502
2493.5,-0.07036388665437698
2494.5,-0.11022087186574936
2495.5,-0.12503351271152496
2496.5,-0.1268167793750763
2497.5,-0.15161192417144775
2498.5,-0.15572191774845123
2499.5,-0.15931552648544312
2500.5,-0.17284831404685974
2501.5,-0.15003502368927002
2502.5,-0.16963738203048706
2503.5,-0.14478333294391632
2504.5,-0.14069631695747375
2505.5,-0.15931616723537445
2506.5,-0.10668972879648209
2507.5,-0.09811084717512131
2508.5,-0.112132728099823
2509.5,-0.13556614518165588
2510.5,-0.12928016483783722
2511.5,-0.14630532264709473
2512.5,-0.13025055825710297
2513.5,-0.13075466454029083
2514.5,-0.1317329704761505
2515.5,-0.17604979872703552
2516.5,-0.14600621163845062
2517.5,-0.16770684719085693
2518.5,-0.17327718436717987
2519.5,-0.15246829390525818
2520.5,-0.11968725919723511
2521.5,-0.07644447684288025
2522.5,-0.07915817201137543
2523.5,-0.07356202602386475
2524.5,-0.11322786659002304
2525.5,-0.11276938766241074
2526.5,-0.09309548884630203
2527.5,-0.09365607053041458
2528.5,-0.09203596413135529
2529.5,-0.08973683416843414
2530.5,-0.10307604819536209
2531.5,-0.11899270117282867
2532.5,-0.1085347980260849
2533.5,-0.12557393312454224
2534.5,-0.1151074469089508
2535.5,-0.13442541658878326
2536.5,-0.10997859388589859
2537.5,-0.10772344470024109
2538.5,-0.10932786762714386
2539.5,-0.06722963601350784
2540.5,-0.09588620066642761
2541.5,-0.10233697295188904
2542.5,-0.09546927362680435
2543.5,-0.0499274879693985
2544.5,-0.09101412445306778
2545.5,-0.10546132177114487
2546.5,-0.09881069511175156
2547.5,-0.13087140023708344
2548.5,-0.11483758687973022
2549.5,-0.11341444402933121
2550.5,-0.12074020504951477
2551.5,-0.1343023031949997
2552.5,-0.10748830437660217
2553.5,-0.127399280667305
2554.5,-0.09369353950023651
2555.5,-0.10617867857217789
2556.5,-0.09599554538726807
2557.5,-0.07833428680896759
2558.5,-0.08073936402797699
2559.5,-0.08857017010450363
2560.5,-0.1024264395236969
2561.5,-0.09284548461437225
2562.5,-0.0921710655093193
2563.5,-0.09893307089805603
2564.5,-0.07502811402082443
2565.5,-0.11267449706792831
2566.5,-0.1242109164595604
2567.5,-0.10905011743307114
2568.5,-0.0845523402094841
2569.5,-0.08445839583873749
2570.5,-0.1134987398982048
2571.5,-0.08579090237617493
2572.5,-0.09348128736019135
2573.5,-0.0982133150100708
2574.5,-0.07721522450447083
2575.5,-0.06586003303527832
2576.5,-0.05412841960787773
2577.5,-0.07249990850687027
2578.5,-0.0633205771446228
2579.5,-0.07645567506551743
2580.5,-0.05392302945256233
2581.5,-0.07486079633235931
2582.5,-0.09225479513406754
2583.5,-0.08023142069578171
2584.5,-0.0852271094918251
2585.5,-0.11635005474090576
2586.5,-0.13845127820968628
2587.5,-0.09861551970243454
2588.5,-0.1295442432165146
2589.5,-0.10483600199222565
2590.5,-0.09357314556837082
2591.5,-0.05992592126131058
2592.5,-0.07562562078237534
2593.5,-0.05135364830493927
2594.5,-0.07732322812080383
2595.5,-0.06709770858287811
2596.5,-0.07998353987932205
2597.5,-0.053869858384132385
2598.5,-0.08435844630002975
2599.5,-0.05009333789348602
2600.5,-0.11075036227703094
2601.5,-0.07775866985321045
2602.5,-0.10414110124111176
2603.5,-0.09842202812433243
2604.5,-0.09422773122787476
2605.5,-0.10444353520870209
2606.5,-0.110547736287117
2607.5,-0.10453000664710999
2608.5,-0.10250700265169144
2609.5,-0.09538517147302628
2610.5,-0.06867288053035736
2611.5,-0.043608713895082474
2612.5,-0.055888645350933075
2613.5,-0.053514380007982254
2614.5,-0.07844802737236023
2615.5,-0.08276084065437317
2616.5,-0.09713481366634369
2617.5,-0.0928623229265213
2618.5,-0.08889750391244888
2619.5,-0.09952700138092041
2620.5,-0.11319670081138611
2621.5,-0.08681332319974899
2622.5,-0.0912080705165863
2623.5,-0.10266149044036865
2624.5,-0.0918513834476471
2625.5,-0.11997050046920776
2626.5,-0.07708216458559036
2627.5,-0.060610536485910416
2628.5,-0.05538410693407059
2629.5,-0.059624459594488144
2630.5,-0.0769159123301506
2631.5,-0.0795993059873581
2632.5,-0.08826383948326111
2633.5,-0.07912732660770416
2634.5,-0.07213414460420609
2635.5,-0.07413918524980545
2636.5,-0.06059575453400612
2637.5,-0.10501883178949356
2638.5,-0.10575152933597565
2639.5,-0.11524325609207153
2640.5,-0.07150144129991531
2641.5,-0.0808589980006218
2642.5,-0.07850123941898346
2643.5,-0.05725017935037613
2644.5,-0.057147540152072906
2645.5,-0.06059979274868965
2646.5,-0.04682143032550812
2647.5,-0.03757714480161667
2648.5,-0.04622478783130646
2649.5,-0.06850746273994446
2650.5,-0.0844641923904419
2651.5,-0.08820688724517822
2652.5,-0.08022945374250412
2653.5,-0.08392010629177094
2654.5,-0.06371250003576279
2655.5,-0.08041346818208694
2656.5,-0.07154528796672821
2657.5,-0.07821837067604065
2658.5,-0.0520024448633194
2659.5,-0.03129924088716507
2660.5,-0.042295731604099274
2661.5,-0.08023391664028168
2662.5,-0.0657154768705368
2663.5,-0.06460259854793549
2664.5,-0.07944493740797043
2665.5,-0.07854795455932617
2666.5,-0.04484999179840088
2667.5,-0.04367527738213539
2668.5,-0.05658717826008797
2669.5,-0.06757807731628418
2670.5,-0.03080737590789795
2671.5,-0.05062465742230415
2672.5,-0.041821882128715515
2673.5,-0.0498429611325264
2674.5,-0.05218564718961716
2675.5,-0.04171466454863548
2676.5,-0.01751890778541565
2677.5,-0.028254523873329163
2678.5,-0.03321392089128494
2679.5,-0.04545805603265762
2680.5,-0.03783087432384491
2681.5,-0.06447988748550415
2682.5,-0.04575198143720627
2683.5,-0.02277654968202114
2684.5,-0.050541069358587265
2685.5,-0.06842298805713654
2686.5,-0.06533413380384445
2687.5,-0.08564314991235733
2688.5,-0.05867758020758629
2689.5,-0.06247476488351822
2690.5,-0.05300770327448845
2691.5,-0.06585114449262619
2692.5,-0.046123187988996506
2693.5,-0.06156856194138527
2694.5,-0.1079336479306221
2695.5,-0.058639246970415115
2696.5,-0.03441294655203819
2697.5,-0.035164132714271545
2698.5,-0.042609311640262604
2699.5,-0.06691102683544159
2700.5,-0.07104229927062988
2701.5,-0.1159064769744873
2702.5,-0.07090726494789124
2703.5,-0.07724931091070175
2704.5,-0.06873694062232971
2705.5,-0.09333562105894089
2706.5,-0.06727688014507294
2707.5,-0.07768625766038895
2708.5,-0.09822043776512146
2709.5,-0.07784289866685867
2710.5,-0.09666649997234344
2711.5,-0.06243476644158363
2712.5,-0.07151943445205688
2713.5,-0.06819690763950348
2714.5,-0.07109507918357849
2715.5,-0.06418891251087189
2716.5,-0.05193302035331726
2717.5,-0.040845490992069244
2718.5,-0.02245090901851654
2719.5,-0.033038895577192307
2720.5,-0.034265242516994476
2721.5,-0.06720389425754547
2722.5,-0.0715569257736206
2723.5,-0.025497596710920334
2724.5,-0.0329836830496788
2725.5,-0.08484534919261932
2726.5,-0.045660413801670074
2727.5,-0.05084805190563202
2728.5,-0.05343935638666153
2729.5,-0.029913688078522682
2730.5,-0.0418248251080513
2731.5,-0.03845381736755371
2732.5,-0.0214947871863842
2733.5,-0.08434345573186874
2734.5,-0.028323162347078323
2735.5,-0.046431295573711395
2736.5,-0.038137566298246384
2737.5,-0.03901232033967972
2738.5,-0.06426061689853668
2739.5,-0.031577277928590775
2740.5,-0.048723552376031876
2741.5,-0.05797967314720154
2742.5,-0.017200736328959465
2743.5,-0.01502995565533638
2744.5,-0.033953335136175156
2745.5,-0.043832290917634964
2746.5,-0.02417783997952938
2747.5,-0.020376279950141907
2748.5,-0.03063388541340828
2749.5,-0.01792208105325699
2750.5,-0.014138583093881607
2751.5,-0.004911832511425018
2752.5,-0.011260148137807846
2753.5,-0.030168451368808746
2754.5,-0.005497939884662628
2755.5,-0.0049176644533872604
2756.5,-0.021461952477693558
2757.5,-0.03575187548995018
2758.5,-0.0691886767745018
2759.5,-0.06456542760133743
2760.5,-0.05275289714336395
2761.5,-0.07304969429969788
2762.5,-0.019435858353972435
2763.5,-0.02599967271089554
2764.5,-0.047937724739313126
2765.5,-0.038096699863672256
2766.5,-0.014832746237516403
2767.5,0.021393172442913055
2768.5,0.034846652299165726
2769.5,0.021569740027189255
2770.5,0.022510547190904617
2771.5,0.011008653789758682
2772.5,-0.020763061940670013
2773.5,-0.009663648903369904
2774.5,0.015128407627344131
2775.5,-0.01564898155629635
2776.5,-0.019615454599261284
2777.5,-0.029526857659220695
2778.5,-0.03978271037340164
2779.5,-0.07347016036510468
2780.5,-0.040599264204502106
2781.5,-0.08253289014101028
2782.5,-0.08429046720266342
2783.5,-0.08217500150203705
2784.5,-0.05045761913061142
2785.5,-0.06269560754299164
2786.5,-0.07014495879411697
