Time (year),pr (kg m-2 s-1)
2706.5,3.519225720083341e-05
2707.5,3.5192912037018687e-05
2708.5,3.519387973938137e-05
2709.5,3.5192464565625414e-05
2710.5,3.5193737858207896e-05
2711.5,3.519454548950307e-05
2712.5,3.5194014344597235e-05
2713.5,3.5195076634408906e-05
2714.5,3.519313031574711e-05
2715.5,3.519639358273707e-05
2716.5,3.5195254895370454e-05
2717.5,3.519577148836106e-05
2718.5,3.519640085869469e-05
2719.5,3.5195502277929336e-05
2720.5,3.5196768294554204e-05
2721.5,3.5196542739868164e-05
2722.5,3.519718666211702e-05
2723.5,3.5197706893086433e-05
2724.5,3.5196317185182124e-05
2725.5,3.519776510074735e-05
2726.5,3.51977396348957e-05
2727.5,3.519862366374582e-05
2728.5,3.519822348607704e-05
2729.5,3.519860911183059e-05
2730.5,3.519997335388325e-05
2731.5,3.5199154808651656e-05
2732.5,3.519980964483693e-05
2733.5,3.52003589796368e-05
2734.5,3.519831079756841e-05
2735.5,3.520135214785114e-05
2736.5,3.520007157931104e-05
2737.5,3.520060272421688e-05
2738.5,3.520126119838096e-05
2739.5,3.520042446325533e-05
2740.5,3.520219252095558e-05
2741.5,3.5201795981265604e-05
2742.5,3.520265454426408e-05
2743.5,3.5202869185013697e-05
2744.5,3.520142854540609e-05
2745.5,3.520366954035126e-05
2746.5,3.5202196158934385e-05
2747.5,3.520356403896585e-05
2748.5,3.520373138599098e-05
2749.5,3.520284008118324e-05
2750.5,3.520457903505303e-05
2751.5,3.5204633604735136e-05
2752.5,3.520334212225862e-05
2753.5,3.520559403114021e-05
2754.5,3.520340396789834e-05
2755.5,3.520590689731762e-05
2756.5,3.5206172469770536e-05
2757.5,3.5205310268793255e-05
2758.5,3.520566679071635e-05
2759.5,3.5204586311010644e-05
2760.5,3.5206910979468375e-05
2761.5,3.5207125620217994e-05
2762.5,3.520601603668183e-05
2763.5,3.520872996887192e-05
2764.5,3.520557947922498e-05
2765.5,3.520827885949984e-05
2766.5,3.5208187910029665e-05
2767.5,3.520775862853043e-05
2768.5,3.520900281728245e-05
2769.5,3.520740210660733e-05
2770.5,3.520870450302027e-05
2771.5,3.521026883390732e-05
2772.5,3.5208187910029665e-05
2773.5,3.521022881614044e-05
2774.5,3.520876634865999e-05
2775.5,3.521120743243955e-05
2776.5,3.5210439818911254e-05
2777.5,3.5209177440265194e-05
2778.5,3.5210701753385365e-05
2779.5,3.520921745803207e-05
2780.5,3.5211745853303e-05
2781.5,3.521209873724729e-05
2782.5,3.521035614539869e-05
2783.5,3.52120550815016e-05
2784.5,3.521042162901722e-05
2785.5,3.5212477087043226e-05
2786.5,3.521276084939018e-05
2787.5,3.52120550815016e-05
2788.5,3.521298640407622e-05
2789.5,3.5211527574574575e-05
2790.5,3.5213517548982054e-05
2791.5,3.521358303260058e-05
2792.5,3.52125134668313e-05
2793.5,3.521493636071682e-05
2794.5,3.52130809915252e-05
2795.5,3.521537655615248e-05
2796.5,3.521414691931568e-05
2797.5,3.521407052176073e-05
2798.5,3.521533290040679e-05
2799.5,3.521401959005743e-05
2800.5,3.521562757669017e-05
2801.5,3.521608596201986e-05
2802.5,3.521473990986124e-05
2803.5,3.5216158721596e-05
2804.5,3.5215030948165804e-05
2805.5,3.5217268305132166e-05
2806.5,3.521693724906072e-05
2807.5,3.521644612192176e-05
2808.5,3.5217268305132166e-05
2809.5,3.5216129617765546e-05
2810.5,3.521758844726719e-05
2811.5,3.5217894037486985e-05
2812.5,3.5217643016949296e-05
2813.5,3.52191855199635e-05
2814.5,3.5217104596085846e-05
2815.5,3.521934922900982e-05
2816.5,3.5218068660469726e-05
2817.5,3.5218406992498785e-05
2818.5,3.521957478369586e-05
2819.5,3.5219032724853605e-05
2820.5,3.52198512700852e-05
2821.5,3.5219069104641676e-05
2822.5,3.52189272234682e-05
2823.5,3.5221080906922e-05
2824.5,3.5218443372286856e-05
2825.5,3.5220597055740654e-05
2826.5,3.5220982681494206e-05
2827.5,3.522044426063076e-05
2828.5,3.522204497130588e-05
2829.5,3.522029874147847e-05
2830.5,3.5221783036831766e-05
2831.5,3.5222023143433034e-05
2832.5,3.522106271702796e-05
2833.5,3.5222674341639504e-05
2834.5,3.522155748214573e-05
2835.5,3.52235438185744e-05
2836.5,3.522254337440245e-05
2837.5,3.522270708344877e-05
2838.5,3.522335464367643e-05
2839.5,3.522287079249509e-05
2840.5,3.5224198654759675e-05
2841.5,3.522409679135308e-05
2842.5,3.522254337440245e-05
2843.5,3.522516635712236e-05
2844.5,3.522316546877846e-05
2845.5,3.5224526072852314e-05
2846.5,3.522494080243632e-05
2847.5,3.522497718222439e-05
2848.5,3.522524639265612e-05
2849.5,3.5224649764131755e-05
