Time (year),hfds (W m-2 s-1)
1932.5,2.0960466861724854
1933.5,2.0759525299072266
1934.5,2.066041946411133
1935.5,2.052686929702759
1936.5,2.038285970687866
1937.5,2.030099391937256
1938.5,2.0130324363708496
1939.5,2.0093460083007812
1940.5,1.9981061220169067
1941.5,1.9839529991149902
1942.5,1.9777456521987915
1943.5,1.96934974193573
1944.5,1.9585224390029907
1945.5,1.9513986110687256
1946.5,1.9444732666015625
1947.5,1.9344847202301025
1948.5,1.9316776990890503
1949.5,1.9196925163269043
1950.5,1.9115761518478394
1951.5,1.9048079252243042
1952.5,1.901551604270935
1953.5,1.8876774311065674
1954.5,1.8861206769943237
1955.5,1.8756598234176636
1956.5,1.8698127269744873
1957.5,1.8619354963302612
1958.5,1.8547261953353882
1959.5,1.8528389930725098
1960.5,1.8436516523361206
1961.5,1.8318088054656982
1962.5,1.831889033317566
1963.5,1.820909857749939
1964.5,1.8178718090057373
1965.5,1.8070900440216064
1966.5,1.7992892265319824
1967.5,1.8019001483917236
1968.5,1.7893092632293701
1969.5,1.7846633195877075
1970.5,1.7816436290740967
1971.5,1.774049997329712
1972.5,1.7631727457046509
1973.5,1.7630295753479004
1974.5,1.7594351768493652
1975.5,1.750555396080017
1976.5,1.7423512935638428
1977.5,1.7363636493682861
1978.5,1.7305216789245605
1979.5,1.7320997714996338
1980.5,1.7204594612121582
1981.5,1.7134944200515747
1982.5,1.709294080734253
1983.5,1.7043331861495972
1984.5,1.695614218711853
1985.5,1.6926401853561401
1986.5,1.6858367919921875
1987.5,1.67988920211792
1988.5,1.6702814102172852
1989.5,1.668488621711731
1990.5,1.663719892501831
1991.5,1.6626302003860474
1992.5,1.6546094417572021
1993.5,1.6432169675827026
1994.5,1.6403608322143555
1995.5,1.6282981634140015
1996.5,1.6297591924667358
1997.5,1.622939944267273
1998.5,1.617789626121521
1999.5,1.6164849996566772
2000.5,1.6052333116531372
2001.5,1.6015467643737793
2002.5,1.5973262786865234
2003.5,1.5913790464401245
2004.5,1.586087703704834
2005.5,1.5740591287612915
2006.5,1.570058822631836
2007.5,1.5688503980636597
2008.5,1.558264136314392
2009.5,1.5536004304885864
2010.5,1.5476077795028687
2011.5,1.546282410621643
2012.5,1.538091778755188
2013.5,1.5332597494125366
2014.5,1.532074213027954
2015.5,1.529030203819275
2016.5,1.5251977443695068
2017.5,1.5120724439620972
2018.5,1.5107758045196533
2019.5,1.5063337087631226
2020.5,1.4947446584701538
2021.5,1.4914720058441162
2022.5,1.4844696521759033
2023.5,1.4798409938812256
2024.5,1.474621057510376
2025.5,1.4724000692367554
2026.5,1.4682904481887817
2027.5,1.4632259607315063
2028.5,1.4597041606903076
2029.5,1.4495997428894043
2030.5,1.4486323595046997
2031.5,1.4451912641525269
2032.5,1.4382277727127075
2033.5,1.432678461074829
2034.5,1.4272172451019287
2035.5,1.4265949726104736
2036.5,1.4164021015167236
2037.5,1.4140039682388306
2038.5,1.408320665359497
2039.5,1.402976393699646
2040.5,1.3978809118270874
2041.5,1.3928580284118652
2042.5,1.393596887588501
2043.5,1.3860465288162231
2044.5,1.381087064743042
2045.5,1.3762409687042236
2046.5,1.3674849271774292
2047.5,1.3686916828155518
2048.5,1.3604487180709839
2049.5,1.3552782535552979
2050.5,1.354062795639038
2051.5,1.3486028909683228
2052.5,1.344084620475769
2053.5,1.3370068073272705
2054.5,1.3358583450317383
2055.5,1.331400990486145
2056.5,1.3255064487457275
2057.5,1.32050621509552
2058.5,1.3180409669876099
2059.5,1.3153334856033325
2060.5,1.306106686592102
2061.5,1.3024342060089111
2062.5,1.3056623935699463
2063.5,1.29878568649292
2064.5,1.2923004627227783
2065.5,1.2875523567199707
2066.5,1.281433343887329
2067.5,1.2855108976364136
2068.5,1.275948166847229
2069.5,1.2704674005508423
2070.5,1.2693203687667847
2071.5,1.263809084892273
2072.5,1.2617900371551514
2073.5,1.2531368732452393
2074.5,1.253027319908142
2075.5,1.248466968536377
2076.5,1.2445489168167114
2077.5,1.244344711303711
2078.5,1.2379647493362427
2079.5,1.2379648685455322
2080.5,1.228682279586792
2081.5,1.225320816040039
2082.5,1.2237461805343628
2083.5,1.2194757461547852
2084.5,1.2156577110290527
2085.5,1.213787317276001
2086.5,1.2072447538375854
2087.5,1.2073324918746948
2088.5,1.1997112035751343
2089.5,1.1916356086730957
2090.5,1.190720558166504
2091.5,1.1892775297164917
2092.5,1.1865044832229614
2093.5,1.180420994758606
2094.5,1.1810814142227173
2095.5,1.1746376752853394
2096.5,1.1752036809921265
2097.5,1.1722818613052368
2098.5,1.1677179336547852
2099.5,1.166054129600525
2100.5,1.1556339263916016
2101.5,1.153885841369629
2102.5,1.1510214805603027
2103.5,1.1481513977050781
2104.5,1.1431052684783936
2105.5,1.1390907764434814
2106.5,1.1442303657531738
2107.5,1.1368213891983032
2108.5,1.130770206451416
2109.5,1.1314585208892822
2110.5,1.127135992050171
2111.5,1.123577356338501
2112.5,1.1201432943344116
2113.5,1.116163969039917
2114.5,1.1170634031295776
2115.5,1.1129834651947021
2116.5,1.1034952402114868
2117.5,1.1026962995529175
2118.5,1.1000194549560547
2119.5,1.097120761871338
2120.5,1.0913989543914795
2121.5,1.0849583148956299
2122.5,1.089273452758789
2123.5,1.0806893110275269
2124.5,1.0796922445297241
2125.5,1.0762593746185303
2126.5,1.0742045640945435
2127.5,1.0685945749282837
2128.5,1.0667189359664917
2129.5,1.0626723766326904
2130.5,1.0639824867248535
2131.5,1.0572224855422974
2132.5,1.0542347431182861
2133.5,1.0498888492584229
2134.5,1.0520780086517334
2135.5,1.047048568725586
2136.5,1.041161060333252
2137.5,1.0363171100616455
2138.5,1.0301681756973267
2139.5,1.0287874937057495
2140.5,1.0253441333770752
2141.5,1.0203582048416138
2142.5,1.0244932174682617
2143.5,1.0199443101882935
2144.5,1.0181816816329956
2145.5,1.0105726718902588
2146.5,1.0091946125030518
2147.5,1.0028176307678223
2148.5,0.998464822769165
2149.5,0.9975854158401489
2150.5,0.9964793920516968
2151.5,0.9929811358451843
2152.5,0.9939785599708557
2153.5,0.9910448789596558
2154.5,0.9896960258483887
2155.5,0.9856259226799011
2156.5,0.9795910120010376
2157.5,0.9726576805114746
2158.5,0.9710598587989807
2159.5,0.972976565361023
2160.5,0.9654320478439331
2161.5,0.9639447927474976
2162.5,0.9659339189529419
2163.5,0.9601286053657532
2164.5,0.959518551826477
2165.5,0.9512492418289185
2166.5,0.948756754398346
2167.5,0.9467660188674927
2168.5,0.9399715662002563
2169.5,0.940735399723053
2170.5,0.9377233982086182
2171.5,0.9323756098747253
2172.5,0.9300825595855713
2173.5,0.925369381904602
2174.5,0.9276027083396912
2175.5,0.9229564070701599
2176.5,0.9180691838264465
2177.5,0.9183867573738098
2178.5,0.9153884649276733
2179.5,0.9169977903366089
2180.5,0.9122952818870544
2181.5,0.9107409715652466
2182.5,0.9076875448226929
2183.5,0.9085759520530701
2184.5,0.9021923542022705
2185.5,0.8966869115829468
2186.5,0.8931605815887451
2187.5,0.8916483521461487
2188.5,0.8881555795669556
2189.5,0.8849784135818481
2190.5,0.8836623430252075
2191.5,0.8804420828819275
2192.5,0.8782691359519958
2193.5,0.8683492541313171
2194.5,0.8720377087593079
2195.5,0.874323844909668
2196.5,0.8747320771217346
2197.5,0.8733130693435669
2198.5,0.8711013197898865
2199.5,0.8704307079315186
2200.5,0.8644131422042847
2201.5,0.8610935807228088
2202.5,0.865670919418335
2203.5,0.8592764735221863
2204.5,0.8595364689826965
2205.5,0.853099524974823
2206.5,0.8535363674163818
2207.5,0.8513491749763489
2208.5,0.8480351567268372
2209.5,0.84510338306427
2210.5,0.8480048179626465
2211.5,0.8488706350326538
2212.5,0.8484796285629272
2213.5,0.8409525156021118
2214.5,0.8487575650215149
2215.5,0.8454439043998718
2216.5,0.8423287272453308
2217.5,0.8449277281761169
2218.5,0.8434890508651733
2219.5,0.8429598808288574
2220.5,0.8376984596252441
2221.5,0.8323071002960205
2222.5,0.8340793251991272
2223.5,0.8316633701324463
2224.5,0.8292780518531799
2225.5,0.8287366628646851
2226.5,0.8282407522201538
2227.5,0.8298046588897705
2228.5,0.8297836184501648
2229.5,0.8298780918121338
2230.5,0.826796293258667
2231.5,0.8265381455421448
2232.5,0.8237817287445068
2233.5,0.8214582800865173
2234.5,0.8207395076751709
2235.5,0.8171691298484802
2236.5,0.8160030841827393
2237.5,0.8146064281463623
2238.5,0.8176263570785522
2239.5,0.8147172331809998
2240.5,0.814815878868103
2241.5,0.8127515316009521
2242.5,0.8155468702316284
2243.5,0.8178954124450684
2244.5,0.8129165768623352
2245.5,0.8098756670951843
2246.5,0.8113995790481567
2247.5,0.8107868432998657
2248.5,0.8077602386474609
2249.5,0.8015052080154419
2250.5,0.7956504225730896
2251.5,0.7929989099502563
2252.5,0.7937636375427246
2253.5,0.7916889786720276
2254.5,0.7933167815208435
2255.5,0.7891433835029602
2256.5,0.7828362584114075
2257.5,0.774050235748291
2258.5,0.7815595269203186
2259.5,0.7906286120414734
2260.5,0.786498486995697
2261.5,0.7833261489868164
2262.5,0.7790732383728027
2263.5,0.7758182883262634
2264.5,0.7752783894538879
2265.5,0.7733259797096252
2266.5,0.7714301347732544
2267.5,0.7726300358772278
2268.5,0.7698628306388855
2269.5,0.7624377012252808
2270.5,0.7568016052246094
2271.5,0.7564829587936401
2272.5,0.7609615921974182
2273.5,0.758732795715332
2274.5,0.7597718238830566
2275.5,0.761017382144928
2276.5,0.7547655701637268
2277.5,0.7512908577919006
2278.5,0.7549228072166443
2279.5,0.7568275928497314
2280.5,0.7530301213264465
2281.5,0.745274543762207
2282.5,0.7430099844932556
2283.5,0.7422051429748535
2284.5,0.7472042441368103
2285.5,0.7402958273887634
2286.5,0.7434051036834717
2287.5,0.7427048087120056
2288.5,0.7397873997688293
2289.5,0.7372326850891113
2290.5,0.7361603379249573
2291.5,0.7382605075836182
2292.5,0.7336957454681396
2293.5,0.7289655208587646
2294.5,0.7273833751678467
2295.5,0.7207900285720825
2296.5,0.7180641293525696
2297.5,0.7147076725959778
2298.5,0.718470573425293
2299.5,0.7214670777320862
2300.5,0.7184458374977112
2301.5,0.715796947479248
2302.5,0.7138925194740295
2303.5,0.7159283757209778
2304.5,0.7206252217292786
2305.5,0.7162491083145142
2306.5,0.7163420915603638
2307.5,0.7138145565986633
2308.5,0.7130281925201416
2309.5,0.705756664276123
2310.5,0.7044210433959961
2311.5,0.7080867886543274
2312.5,0.7082952260971069
2313.5,0.699565052986145
2314.5,0.6982890963554382
2315.5,0.6956298351287842
2316.5,0.6847571730613708
2317.5,0.6853480935096741
2318.5,0.6905719041824341
2319.5,0.6986563205718994
2320.5,0.6919123530387878
2321.5,0.6834494471549988
2322.5,0.6835556626319885
2323.5,0.6818538904190063
2324.5,0.6852866411209106
2325.5,0.6819677352905273
2326.5,0.6810154318809509
2327.5,0.6829327940940857
2328.5,0.673728883266449
2329.5,0.6689147353172302
2330.5,0.6727645993232727
2331.5,0.6765211224555969
2332.5,0.6790534257888794
2333.5,0.6788565516471863
2334.5,0.6763423085212708
2335.5,0.6701689958572388
2336.5,0.666717529296875
2337.5,0.6649996042251587
2338.5,0.6745606660842896
2339.5,0.674218475818634
2340.5,0.6707262992858887
2341.5,0.6597597599029541
2342.5,0.6600397825241089
2343.5,0.657738983631134
2344.5,0.6637595295906067
2345.5,0.6628826856613159
2346.5,0.6648759841918945
2347.5,0.6594045758247375
2348.5,0.6446444392204285
2349.5,0.6423959732055664
2350.5,0.6450788378715515
2351.5,0.6535512804985046
2352.5,0.6533169150352478
2353.5,0.64988774061203
2354.5,0.6472240090370178
2355.5,0.6426559686660767
2356.5,0.6374435424804688
2357.5,0.635078489780426
2358.5,0.6427411437034607
2359.5,0.6467298269271851
2360.5,0.6451488733291626
2361.5,0.6396443843841553
2362.5,0.6330052018165588
2363.5,0.6295245885848999
2364.5,0.6304419040679932
2365.5,0.6350030303001404
2366.5,0.6345743536949158
2367.5,0.6353487968444824
2368.5,0.6303387880325317
2369.5,0.6267325282096863
2370.5,0.6204704642295837
2371.5,0.6233820915222168
2372.5,0.6323798894882202
2373.5,0.6308223009109497
2374.5,0.6317141056060791
2375.5,0.6172273755073547
2376.5,0.6137662529945374
2377.5,0.6104163527488708
2378.5,0.6142635941505432
2379.5,0.6222749352455139
2380.5,0.621385931968689
2381.5,0.6144602298736572
2382.5,0.6116511225700378
2383.5,0.605267345905304
2384.5,0.6072086095809937
2385.5,0.6077906489372253
2386.5,0.6094775199890137
2387.5,0.6113135814666748
2388.5,0.6071462631225586
2389.5,0.6017653942108154
2390.5,0.5942763090133667
2391.5,0.5988307595252991
2392.5,0.6007819771766663
2393.5,0.5995977520942688
2394.5,0.6025406122207642
2395.5,0.5912261009216309
2396.5,0.5886114835739136
2397.5,0.5862825512886047
2398.5,0.5877311825752258
2399.5,0.5989441275596619
2400.5,0.5941532850265503
2401.5,0.5932201147079468
2402.5,0.5858438611030579
2403.5,0.5856339931488037
2404.5,0.5862537622451782
2405.5,0.5834916234016418
2406.5,0.5869197845458984
2407.5,0.588701069355011
2408.5,0.5846157670021057
2409.5,0.5765447020530701
2410.5,0.5734634399414062
2411.5,0.5779605507850647
2412.5,0.5773309469223022
2413.5,0.576664388179779
2414.5,0.5805950164794922
2415.5,0.5758814215660095
2416.5,0.5733867883682251
2417.5,0.5697520971298218
2418.5,0.568863570690155
2419.5,0.5729346871376038
2420.5,0.5698385834693909
2421.5,0.5694937109947205
2422.5,0.5658860206604004
2423.5,0.5631482005119324
2424.5,0.5641298890113831
2425.5,0.5568166971206665
2426.5,0.5601977705955505
2427.5,0.5642560720443726
2428.5,0.5600445866584778
2429.5,0.5576614737510681
2430.5,0.5529865026473999
2431.5,0.5559442043304443
2432.5,0.5573899149894714
2433.5,0.5562155246734619
2434.5,0.5562132596969604
2435.5,0.5474284887313843
2436.5,0.5492377281188965
2437.5,0.5452728867530823
2438.5,0.5488240718841553
2439.5,0.5508648753166199
2440.5,0.548224151134491
2441.5,0.5466934442520142
2442.5,0.5420466065406799
2443.5,0.5387788414955139
2444.5,0.5418601632118225
2445.5,0.5447600483894348
2446.5,0.5436406135559082
2447.5,0.5463996529579163
2448.5,0.5395954251289368
2449.5,0.5395037531852722
2450.5,0.5331023931503296
2451.5,0.5348408222198486
2452.5,0.5324111580848694
2453.5,0.5315070152282715
2454.5,0.531966507434845
2455.5,0.530764639377594
2456.5,0.5277112722396851
2457.5,0.5257861614227295
2458.5,0.5261829495429993
2459.5,0.5261330008506775
2460.5,0.5252472162246704
2461.5,0.5272026062011719
2462.5,0.5284669995307922
2463.5,0.5271844863891602
2464.5,0.5299184918403625
2465.5,0.5239020586013794
2466.5,0.5241241455078125
2467.5,0.5199834704399109
2468.5,0.521438717842102
2469.5,0.5198871493339539
2470.5,0.5196162462234497
2471.5,0.511131227016449
2472.5,0.5105485320091248
2473.5,0.5089892745018005
2474.5,0.5098316669464111
2475.5,0.5090224742889404
2476.5,0.5108358263969421
2477.5,0.5077037215232849
2478.5,0.5120430588722229
2479.5,0.5156072974205017
2480.5,0.5155978202819824
2481.5,0.5135398507118225
2482.5,0.5137079954147339
2483.5,0.5151776075363159
2484.5,0.5129714608192444
2485.5,0.5059548020362854
2486.5,0.5026779770851135
2487.5,0.5012314319610596
2488.5,0.5003491640090942
2489.5,0.4944278299808502
2490.5,0.49314993619918823
2491.5,0.49572786688804626
2492.5,0.49377062916755676
2493.5,0.4906918406486511
2494.5,0.4921473562717438
2495.5,0.4909514784812927
2496.5,0.4980041980743408
2497.5,0.4959971308708191
2498.5,0.49756988883018494
2499.5,0.5027035474777222
2500.5,0.4953617453575134
2501.5,0.49585214257240295
2502.5,0.49221137166023254
2503.5,0.4905816912651062
2504.5,0.4885135591030121
2505.5,0.4802932143211365
2506.5,0.4775129556655884
2507.5,0.4787514805793762
2508.5,0.4785287380218506
2509.5,0.47928255796432495
2510.5,0.4800979197025299
2511.5,0.48637714982032776
2512.5,0.4853043258190155
2513.5,0.483961284160614
2514.5,0.48404523730278015
2515.5,0.4833548069000244
2516.5,0.4900258183479309
2517.5,0.4883536994457245
2518.5,0.4804781377315521
2519.5,0.48401325941085815
2520.5,0.47877371311187744
2521.5,0.4711048901081085
2522.5,0.4705703854560852
2523.5,0.469315767288208
2524.5,0.47381505370140076
2525.5,0.4704655408859253
2526.5,0.47019368410110474
2527.5,0.46561211347579956
2528.5,0.47127071022987366
2529.5,0.47477877140045166
2530.5,0.4689119756221771
2531.5,0.4769103527069092
2532.5,0.4789300858974457
2533.5,0.4755344092845917
2534.5,0.47462987899780273
2535.5,0.4689238667488098
2536.5,0.47193941473960876
2537.5,0.47016164660453796
2538.5,0.461269348859787
2539.5,0.46391698718070984
2540.5,0.4658912122249603
2541.5,0.4574054777622223
2542.5,0.4569043219089508
2543.5,0.45634403824806213
2544.5,0.4654407799243927
2545.5,0.46161168813705444
2546.5,0.46293380856513977
2547.5,0.4628278315067291
2548.5,0.4589422047138214
2549.5,0.4581250846385956
2550.5,0.46055513620376587
2551.5,0.4575807452201843
2552.5,0.46086782217025757
2553.5,0.4620510935783386
2554.5,0.4597265124320984
2555.5,0.4518497586250305
2556.5,0.45518794655799866
2557.5,0.45091477036476135
2558.5,0.45138800144195557
2559.5,0.45431259274482727
2560.5,0.45114582777023315
2561.5,0.4520118832588196
2562.5,0.4553711414337158
2563.5,0.4510878324508667
2564.5,0.4528982937335968
2565.5,0.4513351023197174
2566.5,0.4570493996143341
2567.5,0.4615601599216461
2568.5,0.4596013128757477
2569.5,0.45206138491630554
2570.5,0.4505102336406708
2571.5,0.4482479989528656
2572.5,0.44821035861968994
2573.5,0.4513525068759918
2574.5,0.4476794898509979
2575.5,0.44627484679222107
2576.5,0.44511377811431885
2577.5,0.43942898511886597
2578.5,0.4381282925605774
2579.5,0.4405381381511688
2580.5,0.437275767326355
2581.5,0.43954113125801086
2582.5,0.44007810950279236
2583.5,0.4425900876522064
2584.5,0.4425750970840454
2585.5,0.4369724690914154
2586.5,0.43744707107543945
2587.5,0.44158411026000977
2588.5,0.4405173361301422
2589.5,0.4408944249153137
2590.5,0.4347718358039856
2591.5,0.4346905052661896
2592.5,0.429617315530777
2593.5,0.4266040027141571
2594.5,0.42569440603256226
2595.5,0.42677077651023865
2596.5,0.4276486933231354
2597.5,0.42910149693489075
2598.5,0.4238379895687103
2599.5,0.4259381890296936
2600.5,0.41961395740509033
2601.5,0.4195990562438965
2602.5,0.42141202092170715
2603.5,0.4198659658432007
2604.5,0.42102277278900146
2605.5,0.4189557731151581
2606.5,0.41270148754119873
2607.5,0.41371574997901917
2608.5,0.414877712726593
2609.5,0.4158332645893097
2610.5,0.40898197889328003
2611.5,0.4108477830886841
2612.5,0.4092436134815216
2613.5,0.405523419380188
2614.5,0.40108412504196167
2615.5,0.40541237592697144
2616.5,0.4077306091785431
2617.5,0.4040645360946655
2618.5,0.40369611978530884
2619.5,0.40523409843444824
2620.5,0.40445461869239807
2621.5,0.3970278799533844
2622.5,0.39878684282302856
2623.5,0.3985176682472229
2624.5,0.39865297079086304
2625.5,0.394677996635437
2626.5,0.3957044780254364
2627.5,0.397937148809433
2628.5,0.39693790674209595
2629.5,0.3924386203289032
2630.5,0.39381927251815796
2631.5,0.39467307925224304
2632.5,0.3945052921772003
2633.5,0.3894721567630768
2634.5,0.3879459798336029
2635.5,0.3887445628643036
2636.5,0.3904542624950409
2637.5,0.3893241584300995
2638.5,0.38895243406295776
2639.5,0.39211416244506836
2640.5,0.3950180411338806
2641.5,0.39408403635025024
2642.5,0.39191386103630066
2643.5,0.3904187083244324
2644.5,0.38933122158050537
2645.5,0.3870527148246765
2646.5,0.3861956298351288
2647.5,0.38586416840553284
2648.5,0.3872077465057373
2649.5,0.3848336637020111
2650.5,0.38071247935295105
2651.5,0.38478460907936096
2652.5,0.3854110836982727
2653.5,0.3862409293651581
2654.5,0.3852083683013916
2655.5,0.382222443819046
2656.5,0.3843979239463806
2657.5,0.37611138820648193
2658.5,0.3758281171321869
2659.5,0.3740074038505554
2660.5,0.3769160509109497
2661.5,0.3771113455295563
2662.5,0.37520116567611694
2663.5,0.3763653635978699
2664.5,0.3764033317565918
2665.5,0.36936184763908386
2666.5,0.3740423917770386
2667.5,0.3731328547000885
2668.5,0.37533533573150635
2669.5,0.36788368225097656
2670.5,0.3621998429298401
2671.5,0.36672279238700867
2672.5,0.3639165461063385
2673.5,0.3606429696083069
2674.5,0.36717450618743896
2675.5,0.3590245842933655
2676.5,0.3643513321876526
2677.5,0.35550200939178467
2678.5,0.35767894983291626
2679.5,0.35603970289230347
2680.5,0.35476988554000854
2681.5,0.3493982255458832
2682.5,0.34425362944602966
2683.5,0.34422218799591064
2684.5,0.34437182545661926
2685.5,0.34257617592811584
2686.5,0.3451477289199829
2687.5,0.3391272723674774
2688.5,0.3413832187652588
2689.5,0.3375093936920166
2690.5,0.3338733911514282
2691.5,0.3360666334629059
2692.5,0.3316560983657837
2693.5,0.3270787000656128
2694.5,0.3265679180622101
2695.5,0.3181576728820801
2696.5,0.3244810402393341
2697.5,0.3187645971775055
2698.5,0.3238707184791565
2699.5,0.3267447054386139
2700.5,0.32222816348075867
2701.5,0.31775781512260437
2702.5,0.31966108083724976
2703.5,0.3221270740032196
2704.5,0.3257819712162018
2705.5,0.3166775405406952
2706.5,0.3133070468902588
2707.5,0.31401845812797546
2708.5,0.3090916872024536
2709.5,0.3162347078323364
2710.5,0.316819429397583
2711.5,0.32266736030578613
2712.5,0.32011494040489197
2713.5,0.3204885423183441
2714.5,0.32135283946990967
2715.5,0.31673097610473633
2716.5,0.3248816728591919
2717.5,0.32596534490585327
2718.5,0.32511210441589355
2719.5,0.32900694012641907
2720.5,0.3244442343711853
2721.5,0.32508519291877747
2722.5,0.32030001282691956
2723.5,0.3265601694583893
2724.5,0.3272829055786133
2725.5,0.3261035084724426
2726.5,0.32475411891937256
2727.5,0.3273438811302185
2728.5,0.32565829157829285
2729.5,0.3165226876735687
2730.5,0.3182149827480316
2731.5,0.3162272572517395
2732.5,0.3190948963165283
2733.5,0.31756892800331116
2734.5,0.32614827156066895
2735.5,0.3252620995044708
2736.5,0.3263607323169708
2737.5,0.32205477356910706
2738.5,0.3215104341506958
2739.5,0.32130879163742065
2740.5,0.318983256816864
2741.5,0.3093024790287018
2742.5,0.3060641884803772
2743.5,0.3041214942932129
2744.5,0.3108515441417694
2745.5,0.3059658110141754
2746.5,0.305282860994339
2747.5,0.3121221661567688
2748.5,0.3114021122455597
2749.5,0.3124547600746155
2750.5,0.30653128027915955
2751.5,0.3151756823062897
2752.5,0.31096598505973816
2753.5,0.3089434802532196
2754.5,0.3087156414985657
2755.5,0.30360734462738037
2756.5,0.3096405267715454
2757.5,0.3053451478481293
2758.5,0.2994665205478668
2759.5,0.30358123779296875
2760.5,0.2997686564922333
2761.5,0.29157039523124695
2762.5,0.2883603572845459
2763.5,0.294825941324234
2764.5,0.29755085706710815
2765.5,0.29538431763648987
2766.5,0.2951018512248993
2767.5,0.29759925603866577
2768.5,0.2961077392101288
2769.5,0.29321372509002686
2770.5,0.2933014929294586
2771.5,0.29348063468933105
2772.5,0.29796016216278076
2773.5,0.29724833369255066
2774.5,0.2944638729095459
2775.5,0.29528185725212097
2776.5,0.29241859912872314
2777.5,0.2877623438835144
2778.5,0.28250160813331604
2779.5,0.28165167570114136
2780.5,0.27427664399147034
2781.5,0.2702867388725281
2782.5,0.26658573746681213
2783.5,0.268580824136734
2784.5,0.27120962738990784
2785.5,0.27191397547721863
2786.5,0.2706170082092285
2787.5,0.27668309211730957
2788.5,0.2797549366950989
2789.5,0.2748006284236908
2790.5,0.27700096368789673
2791.5,0.2810342609882355
2792.5,0.27900397777557373
2793.5,0.2811669409275055
2794.5,0.28286436200141907
2795.5,0.2775496244430542
2796.5,0.2805435359477997
2797.5,0.27531400322914124
2798.5,0.2730638384819031
2799.5,0.2727498412132263
2800.5,0.26924121379852295
2801.5,0.2616702914237976
2802.5,0.26506760716438293
2803.5,0.26910653710365295
2804.5,0.2704261839389801
2805.5,0.26665595173835754
2806.5,0.27169474959373474
2807.5,0.270133912563324
2808.5,0.2685840427875519
2809.5,0.2627708911895752
2810.5,0.26051023602485657
2811.5,0.26237526535987854
2812.5,0.2699689567089081
2813.5,0.26754575967788696
2814.5,0.2707364559173584
2815.5,0.2673942446708679
2816.5,0.2701866924762726
2817.5,0.2635698914527893
2818.5,0.26050058007240295
2819.5,0.2618866562843323
2820.5,0.2593807280063629
2821.5,0.25703108310699463
2822.5,0.2534748613834381
2823.5,0.253819078207016
2824.5,0.256134033203125
2825.5,0.2517281174659729
2826.5,0.25203248858451843
2827.5,0.257775217294693
2828.5,0.2594069540500641
2829.5,0.25742021203041077
2830.5,0.25328749418258667
2831.5,0.25652599334716797
2832.5,0.25655484199523926
2833.5,0.2531125545501709
2834.5,0.25531041622161865
2835.5,0.2538323998451233
2836.5,0.2611440122127533
2837.5,0.25424864888191223
2838.5,0.2514226734638214
2839.5,0.2549683451652527
2840.5,0.2475421130657196
2841.5,0.2434849590063095
2842.5,0.24123956263065338
2843.5,0.23755653202533722
2844.5,0.2356041669845581
2845.5,0.23002438247203827
2846.5,0.23144429922103882
2847.5,0.23646731674671173
2848.5,0.2378029078245163
2849.5,0.2365487664937973
