Time (year),npp (PgC a-1)
1850.5,59.136077880859375
1851.5,59.12575149536133
1852.5,59.14385986328125
1853.5,59.16043472290039
1854.5,59.198585510253906
1855.5,59.243408203125
1856.5,59.29133605957031
1857.5,59.31633377075195
1858.5,59.347408294677734
1859.5,59.404964447021484
1860.5,59.456138610839844
1861.5,59.498748779296875
1862.5,59.56957244873047
1863.5,59.64121627807617
1864.5,59.69723129272461
1865.5,59.7833137512207
1866.5,59.88308334350586
1867.5,59.97361755371094
1868.5,60.1083984375
1869.5,60.2352180480957
1870.5,60.3685417175293
1871.5,60.52570724487305
1872.5,60.70994567871094
1873.5,60.90353012084961
1874.5,61.12210464477539
1875.5,61.35701370239258
1876.5,61.57263946533203
1877.5,61.84768295288086
1878.5,62.141910552978516
1879.5,62.46254348754883
1880.5,62.78498458862305
1881.5,63.13972854614258
1882.5,63.50362014770508
1883.5,63.880210876464844
1884.5,64.3168716430664
1885.5,64.75607299804688
1886.5,65.21324157714844
1887.5,65.70842742919922
1888.5,66.17803955078125
1889.5,66.70054626464844
1890.5,67.1940689086914
1891.5,67.71820831298828
1892.5,68.22273254394531
1893.5,68.76544952392578
1894.5,69.27159118652344
1895.5,69.81159973144531
1896.5,70.33851623535156
1897.5,70.84152221679688
1898.5,71.35055541992188
1899.5,71.83366394042969
1900.5,72.34464263916016
1901.5,72.8225326538086
1902.5,73.30907440185547
1903.5,73.76859283447266
1904.5,74.22587585449219
1905.5,74.6678466796875
1906.5,75.10433959960938
1907.5,75.50093841552734
1908.5,75.90275573730469
1909.5,76.28021240234375
1910.5,76.61915588378906
1911.5,76.93743133544922
1912.5,77.25164031982422
1913.5,77.52623748779297
1914.5,77.79647064208984
1915.5,78.03512573242188
1916.5,78.25816345214844
1917.5,78.46401977539062
1918.5,78.63092803955078
1919.5,78.80826568603516
1920.5,78.93115234375
1921.5,79.06278228759766
1922.5,79.13539123535156
1923.5,79.23593139648438
1924.5,79.29444885253906
1925.5,79.35408020019531
1926.5,79.3858642578125
1927.5,79.40074920654297
1928.5,79.41104888916016
1929.5,79.40541076660156
1930.5,79.40361785888672
1931.5,79.3827896118164
1932.5,79.35687255859375
1933.5,79.30042266845703
1934.5,79.24703216552734
1935.5,79.20358276367188
1936.5,79.1247787475586
1937.5,79.0645523071289
1938.5,78.97261810302734
1939.5,78.90862274169922
1940.5,78.82353973388672
1941.5,78.74675750732422
1942.5,78.6551742553711
1943.5,78.58299255371094
1944.5,78.48365783691406
1945.5,78.41162109375
1946.5,78.30298614501953
1947.5,78.22942352294922
1948.5,78.15756225585938
1949.5,78.06476593017578
1950.5,77.9693832397461
1951.5,77.89498138427734
1952.5,77.7791976928711
1953.5,77.71430969238281
1954.5,77.63394927978516
1955.5,77.52063751220703
1956.5,77.44332122802734
1957.5,77.3671875
1958.5,77.25721740722656
1959.5,77.20931243896484
1960.5,77.13285827636719
1961.5,77.0697250366211
1962.5,76.98796081542969
1963.5,76.9432601928711
1964.5,76.88322448730469
1965.5,76.82096099853516
1966.5,76.7811279296875
1967.5,76.70941925048828
1968.5,76.65847778320312
1969.5,76.60333251953125
1970.5,76.55693817138672
1971.5,76.51862335205078
1972.5,76.45945739746094
1973.5,76.41608428955078
1974.5,76.35682678222656
1975.5,76.32373809814453
1976.5,76.25633239746094
1977.5,76.22766876220703
1978.5,76.17647552490234
1979.5,76.13170623779297
1980.5,76.08611297607422
1981.5,76.03060913085938
1982.5,75.98058319091797
1983.5,75.95354461669922
1984.5,75.91560363769531
1985.5,75.88037109375
1986.5,75.83826446533203
1987.5,75.81631469726562
1988.5,75.77021026611328
1989.5,75.7516098022461
1990.5,75.71863555908203
1991.5,75.68704223632812
1992.5,75.66394805908203
1993.5,75.62779235839844
1994.5,75.58659362792969
1995.5,75.56914520263672
1996.5,75.55394744873047
1997.5,75.50605773925781
1998.5,75.491455078125
1999.5,75.45559692382812
2000.5,75.4172134399414
2001.5,75.39570617675781
2002.5,75.39669036865234
2003.5,75.35277557373047
2004.5,75.33842468261719
2005.5,75.29490661621094
2006.5,75.27153778076172
2007.5,75.25518035888672
2008.5,75.2234115600586
2009.5,75.21637725830078
2010.5,75.18033599853516
2011.5,75.1689682006836
2012.5,75.13284301757812
2013.5,75.11432647705078
2014.5,75.09296417236328
2015.5,75.09121704101562
2016.5,75.06134796142578
2017.5,75.04081726074219
2018.5,75.02262878417969
2019.5,75.00161743164062
2020.5,74.99578094482422
2021.5,74.99185943603516
2022.5,74.93940734863281
2023.5,74.93740844726562
2024.5,74.91255950927734
2025.5,74.89862823486328
2026.5,74.87772369384766
2027.5,74.87998962402344
2028.5,74.8549575805664
2029.5,74.83273315429688
2030.5,74.82300567626953
2031.5,74.80923461914062
2032.5,74.8110122680664
2033.5,74.79144287109375
2034.5,74.77706146240234
2035.5,74.74800109863281
2036.5,74.73123931884766
2037.5,74.71892547607422
2038.5,74.70948028564453
2039.5,74.70176696777344
2040.5,74.68163299560547
2041.5,74.66370391845703
2042.5,74.65172576904297
2043.5,74.64176177978516
2044.5,74.62811279296875
2045.5,74.63921356201172
2046.5,74.63306427001953
2047.5,74.59817504882812
2048.5,74.59564971923828
2049.5,74.57813262939453
2050.5,74.57525634765625
2051.5,74.56893157958984
2052.5,74.5479965209961
2053.5,74.52920532226562
2054.5,74.53143310546875
2055.5,74.51057434082031
2056.5,74.51591491699219
2057.5,74.50037384033203
2058.5,74.49569702148438
2059.5,74.4653549194336
2060.5,74.45687103271484
2061.5,74.45012664794922
2062.5,74.44530487060547
2063.5,74.44091033935547
2064.5,74.41655731201172
2065.5,74.41059875488281
2066.5,74.40535736083984
2067.5,74.37734985351562
2068.5,74.38219451904297
2069.5,74.3726577758789
2070.5,74.35677337646484
2071.5,74.36222076416016
2072.5,74.3290786743164
2073.5,74.31617736816406
2074.5,74.31390380859375
2075.5,74.32292175292969
2076.5,74.31106567382812
2077.5,74.29298400878906
2078.5,74.291259765625
2079.5,74.25538635253906
2080.5,74.27278900146484
2081.5,74.28147888183594
2082.5,74.2474594116211
2083.5,74.25147247314453
2084.5,74.23037719726562
2085.5,74.21614074707031
2086.5,74.21748352050781
2087.5,74.21272277832031
2088.5,74.19442749023438
2089.5,74.18682098388672
2090.5,74.17507934570312
2091.5,74.17938995361328
2092.5,74.17524719238281
2093.5,74.16084289550781
2094.5,74.16336059570312
2095.5,74.12879180908203
2096.5,74.13349151611328
2097.5,74.13420104980469
2098.5,74.10906219482422
2099.5,74.11569213867188
2100.5,74.10094451904297
2101.5,74.08538818359375
2102.5,74.07870483398438
2103.5,74.07554626464844
2104.5,74.06510925292969
2105.5,74.06372833251953
2106.5,74.05008697509766
2107.5,74.04313659667969
2108.5,74.03518676757812
2109.5,74.03260040283203
2110.5,74.02333068847656
2111.5,74.0230941772461
2112.5,74.01617431640625
2113.5,73.98542785644531
2114.5,73.99199676513672
2115.5,73.96221923828125
2116.5,73.972900390625
2117.5,73.98977661132812
2118.5,73.96180725097656
2119.5,73.95914459228516
2120.5,73.94149780273438
2121.5,73.94676971435547
2122.5,73.92339324951172
2123.5,73.92908477783203
2124.5,73.9337158203125
2125.5,73.91536712646484
2126.5,73.91141510009766
2127.5,73.9059829711914
2128.5,73.89580535888672
2129.5,73.9029541015625
2130.5,73.89414978027344
2131.5,73.8780517578125
2132.5,73.86666107177734
2133.5,73.86529541015625
2134.5,73.86628723144531
2135.5,73.86756134033203
2136.5,73.86813354492188
2137.5,73.86749267578125
2138.5,73.8504409790039
2139.5,73.8580093383789
2140.5,73.85645294189453
2141.5,73.87313079833984
2142.5,73.85514831542969
2143.5,73.85211181640625
2144.5,73.84814453125
2145.5,73.84591674804688
2146.5,73.83914184570312
2147.5,73.86320495605469
2148.5,73.83183288574219
2149.5,73.85192108154297
2150.5,73.84202575683594
2151.5,73.83287048339844
2152.5,73.84406280517578
2153.5,73.8531723022461
2154.5,73.83238220214844
2155.5,73.84339141845703
2156.5,73.83485412597656
2157.5,73.84064483642578
2158.5,73.81741333007812
2159.5,73.82772827148438
2160.5,73.8383560180664
2161.5,73.83053588867188
2162.5,73.81997680664062
2163.5,73.82535552978516
2164.5,73.81359100341797
2165.5,73.8183364868164
2166.5,73.830322265625
2167.5,73.80168151855469
2168.5,73.80717468261719
2169.5,73.81085205078125
2170.5,73.80290222167969
2171.5,73.81132507324219
2172.5,73.80030822753906
2173.5,73.78797149658203
2174.5,73.77745819091797
2175.5,73.79049682617188
2176.5,73.79051971435547
2177.5,73.79336547851562
2178.5,73.80725860595703
2179.5,73.79219818115234
2180.5,73.77298736572266
2181.5,73.78062438964844
2182.5,73.79139709472656
2183.5,73.79845428466797
2184.5,73.78933715820312
2185.5,73.78349304199219
2186.5,73.77648162841797
2187.5,73.7810287475586
2188.5,73.77727508544922
2189.5,73.78297424316406
2190.5,73.7835464477539
2191.5,73.77111053466797
2192.5,73.76907348632812
2193.5,73.781982421875
2194.5,73.77122497558594
2195.5,73.78459930419922
2196.5,73.77642059326172
2197.5,73.77050018310547
2198.5,73.76956176757812
2199.5,73.7835464477539
2200.5,73.77275085449219
2201.5,73.78303527832031
2202.5,73.77237701416016
2203.5,73.761962890625
2204.5,73.76856994628906
2205.5,73.76457214355469
2206.5,73.75035095214844
2207.5,73.76856231689453
2208.5,73.75629425048828
2209.5,73.74974060058594
2210.5,73.75048828125
2211.5,73.751220703125
2212.5,73.74017333984375
2213.5,73.75039672851562
2214.5,73.74242401123047
2215.5,73.73814392089844
2216.5,73.74130249023438
2217.5,73.74009704589844
2218.5,73.72866821289062
2219.5,73.75031280517578
2220.5,73.72128295898438
2221.5,73.72398376464844
2222.5,73.73538208007812
2223.5,73.70951080322266
2224.5,73.71681213378906
2225.5,73.71891021728516
2226.5,73.7008056640625
