Time (year),rh (PgC a-1)
1850.5,67.09353637695312
1851.5,67.138427734375
1852.5,67.14391326904297
1853.5,67.16758728027344
1854.5,67.1784896850586
1855.5,67.2204818725586
1856.5,67.23738098144531
1857.5,67.26704406738281
1858.5,67.26852416992188
1859.5,67.32362365722656
1860.5,67.34014129638672
1861.5,67.36463928222656
1862.5,67.39070892333984
1863.5,67.45989990234375
1864.5,67.49057006835938
1865.5,67.55299377441406
1866.5,67.61215209960938
1867.5,67.66707611083984
1868.5,67.74334716796875
1869.5,67.84312438964844
1870.5,67.93257141113281
1871.5,68.05197143554688
1872.5,68.17108154296875
1873.5,68.31355285644531
1874.5,68.45169067382812
1875.5,68.63212585449219
1876.5,68.78691864013672
1877.5,68.98222351074219
1878.5,69.1748046875
1879.5,69.41389465332031
1880.5,69.64105224609375
1881.5,69.92095947265625
1882.5,70.19097900390625
1883.5,70.48197174072266
1884.5,70.80872344970703
1885.5,71.15365600585938
1886.5,71.50712585449219
1887.5,71.89116668701172
1888.5,72.24465942382812
1889.5,72.6566162109375
1890.5,73.02974700927734
1891.5,73.44129180908203
1892.5,73.82513427734375
1893.5,74.26764678955078
1894.5,74.661865234375
1895.5,75.10018920898438
1896.5,75.52897644042969
1897.5,75.94120788574219
1898.5,76.37655639648438
1899.5,76.80181884765625
1900.5,77.24169158935547
1901.5,77.65904998779297
1902.5,78.0575180053711
1903.5,78.4576187133789
1904.5,78.85726928710938
1905.5,79.25273132324219
1906.5,79.6429443359375
1907.5,80.00609588623047
1908.5,80.36445617675781
1909.5,80.70716857910156
1910.5,81.01895141601562
1911.5,81.3169937133789
1912.5,81.6065444946289
1913.5,81.8694839477539
1914.5,82.12792205810547
1915.5,82.36534118652344
1916.5,82.58821105957031
1917.5,82.80892944335938
1918.5,82.9797134399414
1919.5,83.1700210571289
1920.5,83.31245422363281
1921.5,83.4783706665039
1922.5,83.56794738769531
1923.5,83.70573425292969
1924.5,83.78408813476562
1925.5,83.887939453125
1926.5,83.94944763183594
1927.5,84.01399993896484
1928.5,84.0534439086914
1929.5,84.09364318847656
1930.5,84.10103607177734
1931.5,84.11670684814453
1932.5,84.10932922363281
1933.5,84.09308624267578
1934.5,84.05867767333984
1935.5,84.04420471191406
1936.5,83.97476959228516
1937.5,83.94742584228516
1938.5,83.87154388427734
1939.5,83.84198760986328
1940.5,83.77838897705078
1941.5,83.73270416259766
1942.5,83.64812469482422
1943.5,83.6185302734375
1944.5,83.54090881347656
1945.5,83.508056640625
1946.5,83.42086029052734
1947.5,83.37374114990234
1948.5,83.31390380859375
1949.5,83.2570571899414
1950.5,83.18143463134766
1951.5,83.14017486572266
1952.5,83.04593658447266
1953.5,82.9998779296875
1954.5,82.93903350830078
1955.5,82.87488555908203
1956.5,82.82857513427734
1957.5,82.78323364257812
1958.5,82.6983642578125
1959.5,82.6577377319336
1960.5,82.58905029296875
1961.5,82.54143524169922
1962.5,82.46401977539062
1963.5,82.43721771240234
1964.5,82.38674926757812
1965.5,82.3392105102539
1966.5,82.3067626953125
1967.5,82.2600326538086
1968.5,82.22782897949219
1969.5,82.19418334960938
1970.5,82.15621185302734
1971.5,82.13199615478516
1972.5,82.08984375
1973.5,82.06607818603516
1974.5,82.02789306640625
1975.5,82.01248931884766
1976.5,81.96945190429688
1977.5,81.94869232177734
1978.5,81.9122085571289
1979.5,81.89582061767578
1980.5,81.87535858154297
1981.5,81.85310363769531
1982.5,81.8203353881836
1983.5,81.8019790649414
1984.5,81.77366638183594
1985.5,81.75273132324219
1986.5,81.71646881103516
1987.5,81.701416015625
1988.5,81.65972137451172
1989.5,81.64313507080078
1990.5,81.60649871826172
1991.5,81.58863830566406
1992.5,81.57909393310547
1993.5,81.55767822265625
1994.5,81.5279541015625
1995.5,81.51459503173828
1996.5,81.50170135498047
1997.5,81.47039794921875
1998.5,81.46409606933594
1999.5,81.44720458984375
2000.5,81.4264144897461
2001.5,81.41548156738281
2002.5,81.41167449951172
2003.5,81.37903594970703
2004.5,81.37617492675781
2005.5,81.34843444824219
2006.5,81.33666229248047
2007.5,81.3263931274414
2008.5,81.3021469116211
2009.5,81.30437469482422
2010.5,81.27845001220703
2011.5,81.28031158447266
2012.5,81.26469421386719
2013.5,81.25304412841797
2014.5,81.23075103759766
2015.5,81.23738098144531
2016.5,81.21981048583984
2017.5,81.21670532226562
2018.5,81.21128845214844
2019.5,81.19314575195312
2020.5,81.18114471435547
2021.5,81.1851577758789
2022.5,81.14790344238281
2023.5,81.15122985839844
2024.5,81.13994598388672
2025.5,81.13323211669922
2026.5,81.11995697021484
2027.5,81.12899780273438
2028.5,81.11348724365234
2029.5,81.10574340820312
2030.5,81.1023941040039
2031.5,81.08499145507812
2032.5,81.08358001708984
2033.5,81.07418823242188
2034.5,81.06684112548828
2035.5,81.05369567871094
2036.5,81.04503631591797
2037.5,81.03858184814453
2038.5,81.0328140258789
2039.5,81.02568054199219
2040.5,81.01395416259766
2041.5,81.01197052001953
2042.5,81.01114654541016
2043.5,80.9996566772461
2044.5,80.98072814941406
2045.5,80.9865951538086
2046.5,80.98775482177734
2047.5,80.97532653808594
2048.5,80.97884368896484
2049.5,80.95597076416016
2050.5,80.95562744140625
2051.5,80.95279693603516
2052.5,80.93647003173828
2053.5,80.92861938476562
2054.5,80.93547058105469
2055.5,80.91732788085938
2056.5,80.92079162597656
2057.5,80.90862274169922
2058.5,80.89959716796875
2059.5,80.89376068115234
2060.5,80.89154815673828
2061.5,80.8836898803711
2062.5,80.87479400634766
2063.5,80.87593841552734
2064.5,80.85120391845703
2065.5,80.85577392578125
2066.5,80.85918426513672
2067.5,80.83535766601562
2068.5,80.84146881103516
2069.5,80.83487701416016
2070.5,80.81595611572266
2071.5,80.8310775756836
2072.5,80.81014251708984
2073.5,80.80015563964844
2074.5,80.79365539550781
2075.5,80.8026123046875
2076.5,80.78948974609375
2077.5,80.78401184082031
2078.5,80.78350830078125
2079.5,80.76260375976562
2080.5,80.76837921142578
2081.5,80.77409362792969
2082.5,80.74481964111328
2083.5,80.75908660888672
2084.5,80.74923706054688
2085.5,80.73759460449219
2086.5,80.7344970703125
2087.5,80.73086547851562
2088.5,80.71435546875
2089.5,80.71318817138672
2090.5,80.71119689941406
2091.5,80.71063995361328
2092.5,80.70771789550781
2093.5,80.69464111328125
2094.5,80.69131469726562
2095.5,80.67058563232422
2096.5,80.6846694946289
2097.5,80.68769836425781
2098.5,80.6674575805664
2099.5,80.67111206054688
2100.5,80.65276336669922
2101.5,80.64361572265625
2102.5,80.63864135742188
2103.5,80.63938903808594
2104.5,80.62696838378906
2105.5,80.62860870361328
2106.5,80.60816192626953
2107.5,80.60774230957031
2108.5,80.61003112792969
2109.5,80.61727142333984
2110.5,80.60623168945312
2111.5,80.6061019897461
2112.5,80.59959411621094
2113.5,80.58155822753906
2114.5,80.58574676513672
2115.5,80.56793212890625
2116.5,80.57481384277344
2117.5,80.58305358886719
2118.5,80.55624389648438
2119.5,80.56116485595703
2120.5,80.55268859863281
2121.5,80.56011199951172
2122.5,80.5400619506836
2123.5,80.54773712158203
2124.5,80.54652404785156
2125.5,80.53795623779297
2126.5,80.53311920166016
2127.5,80.53856658935547
2128.5,80.53075408935547
2129.5,80.53887939453125
2130.5,80.52798461914062
2131.5,80.52569580078125
2132.5,80.52013397216797
2133.5,80.51809692382812
2134.5,80.51983642578125
2135.5,80.52462005615234
2136.5,80.51664733886719
2137.5,80.52354431152344
2138.5,80.51090240478516
2139.5,80.52385711669922
2140.5,80.52735137939453
2141.5,80.54656219482422
2142.5,80.52923583984375
2143.5,80.53642272949219
2144.5,80.53935241699219
2145.5,80.54019165039062
2146.5,80.53271484375
2147.5,80.55209350585938
2148.5,80.52314758300781
2149.5,80.5431900024414
2150.5,80.54075622558594
2151.5,80.5416259765625
2152.5,80.55667877197266
2153.5,80.5625228881836
2154.5,80.53668212890625
2155.5,80.55133819580078
2156.5,80.54794311523438
2157.5,80.55945587158203
2158.5,80.53996276855469
2159.5,80.54925537109375
2160.5,80.55658721923828
2161.5,80.56120300292969
2162.5,80.553955078125
2163.5,80.56131744384766
2164.5,80.54663848876953
2165.5,80.55030059814453
2166.5,80.55827331542969
2167.5,80.53538513183594
2168.5,80.54692077636719
2169.5,80.560791015625
2170.5,80.56013488769531
2171.5,80.56820678710938
2172.5,80.55464172363281
2173.5,80.54633331298828
2174.5,80.53922271728516
2175.5,80.55520629882812
2176.5,80.5517349243164
2177.5,80.55638122558594
2178.5,80.56682586669922
2179.5,80.56536102294922
2180.5,80.5545883178711
2181.5,80.56236267089844
2182.5,80.56452941894531
2183.5,80.56908416748047
2184.5,80.55667114257812
2185.5,80.55023193359375
2186.5,80.54590606689453
2187.5,80.5576400756836
2188.5,80.55310821533203
2189.5,80.55580139160156
2190.5,80.55132293701172
2191.5,80.54708099365234
2192.5,80.54708862304688
2193.5,80.56484985351562
2194.5,80.55609130859375
2195.5,80.57071685791016
2196.5,80.56102752685547
2197.5,80.5643081665039
2198.5,80.57008361816406
2199.5,80.58795928955078
2200.5,80.57431030273438
2201.5,80.57899475097656
2202.5,80.5612564086914
2203.5,80.55191040039062
2204.5,80.5570068359375
2205.5,80.55934143066406
2206.5,80.5389404296875
2207.5,80.55223846435547
2208.5,80.54154205322266
2209.5,80.54080200195312
2210.5,80.54252624511719
2211.5,80.54811096191406
2212.5,80.53697204589844
2213.5,80.55101013183594
2214.5,80.5398941040039
2215.5,80.54493713378906
2216.5,80.54444885253906
2217.5,80.55253601074219
2218.5,80.53244018554688
2219.5,80.5496597290039
2220.5,80.51516723632812
2221.5,80.51887512207031
2222.5,80.51528930664062
2223.5,80.50452423095703
2224.5,80.50706481933594
2225.5,80.51258087158203
2226.5,80.48953247070312
2227.5,80.49993896484375
2228.5,80.48592376708984
2229.5,80.5022201538086
2230.5,80.48250579833984
2231.5,80.5024185180664
2232.5,80.46890258789062
2233.5,80.48487091064453
2234.5,80.46637725830078
2235.5,80.4696044921875
2236.5,80.46167755126953
2237.5,80.48193359375
2238.5,80.44752502441406
2239.5,80.45735931396484
2240.5,80.44349670410156
2241.5,80.46417236328125
2242.5,80.45561981201172
2243.5,80.45123291015625
2244.5,80.44454193115234
2245.5,80.44806671142578
2246.5,80.4315185546875
2247.5,80.44405364990234
2248.5,80.43289947509766
2249.5,80.40970611572266
2250.5,80.41563415527344
2251.5,80.41397094726562
2252.5,80.39939880371094
2253.5,80.41963195800781
2254.5,80.39100646972656
2255.5,80.39630126953125
2256.5,80.38903045654297
2257.5,80.4090576171875
2258.5,80.376220703125
2259.5,80.38733673095703
2260.5,80.38079071044922
2261.5,80.38225555419922
2262.5,80.38398742675781
2263.5,80.39608764648438
2264.5,80.37740325927734
2265.5,80.37742614746094
2266.5,80.36515808105469
2267.5,80.3470687866211
2268.5,80.34711456298828
2269.5,80.350341796875
2270.5,80.35009002685547
2271.5,80.34786224365234
2272.5,80.34546661376953
2273.5,80.35633850097656
2274.5,80.31166076660156
2275.5,80.34163665771484
2276.5,80.33328247070312
2277.5,80.34547424316406
2278.5,80.33602142333984
2279.5,80.33369445800781
2280.5,80.311767578125
2281.5,80.31653594970703
2282.5,80.30927276611328
2283.5,80.32735443115234
