Time (year),gpp (PgC a-1)
1850.5,126.32144165039062
1851.5,126.66339111328125
1852.5,127.12565612792969
1853.5,127.63500213623047
1854.5,128.13632202148438
1855.5,128.64361572265625
1856.5,129.14346313476562
1857.5,129.6765899658203
1858.5,130.1661376953125
1859.5,130.68167114257812
1860.5,131.19464111328125
1861.5,131.7230682373047
1862.5,132.22463989257812
1863.5,132.76239013671875
1864.5,133.26617431640625
1865.5,133.7985382080078
1866.5,134.34808349609375
1867.5,134.89059448242188
1868.5,135.45809936523438
1869.5,136.0330810546875
1870.5,136.57516479492188
1871.5,137.16131591796875
1872.5,137.6619415283203
1873.5,138.22763061523438
1874.5,138.7481231689453
1875.5,139.28515625
1876.5,139.7940216064453
1877.5,140.3812255859375
1878.5,140.89227294921875
1879.5,141.48171997070312
1880.5,142.03280639648438
1881.5,142.6285400390625
1882.5,143.17398071289062
1883.5,143.75474548339844
1884.5,144.264892578125
1885.5,144.8913116455078
1886.5,145.43502807617188
1887.5,146.0531463623047
1888.5,146.6239471435547
1889.5,147.27322387695312
1890.5,147.87330627441406
1891.5,148.45291137695312
1892.5,149.10488891601562
1893.5,149.71063232421875
1894.5,150.3402099609375
1895.5,150.96156311035156
1896.5,151.62391662597656
1897.5,152.2320098876953
1898.5,152.88290405273438
1899.5,153.48104858398438
1900.5,154.12669372558594
1901.5,154.7883758544922
1902.5,155.39617919921875
1903.5,156.0514373779297
1904.5,156.66542053222656
1905.5,157.32115173339844
1906.5,157.95016479492188
1907.5,158.6295623779297
1908.5,159.24362182617188
1909.5,159.90133666992188
1910.5,160.50888061523438
1911.5,161.17713928222656
1912.5,161.82444763183594
1913.5,162.44949340820312
1914.5,163.12069702148438
1915.5,163.7161407470703
1916.5,164.35818481445312
1917.5,164.82008361816406
1918.5,164.8618927001953
1919.5,164.656494140625
1920.5,164.39596557617188
1921.5,164.19435119628906
1922.5,163.98770141601562
1923.5,163.78025817871094
1924.5,163.6368408203125
1925.5,163.39871215820312
1926.5,163.2574005126953
1927.5,163.04368591308594
1928.5,162.92355346679688
1929.5,162.72879028320312
1930.5,162.6248779296875
1931.5,162.4024200439453
1932.5,162.2827911376953
1933.5,162.0587615966797
1934.5,161.9308624267578
1935.5,161.75889587402344
1936.5,161.64462280273438
1937.5,161.48672485351562
1938.5,161.34715270996094
1939.5,161.2110595703125
1940.5,161.0914764404297
1941.5,160.9708251953125
1942.5,160.8238525390625
1943.5,160.6853485107422
1944.5,160.56802368164062
1945.5,160.41815185546875
1946.5,160.3153533935547
1947.5,160.1523895263672
1948.5,160.05862426757812
1949.5,159.8937225341797
1950.5,159.8240966796875
1951.5,159.66233825683594
1952.5,159.53924560546875
1953.5,159.42440795898438
1954.5,159.29136657714844
1955.5,159.18370056152344
1956.5,159.129638671875
1957.5,158.96957397460938
1958.5,158.91876220703125
1959.5,158.82009887695312
1960.5,158.74314880371094
1961.5,158.6077117919922
1962.5,158.56732177734375
1963.5,158.44859313964844
1964.5,158.3783416748047
1965.5,158.29295349121094
1966.5,158.20042419433594
1967.5,158.13723754882812
1968.5,158.05584716796875
1969.5,157.9650421142578
1970.5,157.89700317382812
1971.5,157.8240509033203
1972.5,157.7500457763672
1973.5,157.69557189941406
1974.5,157.6295623779297
1975.5,157.54100036621094
1976.5,157.50253295898438
1977.5,157.42921447753906
1978.5,157.35057067871094
1979.5,157.29029846191406
1980.5,157.24205017089844
1981.5,157.16310119628906
1982.5,157.121826171875
1983.5,157.05064392089844
1984.5,157.0181121826172
1985.5,156.95150756835938
1986.5,156.93997192382812
1987.5,156.8662872314453
1988.5,156.8406219482422
1989.5,156.78070068359375
1990.5,156.76365661621094
1991.5,156.70277404785156
1992.5,156.66490173339844
1993.5,156.61203002929688
1994.5,156.6124725341797
1995.5,156.53880310058594
1996.5,156.53607177734375
1997.5,156.4813690185547
1998.5,156.42893981933594
1999.5,156.4012908935547
2000.5,156.39781188964844
2001.5,156.30633544921875
2002.5,156.33363342285156
2003.5,156.2659149169922
2004.5,156.25225830078125
2005.5,156.18826293945312
2006.5,156.19508361816406
2007.5,156.15635681152344
2008.5,156.1241912841797
2009.5,156.1087188720703
2010.5,156.08323669433594
2011.5,156.0314178466797
2012.5,156.04917907714844
2013.5,155.98963928222656
2014.5,155.96969604492188
2015.5,155.9020233154297
2016.5,155.91879272460938
2017.5,155.88233947753906
2018.5,155.8672332763672
2019.5,155.83953857421875
2020.5,155.80223083496094
2021.5,155.78907775878906
2022.5,155.80609130859375
2023.5,155.71279907226562
2024.5,155.7410125732422
2025.5,155.6905975341797
2026.5,155.6898193359375
2027.5,155.67495727539062
2028.5,155.64389038085938
2029.5,155.60008239746094
2030.5,155.6036834716797
2031.5,155.5752410888672
2032.5,155.57606506347656
2033.5,155.54307556152344
2034.5,155.52891540527344
2035.5,155.5096435546875
2036.5,155.48143005371094
2037.5,155.4838409423828
2038.5,155.48550415039062
2039.5,155.43260192871094
2040.5,155.4278106689453
2041.5,155.38185119628906
2042.5,155.39971923828125
2043.5,155.3318634033203
2044.5,155.3673095703125
2045.5,155.32749938964844
2046.5,155.3274688720703
2047.5,155.29367065429688
2048.5,155.2735137939453
2049.5,155.23745727539062
2050.5,155.2650604248047
2051.5,155.2416534423828
2052.5,155.20278930664062
2053.5,155.18162536621094
2054.5,155.17930603027344
2055.5,155.1454620361328
2056.5,155.16558837890625
2057.5,155.13340759277344
2058.5,155.14529418945312
2059.5,155.09518432617188
2060.5,155.10740661621094
2061.5,155.0309600830078
2062.5,155.08021545410156
2063.5,155.07568359375
2064.5,155.03392028808594
2065.5,155.01287841796875
2066.5,155.0076904296875
2067.5,154.98097229003906
2068.5,154.99017333984375
2069.5,154.96408081054688
2070.5,154.98394775390625
2071.5,154.91993713378906
2072.5,154.94065856933594
2073.5,154.88877868652344
2074.5,154.91122436523438
2075.5,154.91632080078125
2076.5,154.8900604248047
2077.5,154.85084533691406
2078.5,154.8389129638672
2079.5,154.83221435546875
2080.5,154.85865783691406
2081.5,154.8125762939453
2082.5,154.8206024169922
2083.5,154.76109313964844
2084.5,154.77041625976562
2085.5,154.73837280273438
2086.5,154.7574920654297
2087.5,154.68460083007812
2088.5,154.73487854003906
2089.5,154.6739959716797
2090.5,154.70106506347656
2091.5,154.65574645996094
2092.5,154.66665649414062
2093.5,154.64161682128906
2094.5,154.66650390625
2095.5,154.56472778320312
2096.5,154.59817504882812
2097.5,154.54510498046875
2098.5,154.55384826660156
2099.5,154.55825805664062
2100.5,154.53985595703125
2101.5,154.50799560546875
2102.5,154.5293426513672
2103.5,154.5056610107422
2104.5,154.47866821289062
2105.5,154.4658203125
2106.5,154.48989868164062
2107.5,154.41197204589844
2108.5,154.45523071289062
2109.5,154.43276977539062
2110.5,154.431640625
2111.5,154.3971710205078
2112.5,154.42994689941406
2113.5,154.36187744140625
2114.5,154.4011688232422
2115.5,154.34449768066406
2116.5,154.36676025390625
2117.5,154.35638427734375
2118.5,154.3799591064453
2119.5,154.31109619140625
2120.5,154.34735107421875
2121.5,154.30958557128906
2122.5,154.32839965820312
2123.5,154.30804443359375
2124.5,154.3353271484375
2125.5,154.26815795898438
2126.5,154.30018615722656
2127.5,154.2838897705078
2128.5,154.3077392578125
2129.5,154.29705810546875
2130.5,154.3020782470703
2131.5,154.25506591796875
2132.5,154.2882843017578
2133.5,154.28543090820312
2134.5,154.2917022705078
2135.5,154.249267578125
2136.5,154.28765869140625
2137.5,154.23764038085938
2138.5,154.2801971435547
2139.5,154.27825927734375
2140.5,154.3000030517578
2141.5,154.2604522705078
2142.5,154.29144287109375
2143.5,154.237060546875
2144.5,154.26165771484375
2145.5,154.23060607910156
2146.5,154.272705078125
2147.5,154.29859924316406
2148.5,154.258544921875
2149.5,154.2540740966797
2150.5,154.26792907714844
2151.5,154.23191833496094
2152.5,154.28179931640625
2153.5,154.2418670654297
2154.5,154.24656677246094
2155.5,154.22958374023438
2156.5,154.27926635742188
2157.5,154.2165985107422
2158.5,154.26812744140625
2159.5,154.26992797851562
2160.5,154.2352294921875
2161.5,154.22193908691406
2162.5,154.2388916015625
2163.5,154.20285034179688
2164.5,154.22189331054688
2165.5,154.2454833984375
2166.5,154.21470642089844
2167.5,154.2064666748047
2168.5,154.22706604003906
2169.5,154.20852661132812
2170.5,154.24411010742188
2171.5,154.2158966064453
2172.5,154.23336791992188
2173.5,154.20004272460938
2174.5,154.22422790527344
2175.5,154.24130249023438
2176.5,154.23606872558594
2177.5,154.2356414794922
2178.5,154.24456787109375
2179.5,154.21044921875
2180.5,154.2200164794922
2181.5,154.21006774902344
2182.5,154.19207763671875
2183.5,154.19625854492188
2184.5,154.24171447753906
2185.5,154.1829071044922
2186.5,154.22073364257812
2187.5,154.20327758789062
2188.5,154.2340087890625
2189.5,154.21563720703125
2190.5,154.23434448242188
2191.5,154.20068359375
2192.5,154.21458435058594
2193.5,154.22201538085938
2194.5,154.262939453125
2195.5,154.22288513183594
2196.5,154.24656677246094
2197.5,154.20347595214844
2198.5,154.22084045410156
2199.5,154.20616149902344
2200.5,154.18917846679688
2201.5,154.18678283691406
2202.5,154.2503662109375
2203.5,154.15042114257812
2204.5,154.19317626953125
2205.5,154.17282104492188
2206.5,154.19796752929688
2207.5,154.17591857910156
2208.5,154.2153778076172
2209.5,154.16262817382812
2210.5,154.17849731445312
2211.5,154.17169189453125
2212.5,154.193603515625
2213.5,154.1214141845703
2214.5,154.14688110351562
2215.5,154.13902282714844
2216.5,154.12188720703125
2217.5,154.07730102539062
2218.5,154.09426879882812
2219.5,154.07508850097656
2220.5,154.0716552734375
2221.5,154.05015563964844
2222.5,154.06089782714844
2223.5,154.0529022216797
2224.5,154.0581512451172
2225.5,154.03758239746094
2226.5,154.05294799804688
2227.5,154.05648803710938
2228.5,154.01451110839844
2229.5,153.9961395263672
2230.5,154.0006866455078
2231.5,153.97911071777344
2232.5,154.0182342529297
2233.5,153.9502716064453
2234.5,153.9814910888672
2235.5,153.93434143066406
2236.5,153.96241760253906
2237.5,153.96031188964844
2238.5,153.94927978515625
2239.5,153.92742919921875
2240.5,153.93991088867188
2241.5,153.8946990966797
2242.5,153.91897583007812
2243.5,153.88766479492188
2244.5,153.87057495117188
2245.5,153.85464477539062
2246.5,153.8606414794922
2247.5,153.8367462158203
2248.5,153.82469177246094
2249.5,153.85110473632812
2250.5,153.81808471679688
2251.5,153.8296356201172
2252.5,153.83103942871094
2253.5,153.82565307617188
2254.5,153.77618408203125
2255.5,153.7787628173828
2256.5,153.83274841308594
2257.5,153.786865234375
2258.5,153.7969512939453
2259.5,153.77444458007812
2260.5,153.7689666748047
2261.5,153.77476501464844
2262.5,153.748046875
2263.5,153.7199249267578
2264.5,153.73077392578125
2265.5,153.7356414794922
2266.5,153.73667907714844
2267.5,153.69515991210938
2268.5,153.72955322265625
2269.5,153.68812561035156
2270.5,153.74774169921875
2271.5,153.72109985351562
2272.5,153.71603393554688
2273.5,153.68048095703125
2274.5,153.69276428222656
2275.5,153.6621856689453
2276.5,153.6513671875
2277.5,153.64691162109375
2278.5,153.65042114257812
2279.5,153.64535522460938
2280.5,153.62860107421875
2281.5,153.58958435058594
2282.5,153.6097412109375
2283.5,153.63140869140625
2284.5,153.6051025390625
2285.5,153.59445190429688
2286.5,153.57725524902344
2287.5,153.54989624023438
2288.5,153.55426025390625
2289.5,153.57839965820312
2290.5,153.55271911621094
2291.5,153.5459747314453
2292.5,153.53994750976562
2293.5,153.49258422851562
2294.5,153.5192413330078
2295.5,153.5485076904297
2296.5,153.54115295410156
2297.5,153.52711486816406
2298.5,153.55972290039062
2299.5,153.492919921875
2300.5,153.5016632080078
2301.5,153.47848510742188
2302.5,153.496337890625
2303.5,153.4930419921875
2304.5,153.47036743164062
2305.5,153.44393920898438
2306.5,153.4245147705078
2307.5,153.42584228515625
2308.5,153.4549560546875
2309.5,153.4090118408203
2310.5,153.4418487548828
2311.5,153.41915893554688
2312.5,153.39930725097656
2313.5,153.3804168701172
2314.5,153.38792419433594
2315.5,153.39891052246094
2316.5,153.41552734375
2317.5,153.377685546875
2318.5,153.3987274169922
2319.5,153.38230895996094
2320.5,153.36387634277344
2321.5,153.36322021484375
2322.5,153.39544677734375
2323.5,153.37762451171875
2324.5,153.3610076904297
2325.5,153.35289001464844
2326.5,153.3385467529297
2327.5,153.33705139160156
2328.5,153.34271240234375
2329.5,153.32855224609375
2330.5,153.35592651367188
2331.5,153.33082580566406
2332.5,153.29605102539062
2333.5,153.2898406982422
2334.5,153.29737854003906
2335.5,153.25494384765625
2336.5,153.2867431640625
2337.5,153.28176879882812
2338.5,153.2735137939453
2339.5,153.214599609375
2340.5,153.23983764648438
2341.5,153.21749877929688
2342.5,153.24032592773438
2343.5,153.247314453125
2344.5,153.2117919921875
2345.5,153.20669555664062
2346.5,153.23048400878906
2347.5,153.16807556152344
2348.5,153.1953582763672
2349.5,153.19717407226562
2350.5,153.21763610839844
2351.5,153.20779418945312
2352.5,153.1817169189453
2353.5,153.14797973632812
2354.5,153.1605224609375
2355.5,153.17584228515625
2356.5,153.19677734375
2357.5,153.15342712402344
2358.5,153.17845153808594
2359.5,153.13133239746094
2360.5,153.14064025878906
2361.5,153.1256103515625
2362.5,153.12754821777344
2363.5,153.14195251464844
2364.5,153.1499786376953
2365.5,153.10365295410156
2366.5,153.0950927734375
2367.5,153.0783233642578
2368.5,153.09292602539062
2369.5,153.09951782226562
2370.5,153.0976104736328
2371.5,153.08274841308594
2372.5,153.0763702392578
2373.5,153.04299926757812
2374.5,153.0294647216797
2375.5,153.03627014160156
2376.5,153.080078125
2377.5,153.0358428955078
2378.5,153.0707550048828
2379.5,153.02894592285156
2380.5,153.03395080566406
2381.5,153.00161743164062
2382.5,153.0454864501953
2383.5,153.01141357421875
2384.5,153.0405731201172
2385.5,153.02622985839844
2386.5,152.99624633789062
2387.5,153.00570678710938
2388.5,152.98802185058594
2389.5,152.9766387939453
2390.5,153.02786254882812
2391.5,153.0023651123047
2392.5,152.98294067382812
2393.5,152.97557067871094
2394.5,152.95376586914062
2395.5,152.93685913085938
2396.5,152.98260498046875
2397.5,152.97328186035156
2398.5,152.9515838623047
2399.5,152.95860290527344
2400.5,152.93496704101562
2401.5,152.9060516357422
2402.5,152.94529724121094
2403.5,152.932861328125
2404.5,152.94302368164062
2405.5,152.9141387939453
2406.5,152.93499755859375
2407.5,152.90054321289062
2408.5,152.88299560546875
2409.5,152.9003143310547
2410.5,152.92709350585938
2411.5,152.9008331298828
2412.5,152.89077758789062
2413.5,152.88011169433594
2414.5,152.84866333007812
2415.5,152.83750915527344
2416.5,152.85903930664062
2417.5,152.87213134765625
2418.5,152.863037109375
2419.5,152.82586669921875
2420.5,152.82374572753906
2421.5,152.8250732421875
2422.5,152.8529510498047
2423.5,152.83290100097656
2424.5,152.87448120117188
2425.5,152.7994384765625
2426.5,152.83218383789062
2427.5,152.82081604003906
2428.5,152.80389404296875
2429.5,152.7888946533203
2430.5,152.83831787109375
2431.5,152.77626037597656
2432.5,152.79183959960938
2433.5,152.78726196289062
2434.5,152.78179931640625
2435.5,152.79615783691406
2436.5,152.80157470703125
2437.5,152.76817321777344
2438.5,152.79092407226562
2439.5,152.79061889648438
2440.5,152.7215576171875
2441.5,152.74325561523438
2442.5,152.7683563232422
2443.5,152.7471923828125
