  0.500000000     ,   31.4400024    
   1.50000000     ,   31.4530029    
   2.50000000     ,   31.5279999    
   3.50000000     ,   31.5810013    
   4.50000000     ,   31.6220016    
   5.50000000     ,   31.7350006    
   6.50000000     ,   31.8499985    
   7.50000000     ,   31.9300003    
   8.50000000     ,   31.9919968    
   9.50000000     ,   32.1100006    
   10.5000000     ,   32.2419968    
   11.5000000     ,   32.3430023    
   12.5000000     ,   32.4599991    
   13.5000000     ,   32.5680008    
   14.5000000     ,   32.7320023    
   15.5000000     ,   32.8410034    
   16.5000000     ,   33.0289993    
   17.5000000     ,   33.1139984    
   18.5000000     ,   33.2879944    
   19.5000000     ,   33.4370041    
   20.5000000     ,   33.5569992    
   21.5000000     ,   33.6989975    
   22.5000000     ,   33.8230057    
   23.5000000     ,   34.0109940    
   24.5000000     ,   34.1420059    
   25.5000000     ,   34.3399963    
   26.5000000     ,   34.4850006    
   27.5000000     ,   34.6510010    
   28.5000000     ,   34.8350067    
   29.5000000     ,   34.9150009    
   30.5000000     ,   35.1749954    
   31.5000000     ,   35.3099976    
   32.5000000     ,   35.4440002    
   33.5000000     ,   35.6109924    
   34.5000000     ,   35.7710037    
   35.5000000     ,   35.9909973    
   36.5000000     ,   36.1559906    
   37.5000000     ,   36.2639999    
   38.5000000     ,   36.4550018    
   39.5000000     ,   36.6100006    
   40.5000000     ,   36.8499985    
   41.5000000     ,   37.0200043    
   42.5000000     ,   37.1899948    
   43.5000000     ,   37.3600006    
   44.5000000     ,   37.5800018    
   45.5000000     ,   37.7399979    
   46.5000000     ,   37.9400024    
   47.5000000     ,   38.0599976    
   48.5000000     ,   38.2899933    
   49.5000000     ,   38.4899902    
   50.5000000     ,   38.6599960    
   51.5000000     ,   38.8699951    
   52.5000000     ,   39.0000076    
   53.5000000     ,   39.2400055    
   54.5000000     ,   39.4099960    
   55.5000000     ,   39.5899963    
   56.5000000     ,   39.8099976    
   57.5000000     ,   39.9799957    
   58.5000000     ,   40.2099991    
   59.5000000     ,   40.3400040    
   60.5000000     ,   40.5499954    
   61.5000000     ,   40.7599945    
   62.5000000     ,   40.9499969    
   63.5000000     ,   41.1400070    
   64.5000000     ,   41.3099976    
   65.5000000     ,   41.4699936    
   66.5000000     ,   41.7099991    
   67.5000000     ,   41.9500046    
   68.5000000     ,   42.1399994    
   69.5000000     ,   42.3400040    
   70.5000000     ,   42.5100021    
   71.5000000     ,   42.7300034    
   72.5000000     ,   42.9599991    
   73.5000000     ,   43.0699997    
   74.5000000     ,   43.2800064    
   75.5000000     ,   43.5500031    
   76.5000000     ,   43.7099991    
   77.5000000     ,   43.8400040    
   78.5000000     ,   44.0700073    
   79.5000000     ,   44.3200073    
   80.5000000     ,   44.4199905    
   81.5000000     ,   44.6299973    
   82.5000000     ,   44.7999954    
   83.5000000     ,   45.0199966    
   84.5000000     ,   45.2600021    
   85.5000000     ,   45.4299927    
   86.5000000     ,   45.6099930    
   87.5000000     ,   45.7999954    
   88.5000000     ,   45.9399948    
   89.5000000     ,   46.2399979    
   90.5000000     ,   46.4299927    
   91.5000000     ,   46.6599960    
   92.5000000     ,   46.8600082    
   93.5000000     ,   47.0500031    
   94.5000000     ,   47.2799988    
   95.5000000     ,   47.4000092    
   96.5000000     ,   47.6600037    
   97.5000000     ,   47.8099976    
   98.5000000     ,   48.0700073    
   99.5000000     ,   48.1599960    
   100.500000     ,   48.4199982    
   101.500000     ,   48.5400009    
   102.500000     ,   48.7999954    
   103.500000     ,   48.9799957    
   104.500000     ,   49.1500015    
   105.500000     ,   49.4199982    
   106.500000     ,   49.5800018    
   107.500000     ,   49.7399979    
   108.500000     ,   49.9000015    
   109.500000     ,   50.1799927    
   110.500000     ,   50.3600082    
   111.500000     ,   50.5400085    
   112.500000     ,   50.6300049    
   113.500000     ,   50.7999954    
   114.500000     ,   50.8399963    
   115.500000     ,   50.9899979    
   116.500000     ,   51.0599976    
   117.500000     ,   51.0599976    
   118.500000     ,   51.1600037    
   119.500000     ,   51.1900024    
   120.500000     ,   51.2100067    
   121.500000     ,   51.2299957    
   122.500000     ,   51.3099976    
   123.500000     ,   51.3199997    
   124.500000     ,   51.3500061    
   125.500000     ,   51.3600006    
   126.500000     ,   51.3900070    
   127.500000     ,   51.3300018    
   128.500000     ,   51.4499969    
   129.500000     ,   51.3099976    
   130.500000     ,   51.3100052    
   131.500000     ,   51.3700027    
   132.500000     ,   51.3200073    
   133.500000     ,   51.4300003    
   134.500000     ,   51.3500061    
   135.500000     ,   51.3700027    
   136.500000     ,   51.3700104    
   137.500000     ,   51.3499908    
   138.500000     ,   51.3400040    
   139.500000     ,   51.2899933    
   140.500000     ,   51.3000031    
   141.500000     ,   51.2200012    
   142.500000     ,   51.2499924    
   143.500000     ,   51.1699982    
   144.500000     ,   51.1599960    
   145.500000     ,   51.2099991    
   146.500000     ,   51.1499939    
   147.500000     ,   51.0299988    
   148.500000     ,   51.0100021    
   149.500000     ,   51.0199966    
   150.500000     ,   50.9000015    
   151.500000     ,   50.8899994    
   152.500000     ,   50.8899994    
   153.500000     ,   50.8200073    
   154.500000     ,   50.7600021    
   155.500000     ,   50.7199936    
   156.500000     ,   50.5599976    
   157.500000     ,   50.6399918    
   158.500000     ,   50.6100006    
