  0.500000000     ,   118.220001    
   1.50000000     ,   118.070000    
   2.50000000     ,   118.160004    
   3.50000000     ,   118.290001    
   4.50000000     ,   118.330002    
   5.50000000     ,   118.230003    
   6.50000000     ,   118.260002    
   7.50000000     ,   118.510002    
   8.50000000     ,   118.540001    
   9.50000000     ,   118.430000    
   10.5000000     ,   118.570000    
   11.5000000     ,   118.459999    
   12.5000000     ,   118.680000    
   13.5000000     ,   118.790001    
   14.5000000     ,   118.760002    
   15.5000000     ,   119.110001    
   16.5000000     ,   119.120003    
   17.5000000     ,   119.139999    
   18.5000000     ,   119.379997    
   19.5000000     ,   119.639999    
   20.5000000     ,   119.669998    
   21.5000000     ,   120.080002    
   22.5000000     ,   120.279999    
   23.5000000     ,   120.459999    
   24.5000000     ,   120.690002    
   25.5000000     ,   121.129997    
   26.5000000     ,   121.650002    
   27.5000000     ,   122.209999    
   28.5000000     ,   122.459999    
   29.5000000     ,   122.889999    
   30.5000000     ,   123.430000    
   31.5000000     ,   123.889999    
   32.5000000     ,   124.500000    
   33.5000000     ,   125.150002    
   34.5000000     ,   125.830002    
   35.5000000     ,   126.489998    
   36.5000000     ,   127.180000    
   37.5000000     ,   128.029999    
   38.5000000     ,   128.720001    
   39.5000000     ,   129.460007    
   40.5000000     ,   130.220001    
   41.5000000     ,   131.220001    
   42.5000000     ,   131.899994    
   43.5000000     ,   132.710007    
   44.5000000     ,   133.589996    
   45.5000000     ,   134.460007    
   46.5000000     ,   135.229996    
   47.5000000     ,   136.119995    
   48.5000000     ,   136.809998    
   49.5000000     ,   137.529999    
   50.5000000     ,   138.720001    
   51.5000000     ,   139.210007    
   52.5000000     ,   140.190002    
   53.5000000     ,   141.050003    
   54.5000000     ,   141.710007    
   55.5000000     ,   142.460007    
   56.5000000     ,   142.850006    
   57.5000000     ,   143.839996    
   58.5000000     ,   144.630005    
   59.5000000     ,   145.339996    
   60.5000000     ,   145.740005    
   61.5000000     ,   146.350006    
   62.5000000     ,   146.979996    
   63.5000000     ,   147.600006    
   64.5000000     ,   147.880005    
   65.5000000     ,   148.369995    
   66.5000000     ,   149.020004    
   67.5000000     ,   149.250000    
   68.5000000     ,   149.990005    
   69.5000000     ,   150.279999    
   70.5000000     ,   150.619995    
   71.5000000     ,   150.830002    
   72.5000000     ,   151.169998    
   73.5000000     ,   151.580002    
   74.5000000     ,   151.729996    
   75.5000000     ,   151.839996    
   76.5000000     ,   152.289993    
   77.5000000     ,   152.160004    
   78.5000000     ,   152.460007    
   79.5000000     ,   152.729996    
   80.5000000     ,   152.690002    
   81.5000000     ,   152.839996    
   82.5000000     ,   152.910004    
   83.5000000     ,   153.240005    
   84.5000000     ,   153.110001    
   85.5000000     ,   153.130005    
   86.5000000     ,   152.910004    
   87.5000000     ,   153.509995    
   88.5000000     ,   153.509995    
   89.5000000     ,   153.229996    
   90.5000000     ,   153.520004    
   91.5000000     ,   153.330002    
   92.5000000     ,   153.279999    
   93.5000000     ,   153.199997    
   94.5000000     ,   153.240005    
   95.5000000     ,   153.210007    
   96.5000000     ,   153.179993    
   97.5000000     ,   153.279999    
   98.5000000     ,   153.020004    
   99.5000000     ,   153.039993    
   100.500000     ,   153.199997    
   101.500000     ,   152.800003    
   102.500000     ,   152.869995    
   103.500000     ,   152.759995    
   104.500000     ,   152.740005    
   105.500000     ,   152.600006    
   106.500000     ,   152.809998    
   107.500000     ,   152.509995    
   108.500000     ,   152.119995    
   109.500000     ,   152.440002    
   110.500000     ,   152.369995    
   111.500000     ,   152.350006    
   112.500000     ,   151.979996    
   113.500000     ,   152.220001    
   114.500000     ,   151.630005    
   115.500000     ,   151.589996    
   116.500000     ,   151.729996    
   117.500000     ,   151.479996    
   118.500000     ,   151.380005    
   119.500000     ,   151.330002    
   120.500000     ,   151.139999    
   121.500000     ,   150.919998    
   122.500000     ,   150.750000    
   123.500000     ,   150.779999    
   124.500000     ,   150.610001    
   125.500000     ,   150.679993    
   126.500000     ,   150.270004    
   127.500000     ,   150.259995    
   128.500000     ,   150.110001    
   129.500000     ,   149.850006    
   130.500000     ,   150.190002    
   131.500000     ,   149.729996    
   132.500000     ,   149.720001    
   133.500000     ,   149.619995    
   134.500000     ,   149.369995    
   135.500000     ,   149.529999    
   136.500000     ,   149.289993    
   137.500000     ,   149.100006    
   138.500000     ,   149.029999    
   139.500000     ,   148.779999    
   140.500000     ,   148.800003    
   141.500000     ,   148.429993    
   142.500000     ,   148.490005    
   143.500000     ,   148.419998    
   144.500000     ,   148.240005    
   145.500000     ,   148.149994    
   146.500000     ,   147.960007    
   147.500000     ,   147.779999    
   148.500000     ,   148.039993    
   149.500000     ,   147.649994    
   150.500000     ,   147.600006    
   151.500000     ,   147.610001    
   152.500000     ,   147.350006    
   153.500000     ,   147.210007    
   154.500000     ,   147.330002    
   155.500000     ,   147.179993    
   156.500000     ,   146.929993    
   157.500000     ,   147.000000    
   158.500000     ,   147.100006    
   159.500000     ,   146.639999    
   160.500000     ,   146.630005    
   161.500000     ,   146.610001    
   162.500000     ,   146.389999    
   163.500000     ,   146.449997    
   164.500000     ,   146.300003    
   165.500000     ,   146.110001    
   166.500000     ,   146.270004    
   167.500000     ,   146.029999    
   168.500000     ,   146.119995    
   169.500000     ,   145.660004    
   170.500000     ,   145.880005    
   171.500000     ,   145.800003    
   172.500000     ,   145.559998    
   173.500000     ,   145.600006    
   174.500000     ,   145.520004    
   175.500000     ,   145.460007    
   176.500000     ,   145.470001    
   177.500000     ,   145.389999    
   178.500000     ,   145.190002    
   179.500000     ,   145.300003    
   180.500000     ,   145.020004    
   181.500000     ,   145.070007    
   182.500000     ,   144.940002    
   183.500000     ,   144.839996    
   184.500000     ,   144.679993    
   185.500000     ,   144.720001    
   186.500000     ,   144.589996    
   187.500000     ,   144.559998    
   188.500000     ,   144.330002    
   189.500000     ,   144.520004    
   190.500000     ,   144.419998    
   191.500000     ,   144.449997    
   192.500000     ,   144.369995    
   193.500000     ,   144.330002    
   194.500000     ,   144.149994    
   195.500000     ,   144.149994    
   196.500000     ,   143.899994    
   197.500000     ,   144.029999    
   198.500000     ,   143.960007    
   199.500000     ,   143.720001    
   200.500000     ,   143.720001    
   201.500000     ,   143.550003    
   202.500000     ,   143.479996    
   203.500000     ,   143.550003    
   204.500000     ,   143.199997    
   205.500000     ,   143.610001    
   206.500000     ,   143.479996    
   207.500000     ,   143.440002    
   208.500000     ,   143.139999    
   209.500000     ,   143.250000    
   210.500000     ,   143.089996    
   211.500000     ,   143.100006    
   212.500000     ,   143.080002    
