  0.500000000     ,   31.6809998    
   1.50000000     ,   31.6419983    
   2.50000000     ,   31.6270065    
   3.50000000     ,   31.6699982    
   4.50000000     ,   31.6510010    
   5.50000000     ,   31.6270065    
   6.50000000     ,   31.6720047    
   7.50000000     ,   31.7249985    
   8.50000000     ,   31.6870041    
   9.50000000     ,   31.6809998    
   10.5000000     ,   31.7020035    
   11.5000000     ,   31.7180023    
   12.5000000     ,   31.7490005    
   13.5000000     ,   31.7330017    
   14.5000000     ,   31.7290039    
   15.5000000     ,   31.7539978    
   16.5000000     ,   31.7789993    
   17.5000000     ,   31.7919998    
   18.5000000     ,   31.8299942    
   19.5000000     ,   31.8689957    
   20.5000000     ,   31.8949966    
   21.5000000     ,   31.9680023    
   22.5000000     ,   31.9840012    
   23.5000000     ,   32.0149994    
   24.5000000     ,   32.0650024    
   25.5000000     ,   32.1809998    
   26.5000000     ,   32.2820053    
   27.5000000     ,   32.3880005    
   28.5000000     ,   32.4069977    
   29.5000000     ,   32.5029984    
   30.5000000     ,   32.6389999    
   31.5000000     ,   32.7030029    
   32.5000000     ,   32.8359985    
   33.5000000     ,   33.0080032    
   34.5000000     ,   33.1399994    
   35.5000000     ,   33.3109970    
   36.5000000     ,   33.4619980    
   37.5000000     ,   33.6800003    
   38.5000000     ,   33.7959976    
   39.5000000     ,   34.0140076    
   40.5000000     ,   34.2430038    
   41.5000000     ,   34.4589996    
   42.5000000     ,   34.6499939    
   43.5000000     ,   34.8390045    
   44.5000000     ,   35.0719986    
   45.5000000     ,   35.3580093    
   46.5000000     ,   35.5779953    
   47.5000000     ,   35.8199921    
   48.5000000     ,   36.0699997    
   49.5000000     ,   36.3300018    
   50.5000000     ,   36.6100006    
   51.5000000     ,   36.8200073    
   52.5000000     ,   37.1100006    
   53.5000000     ,   37.3899994    
   54.5000000     ,   37.6400070    
   55.5000000     ,   37.8900070    
   56.5000000     ,   38.0900040    
   57.5000000     ,   38.3799973    
   58.5000000     ,   38.6600037    
   59.5000000     ,   38.9099960    
   60.5000000     ,   39.1700058    
   61.5000000     ,   39.3000031    
   62.5000000     ,   39.5399933    
